소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 강남구 개포로 263 (개포동),서울특별시 강남구 개포동 655 (구룡초 정문),생활방범,1,2020-08-27
"서울특별시 강남구 논현로2길 63(개포동, 동산빌라)",서울특별시 강남구 개포동 1164-29,생활방범,1,2020-08-27
서울특별시 강남구 양재대로 333 (개포동),서울특별시 강남구 개포동 1163-8,생활방범,1,2020-08-27
서울특별시 강남구 논현로4길 15 (개포동),서울특별시 강남구 개포동 1171-6,생활방범,4,2020-08-27
"서울특별시 강남구 논현로8길 66 (개포동, 꼼지하우스)",서울특별시 강남구 개포동 1181,생활방범,4,2020-08-27
서울특별시 강남구 개포로22길 45-13 (개포동),서울특별시 강남구 개포동 1202-7,생활방범,1,2020-08-27
서울특별시 강남구 개포로28길 47 (개포동),서울특별시 강남구 개포동 1207-5 (달터공원 담장),생활방범,4,2020-08-27
서울특별시 강남구 논현로14길 5 (개포동),서울특별시 강남구 개포동 1225,생활방범,1,2020-08-27
서울특별시 강남구 개포로15길 9 (개포동),서울특별시 강남구 개포동 1240-2,생활방범,1,2020-08-27
서울특별시 강남구 개포로31길 10 (개포동),서울특별시 강남구 개포동 1262-15,생활방범,4,2020-08-27
서울특별시 강남구 개포로22길 87 (개포동),서울특별시 강남구 개포동 1273 (포이초 담장),생활방범,1,2020-08-27
서울특별시 강남구 논현로12길 16 (개포동),서울특별시 강남구 개포동 1197,생활방범,1,2020-08-27
,서울특별시 강남구 개포동 1229-2,생활방범,1,2020-08-27
서울특별시 강남구 개포로24길 6 (개포동),서울특별시 강남구 개포동 1218,생활방범,1,2020-08-27
서울특별시 강남구 개포로20길 48 (개포동),서울특별시 강남구 개포동 1223-1 (개포은행나무공원 코너),생활방범,4,2020-08-27
서울특별시 강남구 개포로21길 17 (개포동),서울특별시 강남구 개포동 1252-10,생활방범,5,2020-08-27
서울특별시 강남구 개포로22길 46 (개포동),서울특별시 강남구 개포동 1200,생활방범,5,2020-08-27
,서울특별시 강남구 개포동 1279 (양재천 계단 앞),생활방범,4,2020-08-27
서울특별시 강남구 개포로28길 47 (개포동),서울특별시 강남구 개포동 1271 (강남구민체육관 입구),생활방범,3,2020-08-27
서울특별시 강남구 개포로 257 (개포동),서울특별시 강남구 개포동 1262-9 (강남동산어린이집 앞),생활방범,3,2020-08-27
"서울특별시 강남구 논현로4길 50 (개포동, 포이현대빌라트)",서울특별시 강남구 개포동 1165,생활방범,4,2020-08-27
서울특별시 강남구 논현로8길 46-8 (개포동),서울특별시 강남구 개포동 1176 (개포목련공원 내),생활방범,3,2020-08-27
서울특별시 강남구 언주로 25 (개포동),서울특별시 강남구 개포동 656-1 (예지어린이집 앞),생활방범,4,2020-08-27
서울특별시 강남구 개포로22길 39-11 (개포동),서울특별시 강남구 개포동 1204-7 (아이뜰어린이집 앞),생활방범,4,2020-08-27
서울특별시 강남구 개포로36길 14 (개포동),서울특별시 강남구 개포동 1210-4 (해맑은어린이집 앞),생활방범,4,2020-08-27
서울특별시 강남구 논현로6길 22 (개포동),서울특별시 강남구 개포동 1172,생활방범,5,2020-08-27
서울특별시 강남구 논현로16길 9 (개포동),서울특별시 강남구 개포동 1229-17,생활방범,5,2020-08-27
,서울특별시 강남구 개포동 1267-1,생활방범,3,2020-08-27
,서울특별시 강남구 개포동 1164-33,생활방범,3,2020-08-27
서울특별시 강남구 논현로6길 11 (개포동),서울특별시 강남구 개포동 1189-11,생활방범,5,2020-08-27
서울특별시 강남구 개포로 217 (개포동),서울특별시 강남구 개포동 1247-5 (포이공원 내),생활방범,3,2020-08-27
서울특별시 강남구 논현로8길 24 (개포동),서울특별시 강남구 개포동 1185 (현대빌라사거리),생활방범,5,2020-08-27
"서울특별시 강남구 개포로28길 28 (개포동, 리치타운아파트)",서울특별시 강남구 개포동 1204-5,생활방범,3,2020-08-27
서울특별시 강남구 개포로22길 65 (개포동),서울특별시 강남구 개포동 1272,생활방범,4,2020-08-27
서울특별시 강남구 논현로20길 18 (개포동),서울특별시 강남구 개포동 1237-6,생활방범,3,2020-08-27
서울특별시 강남구 논현로18길 14-9 (개포동),서울특별시 강남구 개포동 1234-14 (민경빌라주변),생활방범,3,2020-08-27
"서울특별시 강남구 개포로28길 36 (개포동, 비스타그린빌)",서울특별시 강남구 개포동 1202-6 (래미안빌 주변),생활방범,4,2020-08-27
"서울특별시 강남구 개포로32길 19 (개포동, 베네세하우스)",서울특별시 강남구 개포동 1209-12 (베네세하우스 주변),생활방범,3,2020-08-27
서울특별시 강남구 논현로16길 20-5 (개포동),서울특별시 강남구 개포동 1221-9 (청원빌라 주변),생활방범,3,2020-08-27
"서울특별시 강남구 논현로2길 36 (개포동, 뉴새롬아파트)",서울특별시 강남구 개포동 1164-13,생활방범,4,2020-08-27
서울특별시 강남구 개포로15길 41 (개포동),서울특별시 강남구 개포동 1239,생활방범,4,2020-08-27
"서울특별시 강남구 개포로25길 13 (개포동, 아원포레스빌)",서울특별시 강남구 개포동 1256-4,생활방범,4,2020-08-27
서울특별시 강남구 개포로28길 47 (개포동),서울특별시 강남구 개포동 1271 (달터공원 내 산책로),생활방범,4,2020-08-27
서울특별시 강남구 논현로20길 4-34 (개포동),서울특별시 강남구 개포동 1236-11,생활방범,4,2020-08-27
서울특별시 강남구 논현로14길 17 (개포동),서울특별시 강남구 개포동 1222-6,생활방범,4,2020-08-27
서울특별시 강남구 논현로12길 9 (개포동),서울특별시 강남구 개포동 1195-6,생활방범,4,2020-08-27
서울특별시 강남구 논현로18길 14-19 (개포동),서울특별시 강남구 개포동 1234-9,생활방범,4,2020-08-27
서울특별시 강남구 개포로34길 13 (개포동),서울특별시 강남구 개포동 1210-12,생활방범,3,2020-08-27
서울특별시 강남구 논현로8길 35 (개포동),서울특별시 강남구 개포동 1184-19,생활방범,3,2020-08-27
서울특별시 강남구 개포로 263 (개포동),서울특별시 강남구 개포동 655 (구룡초 후문),생활방범,3,2020-08-27
서울특별시 강남구 논현로4길 61 (개포동),서울특별시 강남구 개포동 1181-4,생활방범,4,2020-08-27
서울특별시 강남구 논현로6길 30-9(개포동),서울특별시 강남구 개포동 1175-6,생활방범,3,2020-08-27
