,,인허가일자,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명
2018,5648,20181102,영업,0,서울특별시 관악구 신림동 255-35번지 ,서울특별시 관악구 대학14길 15 1층 (신림동),CU관악고시촌점,편의점
2018,5649,20181105,영업,0,서울특별시 관악구 신림동 1704-2번지 신림1단지주공아파트 ,서울특별시 관악구 광신길 210 신림1단지주공아파트 1층 103105106호 (신림동),미니스톱 신림주공점,편의점
2018,5650,20181105,영업,0,서울특별시 관악구 신림동 103-122번지 ,서울특별시 관악구 서림길 112 1층 (신림동),이마트24 서울대모두점,편의점
2018,5651,20181221,영업,0,서울특별시 관악구 봉천동 1526-3번지 ,서울특별시 관악구 남부순환로206길 34 지하1층 (봉천동),세븐일레븐 관악봉천점,편의점
2018,5652,20181213,영업,0,서울특별시 관악구 신림동 1717번지 신림동두영아파트 ,서울특별시 관악구 미성길 60 신림동두영아파트 상가동 1층 101호 (신림동),씨유관악플러스점,편의점
2018,5653,20181107,영업,0,서울특별시 관악구 신림동 1422-38번지 ,서울특별시 관악구 남부순환로 1617 1층 (신림동),GS25 신림역점,편의점
2018,5658,20180813,영업,0,서울특별시 관악구 봉천동 산 56-1번지 서울대학교 900동 ,서울특별시 관악구 관악로 1 서울대학교 지하2층 (신림동),GS25 서울대관악사,편의점
2018,5659,20180816,영업,0,서울특별시 관악구 봉천동 180-205번지 ,서울특별시 관악구 인헌길 141 1층 (봉천동),GS25 인헌마루점,편의점
2018,5660,20180821,영업,0,서울특별시 관악구 신림동 231-21번지 ,서울특별시 관악구 신림로3가길 41 1층 (신림동),CU관악선경점,편의점
2018,5661,20180821,영업,0,서울특별시 관악구 봉천동 968-36번지 ,서울특별시 관악구 봉천로 281 1층 (봉천동),지에스25 관악승리점,편의점
2018,5662,20180822,영업,0,서울특별시 관악구 봉천동 180-531번지 태양빌딩 ,서울특별시 관악구 인헌12길 42 태양빌딩 1층 (봉천동),CU인헌길점,편의점
2018,5663,20180822,영업,0,서울특별시 관악구 신림동 675-98번지 ,서울특별시 관악구 난향길 70 1층 (신림동),세븐일레븐 관악난향점,편의점
2018,5664,20180731,영업,0,서울특별시 관악구 봉천동 1594-1번지 ,서울특별시 관악구 관악로 104 지하1층 (봉천동),GS25 서울대제일점,편의점
2018,5665,20181001,영업,0,서울특별시 관악구 봉천동 1639-1번지 ,서울특별시 관악구 인헌6길 15 A동 1층 103호 (봉천동),CU원당시장점,편의점
2018,5666,20181016,폐업,20200827,서울특별시 관악구 봉천동 1597-1 우남네오폴리스,서울특별시 관악구 관악로 144 우남네오폴리스 1층 (봉천동),GS25서울대역점,편의점
2018,5672,20130326,영업,0,서울특별시 관악구 봉천동 1674-4번지 ,서울특별시 관악구 남부순환로 1873 지하1층 (봉천동),독스PC,편의점
2018,5676,20161125,폐업,20190110,서울특별시 관악구 봉천동 50-122번지 ,서울특별시 관악구 중앙길 59 1층 (봉천동),씨유 관악해피점,편의점
2018,5678,20171121,폐업,20181127,서울특별시 관악구 봉천동 622-3번지 은천누리에뜰 ,서울특별시 관악구 은천로 61 1층 (봉천동 은천누리에뜰),CU 관악은천길점,편의점
2018,5679,20171129,폐업,20200504,서울특별시 관악구 신림동 610-89번지 우석빌라12차 ,서울특별시 관악구 법원단지13길 16 지하1층 B03호 (신림동 우석빌라12차),씨유 신림법원단지점,편의점
2018,5680,20171201,폐업,20180117,서울특별시 관악구 신림동 1421-35번지 ,서울특별시 관악구 신림로64길 23 1층 (신림동),GS25 신림타운점,편의점
2018,5682,20160427,폐업,20191128,서울특별시 관악구 신림동 1669번지 ,서울특별시 관악구 조원중앙로 8 1층 104호 (신림동),세븐일레븐 관악금강점,편의점
2018,5684,20160520,폐업,20180720,서울특별시 관악구 남현동 1136-1번지 ,서울특별시 관악구 남부순환로256라길 25 지하1층 B01호 (남현동),세븐일레븐남현본점,편의점
2018,5685,20170616,폐업,20190619,서울특별시 관악구 신림동 612-40번지 ,서울특별시 관악구 법원단지길 48 1층 (신림동),GS25 신림법원단지점,편의점
2018,5686,20161109,폐업,20191119,서울특별시 관악구 신림동 465-1번지 ,서울특별시 관악구 관천로11길 41 1층 (신림동),GS25 신림빌리지점,편의점
2018,5688,20171207,폐업,20181016,서울특별시 관악구 봉천동 1500번지 해바라기아파트 ,서울특별시 관악구 보라매로6길 33 지하1층 (봉천동 해바라기아파트),GS25 관악해바라기점,편의점
2018,5689,20160303,폐업,20180911,서울특별시 관악구 봉천동 1687-23번지 ,서울특별시 관악구 남부순환로 1937 1층 (봉천동),GS25낙성대역점,편의점
2018,5690,20160304,폐업,20181206,서울특별시 관악구 봉천동 862-1번지 ,서울특별시 관악구 남부순환로 1820 1층 (봉천동 에그엘로우),세븐일레븐 서울대입구역점,편의점
2018,5691,20151222,폐업,20191213,서울특별시 관악구 신림동 1516-3번지 ,서울특별시 관악구 신림로 105 1층 (신림동),CU 신림고시촌점,편의점
2018,5692,20170220,폐업,20190626,서울특별시 관악구 봉천동 702-108번지 ,서울특별시 관악구 보라매로3길 17 1층 102호 (봉천동),GS25 관악보라매점,편의점
2018,5693,20171117,폐업,20181231,서울특별시 관악구 신림동 1735-9번지 파크프라자 ,서울특별시 관악구 난곡로 42 지하1층 (신림동),씨유 관악휴먼시아점,편의점
2018,5694,20140116,폐업,20190313,서울특별시 관악구 봉천동 1572-15번지 ,서울특별시 관악구 쑥고개로 124 1층 (봉천동),CU관악구청점,편의점
2018,5695,20170424,폐업,20200514,서울특별시 관악구 봉천동 970-21번지 ,서울특별시 관악구 당곡길 6 1층 (봉천동),씨유 관악힐링점,편의점
2018,5696,20160412,폐업,20181224,서울특별시 관악구 남현동 1082-37번지 ,서울특별시 관악구 남현길 58 1층 (남현동),세븐일레븐 관악남현길점,편의점
2018,5697,20160614,폐업,20181205,서울특별시 관악구 남현동 1056-6번지 ,서울특별시 관악구 남부순환로262길 11 1층 (남현동),세븐일레븐 관악남현점,편의점
2018,5698,20170210,폐업,20181231,서울특별시 관악구 봉천동 41-538번지 1층 ,서울특별시 관악구 중앙길 38 (봉천동),GS25봉천한가온,편의점
2018,5699,20141021,폐업,20191101,서울특별시 관악구 신림동 638-2번지 ,서울특별시 관악구 난곡로26길 34 1층 (신림동),씨유 관악국화점,편의점
2018,5700,20150107,폐업,20190213,서울특별시 관악구 신림동 103-201번지 ,서울특별시 관악구 서림길 127 지하1층 (신림동),씨유 신림이화점,편의점
2018,5701,20170406,폐업,20190703,서울특별시 관악구 봉천동 890-13번지 ,서울특별시 관악구 양녕로6길 12 1층 (봉천동),GS25 봉천가온점,편의점
2018,5702,20180416,폐업,20200407,서울특별시 관악구 신림동 252-1번지 원단원룸 ,서울특별시 관악구 대학길 65 원단원룸 1층 (신림동),미니스톱 신림희망점,편의점
2018,5703,20180425,폐업,20200131,서울특별시 관악구 신림동 244-139번지 ,서울특별시 관악구 대학7길 51 1층 (신림동),세븐일레븐 대학삼성점,편의점
2018,5704,20180426,폐업,20200424,서울특별시 관악구 봉천동 196-40번지 봉천M빌 ,서울특별시 관악구 낙성대역길 111 봉천M빌 지하1층 (봉천동),세븐일레븐 낙성대역길점,편의점
2018,5705,20161101,폐업,20191224,서울특별시 관악구 봉천동 1578-35번지 ,서울특별시 관악구 청룡11길 24 1층 (봉천동),씨유 청룡산쉼터점,편의점
2018,5706,20180502,폐업,20190919,서울특별시 관악구 봉천동 41-202번지 ,서울특별시 관악구 은천로35나길 2 (봉천동),GS25 봉천래인점,편의점
2018,5707,20170418,폐업,20190129,서울특별시 관악구 봉천동 1655-15번지 ,서울특별시 관악구 남부순환로 1974 1층 (봉천동),세븐일레븐 관악까치점,편의점
2018,5708,20150427,폐업,20190627,서울특별시 관악구 신림동 395-12번지 ,서울특별시 관악구 신림로 153 1층 (신림동),CU 신림로점,편의점
2018,5709,20170303,폐업,20180906,서울특별시 관악구 봉천동 23-19번지 ,서울특별시 관악구 관악로28길 58 1층 101호 (봉천동),GS25봉천사랑,편의점
2018,5710,20150923,폐업,20181031,서울특별시 관악구 신림동 11-18번지 ,서울특별시 관악구 남부순환로 1626-1 1층 (신림동),GS25 관악서원점,편의점
2018,5711,20151019,폐업,20200106,서울특별시 관악구 신림동 492-20번지 ,서울특별시 관악구 남부순환로161가길 6 1층 (신림동),위드미 신림우정점,편의점
2018,5712,20130103,폐업,20190117,서울특별시 관악구 신림동 1412-13번지 ,서울특별시 관악구 남부순환로185길 8 1층 (신림동),편의점 사랑,편의점
2018,5714,20140630,폐업,20190906,서울특별시 관악구 신림동 1564-55번지 ,서울특별시 관악구 쑥고개로2길 43 1층 (신림동),CU 서림태양점,편의점
2018,5716,20170329,폐업,20191209,서울특별시 관악구 봉천동 854-5번지 ,서울특별시 관악구 남부순환로224길 21 1층 101호 (봉천동),GS25 관악예은점,편의점
2018,5717,20140903,폐업,20200129,서울특별시 관악구 봉천동 13-45번지 ,서울특별시 관악구 청림6길 6 1층 (봉천동),CU 관악푸르지오점,편의점
2018,5718,20151130,폐업,20191010,서울특별시 관악구 봉천동 1632-10번지 ,서울특별시 관악구 봉천로 604-1 1층 (봉천동),CU 낙성대역점,편의점
2018,5721,20130522,폐업,20181130,서울특별시 관악구 신림동 1717번지 ,서울특별시 관악구 미성길 60 1층 101호 (신림동 두영아파트 상가동),씨유 관악플러스점,편의점
2018,5722,20150723,폐업,20191202,서울특별시 관악구 봉천동 484-7번지 ,서울특별시 관악구 구암5길 24 1층 (봉천동),지에스25봉천구암점,편의점
2018,5723,20150512,폐업,20190227,서울특별시 관악구 신림동 253-3번지 ,서울특별시 관악구 대학길 84 1층 (신림동),지에스25 관악장원점,편의점
2018,5724,20150225,폐업,20200331,서울특별시 관악구 봉천동 1646-28번지 ,서울특별시 관악구 인헌9길 28 1층 (봉천동),GS25 봉천인헌점,편의점
2018,5725,20150310,폐업,20190221,서울특별시 관악구 신림동 1567-1번지 ,서울특별시 관악구 난곡로 288 1층 (신림동),GS25 난곡로점,편의점
2018,5727,20120125,폐업,20181204,서울특별시 관악구 신림동 1546-17번지 지상1층 ,서울특별시 관악구 대학10길 40 지상1층 (신림동),R군네 편의점,편의점
2018,5728,20120215,폐업,20190905,서울특별시 관악구 신림동 1554번지 지상1층 ,서울특별시 관악구 신림로23길 49 지상1층 (신림동),씨유 관악동방점,편의점
2018,5729,20110118,폐업,20190618,서울특별시 관악구 남현동 1056-29번지 ,서울특별시 관악구 남부순환로 2046 (남현동),세븐일레븐(관악예술점),편의점
2018,5730,20110614,폐업,20181102,서울특별시 관악구 신림동 255-35번지 ,서울특별시 관악구 대학14길 15 (신림동),씨유 관악고시촌점,편의점
2018,5731,20080918,폐업,20180727,서울특별시 관악구 신림동 1546-5번지 ,서울특별시 관악구 신림로19길 46-8 1층 (신림동 LG25신림고시촌점),GS25 신림고시촌점,편의점
2018,5732,20120229,폐업,20180302,서울특별시 관악구 신림동 1474-20번지 지상1층 ,서울특별시 관악구 난곡로63길 34 지상1층 (신림동),미니스톱 신림고은점,편의점
2018,5733,20110722,폐업,20181231,서울특별시 관악구 봉천동 1656-10번지 ,서울특별시 관악구 남부순환로 1960 (봉천동),세븐일레븐 봉천낙성대점,편의점
2018,5734,20110726,폐업,20181015,서울특별시 관악구 봉천동 223-9번지 ,서울특별시 관악구 낙성대로3길 37 (봉천동),칸타빌레,편의점
2018,5735,20090624,폐업,20180904,서울특별시 관악구 신림동 118-3번지 ,서울특별시 관악구 신림로 108 1층 (신림동),세븐일레븐신림대학점,편의점
2018,5736,20140728,폐업,20180816,서울특별시 관악구 봉천동 180-205번지 ,서울특별시 관악구 인헌길 141 1층 (봉천동),GS25 인헌마루점,편의점
2018,5738,20181001,폐업,20191217,서울특별시 관악구 봉천동 1637-27번지 ,서울특별시 관악구 인헌길 14 1층 (봉천동),CU낙성인헌점,편의점
2018,5739,20181204,폐업,20181206,서울특별시 관악구 신림동 106-42번지 ,서울특별시 관악구 신림로32길 16 1층 (신림동),씨유 관악패밀리점,편의점
2018,5743,19991110,영업,0,서울특별시 서초구 반포동 90-1,서울특별시 서초구 서래로6길 4 (반포동),세븐일레븐 반포서래점,편의점
2018,5744,20080625,영업,0,서울특별시 서초구 서초동 1327번지 삼성트라팰리스 1층11호 ,서울특별시 서초구 서초대로74길 23 1층 11호 (서초동 삼성트라팰리스),미니스톱 삼성타운점,편의점
2018,5745,19990826,영업,0,서울특별시 서초구 방배동 751-7번지 ,서울특별시 서초구 사평대로2길 16 (방배동),세븐일레븐방배7호점,편의점
2018,5746,20081023,영업,0,서울특별시 서초구 서초동 1316-19번지 1층,서울특별시 서초구 서초대로 405 1층 (서초동),세븐일레븐(강남역TGI점),편의점
2018,5747,20030109,영업,0,서울특별시 서초구 방배동 761-7번지 지상 1층 ,서울특별시 서초구 방배중앙로 185 지상 1층 (방배동),세븐일레븐(방배8호점),편의점
2018,5748,20010209,영업,0,서울특별시 서초구 서초동 1552-7번지 ,서울특별시 서초구 반포대로28길 15 (서초동),세븐일레븐(서초14호점),편의점
2018,5749,20010213,영업,0,서울특별시 서초구 방배동 794-19번지 ,서울특별시 서초구 동광로19길 19 (방배동),세븐일레븐(방배9호점),편의점
2018,5750,20080721,영업,0,서울특별시 서초구 서초동 1714-16번지 (1층) ,서울특별시 서초구 법원로2길 19 1층 (서초동),세븐일레븐 교대원동점,편의점
2018,5751,20040721,영업,0,서울특별시 서초구 방배동 481-1번지 (지상1층) ,서울특별시 서초구 효령로2길 26 (방배동(지상1층)),미니스톱방배무지개점,편의점
2018,5752,20090115,영업,0,서울특별시 서초구 반포동 746번지 세한빌딩 2층 ,서울특별시 서초구 강남대로79길 31 (반포동세한빌딩 2층),훼미리마트반포3호점,편의점
2018,5753,20020529,영업,0,서울특별시 서초구 방배동 1023-9번지 (1층) ,서울특별시 서초구 방배로4길 5 (방배동(1층)),미니스톱방배삼익점,편의점
2018,5754,20010213,영업,0,서울특별시 서초구 반포동 722-38번지 ,서울특별시 서초구 강남대로 521-4 (반포동),세븐일레븐(영동점),편의점
2018,5755,20090428,영업,0,서울특별시 서초구 방배동 450-8번지 동광빌딩 1층 ,서울특별시 서초구 방배천로2안길 17 1층 (방배동 동광빌딩),미니스톱(방배동광점),편의점
2018,5756,20000830,영업,0,서울특별시 서초구 반포동 73-6번지 ,서울특별시 서초구 서래로6길 25 (반포동),세븐일레븐(반포9호점),편의점
2018,5757,20070912,영업,0,서울특별시 서초구 서초동 1605-4번지 1층 ,서울특별시 서초구 효령로 349-5 1층 (서초동),GS25서초프랜드,편의점
2018,5758,20030120,영업,0,서울특별시 서초구 양재동 97번지 1층 ,서울특별시 서초구 양재천로21길 28 1층 (양재동),세븐일레븐(양재11호점),편의점
2018,5759,20030104,영업,0,서울특별시 서초구 방배동 982-2번지 1층 마호,서울특별시 서초구 방배로 57 (방배동1층 마호),미니스톱방배현대점,편의점
2018,5760,20080710,영업,0,서울특별시 서초구 반포동 58-7 (1층),서울특별시 서초구 고무래로 6-3 (반포동(1층)),미니스톱 반포삼공점,편의점
2018,5765,20040203,영업,0,서울특별시 서초구 양재동 276-2번지 양재빌딩 지상 1층 ,서울특별시 서초구 논현로19길 15 지상 1층 (양재동 양재빌딩 ),세븐일레븐(양재12호점),편의점
2018,5766,20091105,영업,0,서울특별시 서초구 방배동 985-20번지,서울특별시 서초구 효령로34길 23-3 (방배동),미니스톱 방배중앙점,편의점
2018,5767,19990403,영업,0,서울특별시 서초구 우면동 65-1번지 (104호?),서울특별시 서초구 바우뫼로7길 13 (우면동),엘지25우면점,편의점
2018,5786,20180713,영업,0,서울특별시 서초구 서초동 1673-10번지 소망빌딩 ,서울특별시 서초구 서초대로 310 소망빌딩 (서초동),씨유 서초대로점,편의점
2018,5787,19911019,영업,0,서울특별시 서초구 서초동 1602-2번지 ,서울특별시 서초구 효령로 283 (서초동),미니스톱서초점,편의점
2018,5788,19930811,영업,0,서울특별시 서초구 방배동 983-10번지 ,,에이엠피엠서초점,편의점
2018,5789,19930826,영업,0,서울특별시 서초구 반포동 929번지 외 2필지 K동 16호,서울특별시 서초구 신반포로 41 K동 16호 (반포동),세븐일레븐 반포2호점,편의점
2018,5790,20151110,영업,0,서울특별시 서초구 서초동 1472-16번지 1층 ,서울특별시 서초구 반포대로5길 25 1층 (서초동),GS25 예술의전당점,편의점
2018,5791,19910816,영업,0,서울특별시 서초구 양재동 274-1번지,서울특별시 서초구 마방로10길 22 (양재동),미니스톱양재점,편의점
2018,5792,20151112,영업,0,서울특별시 서초구 양재동 18번지 1층 ,서울특별시 서초구 강남대로30길 46 1층 (양재동),세븐일레븐 양재바우뫼로점,편의점
2018,5793,20151112,영업,0,서울특별시 서초구 서초동 1444-21번지 1층 ,서울특별시 서초구 서초중앙로2길 35 1층 (서초동),세븐일레븐 서초국제점,편의점
2018,5794,20151113,영업,0,서울특별시 서초구 양재동 287-5번지 재성빌딩 1층 ,서울특별시 서초구 논현로11길 10 1층 (양재동 재성빌딩),세븐일레븐 양재구룡점,편의점
2018,5795,20151008,영업,0,서울특별시 서초구 반포동 505번지 외 11필지 지하 1층(새병원) ,서울특별시 서초구 반포대로 222 지하 1층 (반포동 서울성모병원),세븐일레븐 서울성모병원점,편의점
2018,5805,19930825,영업,0,서울특별시 서초구 서초동 1330-9번지 ,서울특별시 서초구 사임당로 173 (서초동),훼미리마트 서초우성점,편의점
2018,5806,20151215,영업,0,서울특별시 서초구 방배동 455-1번지 1층 ,서울특별시 서초구 방배천로 62 1층 (방배동),위드미 방배경찰서점,편의점
2018,5807,19920522,영업,0,서울특별시 서초구 반포동 741번지 1층 ,서울특별시 서초구 주흥길 12 1층 (반포동),GS25 반포2점,편의점
2018,5808,19941206,영업,0,서울특별시 서초구 잠원동 51번지 한신종합상가(착오:잠원로 202-11) 107호,서울특별시 서초구 잠원로 204 107호 (잠원동 한신종합상가),세븐일레븐잠원점,편의점
2018,5809,19930814,영업,0,서울특별시 서초구 잠원동 76-7 지상 1층,서울특별시 서초구 반포대로 300-3 지상 1층 (잠원동),세븐일레븐(반포3호점),편의점
2018,5810,19940602,영업,0,서울특별시 서초구 서초동 1687 상가 1층 115호,서울특별시 서초구 서초중앙로24길 43 상가 1층 115호 (서초동),세븐일레븐 서초10호,편의점
2018,5813,20180709,영업,0,서울특별시 서초구 서초동 1303-6번지 1층 104-1호,서울특별시 서초구 사평대로58길 6 현대썬앤빌 강남 더 인피닛 1층 104-1호 (서초동),이마트24 강남더인피닛점,편의점
2018,5819,19950329,영업,0,서울특별시 서초구 서초동 1302-4번지 ,서울특별시 서초구 서운로 216 (서초동),훼미리마트,편의점
2018,5820,19931220,영업,0,서울특별시 서초구 서초동 1475-2번지 ,서울특별시 서초구 반포대로7길 23 (서초동),애니타임,편의점
2018,5828,20170313,영업,0,서울특별시 서초구 서초동 1316-3번지 102호,서울특별시 서초구 서운로 162 102호 (서초동),GS25 서초진흥점,편의점
2018,5829,20160406,영업,0,서울특별시 서초구 우면동 687-2번지 1층 ,서울특별시 서초구 성촌1길 6 1층 (우면동),GS25삼성RND,편의점
2018,5830,20160408,영업,0,서울특별시 서초구 서초동 1309-9번지 1층106호 ,서울특별시 서초구 서초대로77길 55 1층 106호 (서초동),세븐일레븐 서초바로세움점,편의점
2018,5831,20160414,영업,0,서울특별시 서초구 잠원동 44-1번지 1층 ,서울특별시 서초구 신반포로41길 32 1층 (잠원동),GS25 잠원아이비점,편의점
2018,5832,20160114,영업,0,서울특별시 서초구 방배동 1008-2번지 1층 103호 래미안방배아트힐상가 ,서울특별시 서초구 남부순환로 2311-12 1층 103호 (방배동 래미안방배아트힐상가),GS25 방배아트힐점,편의점
2018,5833,20050728,영업,0,서울특별시 서초구 양재동 217번지 서울오토갤러리 은관 나동 지하1층 비101호 ,서울특별시 서초구 양재대로11길 36 지하1층 101호 (양재동 서울오토캘러리 은관 나동),세븐일레븐 오토갤러리점,편의점
2018,5834,20160803,영업,0,서울특별시 서초구 양재동 332-13번지 ,서울특별시 서초구 동산로2길 11 1층 1호 (양재동),미니스톱 양재제일점,편의점
2018,5835,20160804,영업,0,서울특별시 서초구 방배동 981-1번지 1층 ,서울특별시 서초구 효령로28길 3 1층 (방배동),씨유 서울백석대점,편의점
2018,5836,20160315,영업,0,서울특별시 서초구 서초동 1585-7번지 1층 ,서울특별시 서초구 반포대로 42 1층 (서초동),커피온리 예술의전당점,편의점
2018,5837,20170308,영업,0,서울특별시 서초구 신원동 271-23번지 109호,서울특별시 서초구 청계산로 189 109호 (신원동),세븐일레븐 서초내곡점,편의점
2018,5839,20160725,영업,0,서울특별시 서초구 서초동 1458-9번지 1층 ,서울특별시 서초구 반포대로10길 21 1층 (서초동),미니스톱 서초평화점,편의점
2018,5840,20160216,영업,0,서울특별시 서초구 서초동 1451-7번지 1층 ,서울특별시 서초구 반포대로8길 5-10 1층 (서초동),GS25 서초예전점,편의점
2018,5841,20180713,영업,0,서울특별시 서초구 서초동 1659-1번지 1층 ,서울특별시 서초구 서초중앙로22길 24 1층 (서초동),씨유 서초대림점,편의점
2018,5842,20180530,영업,0,서울특별시 서초구 서초동 1327-27번지 1층 102호,서울특별시 서초구 서초대로74길 27 강남역 한화오벨리스크 1층 102호 (서초동),씨유 오벨리스크점,편의점
2018,5843,20160217,영업,0,서울특별시 서초구 방배동 908-33번지 1층 ,서울특별시 서초구 방배로 102-4 1층 (방배동),GS25 방배역점,편의점
2018,5844,20160728,영업,0,서울특별시 서초구 반포동 735번지 1층 ,서울특별시 서초구 사평대로55길 72 1층 (반포동),세븐일레븐 서초반포점,편의점
2018,5845,20161012,영업,0,서울특별시 서초구 서초동 1307-7번지 1층 ,서울특별시 서초구 강남대로61길 10 1층 (서초동),GS25 서초프라자,편의점
2018,5846,20161018,영업,0,서울특별시 서초구 반포동 115-1번지 서래나루 한강수상택시 도선장 1층 ,서울특별시 서초구 올림픽대로 641 서래나루 한강수상택시 도선장 1층 (반포동),미니스톱 서래나루점,편의점
2018,5848,20160615,영업,0,서울특별시 서초구 양재동 11-44 1층 101호,서울특별시 서초구 남부순환로354길 14 1층 101호 (양재동),미니스톱 양재에이스점,편의점
2018,5849,20181128,영업,0,서울특별시 서초구 서초동 1362번지 서초동두산위브 107-2호,서울특별시 서초구 강남대로39길 5 1층 107-2호 (서초동 서초동두산위브),이마트24 서초위브점,편의점
2018,5850,20170223,영업,0,서울특별시 서초구 반포동 19-11번지 엔터식스 강남점 지하1층 001호 ,서울특별시 서초구 신반포로 지하 188 지하1층 1호 (반포동 엔터식스 강남점 ),미니스톱 엔터식스강남점,편의점
2018,5851,20161004,영업,0,서울특별시 서초구 반포동 732번지 지하1층 ,서울특별시 서초구 주흥6길 2 지하1층 (반포동),세븐일레븐 서초 반포제일점,편의점
2018,5852,20161004,영업,0,서울특별시 서초구 양재동 358-7번지 1층 ,서울특별시 서초구 강남대로2길 53 1층 (양재동),GS25 양재강남점,편의점
2018,5853,20161010,영업,0,서울특별시 서초구 서초동 1344-29번지 1층 ,서울특별시 서초구 효령로72길 33 1층 (서초동 정동빌딩),세븐일레븐 서초퍼스트점,편의점
2018,5854,20160601,영업,0,서울특별시 서초구 방배동 444-16번지 1층 101호 ,서울특별시 서초구 동작대로 18 1층 101호 (방배동),세븐일레븐 서초사당역점,편의점
2018,5855,20170105,영업,0,서울특별시 서초구 서초동 1621-27번지 1층 ,서울특별시 서초구 서초중앙로 46 1층 (서초동),세븐일레븐 서초남부점,편의점
2018,5856,19950621,영업,0,서울특별시 서초구 양재동 332-1번지 양재역구내 ,서울특별시 서초구 강남대로8길 39-15 (양재동양재역구내),양재스넥,편의점
2018,5857,20151027,영업,0,서울특별시 서초구 서초동 1303-22번지 교보타워 지하2층 ,서울특별시 서초구 강남대로 465 지하2층 (서초동 교보타워),GS25 강남센타점,편의점
2018,5858,20151102,영업,0,서울특별시 서초구 양재동 8-31번지 1층 ,서울특별시 서초구 바우뫼로41길 77 1층 (양재동),지에스25(GS25) 양재타운점,편의점
2018,5859,20181217,영업,0,서울특별시 서초구 서초동 380번지 서초구립한우리정보문화센터 1층 ,서울특별시 서초구 남부순환로340길 15 서초구립한우리정보문화센터 1층 (서초동),지에스 늘봄스토어(서초한우리점),편의점
2018,5860,20181207,영업,0,서울특별시 서초구 서초동 1307번지 서초성우빌리지 104호,서울특별시 서초구 서초대로73길 30 104호 (서초동 서초성우빌리지),GS25 서초제일점,편의점
2018,5861,20181214,영업,0,서울특별시 서초구 서초동 1621-15번지 1층 ,서울특별시 서초구 서초중앙로6길 31 1층 (서초동),씨유 서초중앙로점,편의점
2018,5862,20181122,영업,0,서울특별시 서초구 반포동 748-2번지 신논현타워 ,서울특별시 서초구 강남대로 479 신논현타워 1층 (반포동),(주)비지에프휴먼넷 신논현타워점,편의점
2018,5863,20110512,영업,0,서울특별시 서초구 방배동 926-5번지 (1층?) ,서울특별시 서초구 방배로19길 13 (방배동),GS25 방배제일점,편의점
2018,5864,20150429,영업,0,서울특별시 서초구 서초동 1360-53번지 ,서울특별시 서초구 강남대로39길 26-1 1층 (서초동),씨유서초구청점,편의점
2018,5865,20151118,영업,0,서울특별시 서초구 방배동 753-5번지 외 1필지 1층 ,서울특별시 서초구 동작대로 230 1층 (방배동),GS25 이수고가점,편의점
2018,5866,20151130,영업,0,서울특별시 서초구 반포동 734번지 1층 ,서울특별시 서초구 사평대로55길 65-11 1층 (반포동),이마트24 반포가온점,편의점
2018,5867,20151120,영업,0,서울특별시 서초구 잠원동 22-7번지 1층 ,서울특별시 서초구 강남대로99길 27 1층 (잠원동),GS25 잠원강남점,편의점
2018,5868,20151123,영업,0,서울특별시 서초구 서초동 1516-1번지 1층 ,서울특별시 서초구 명달로 98 1층 (서초동),세븐일레븐 서초빌라점,편의점
2018,5869,20151123,영업,0,서울특별시 서초구 양재동 361-11번지 1층 ,서울특별시 서초구 강남대로6길 84 1층 (양재동),세븐일레븐 양재6호점,편의점
2018,5870,20140411,영업,0,서울특별시 서초구 양재동 263-10번지 ,서울특별시 서초구 마방로6길 7-39 1층 (양재동),씨유양재2동점,편의점
2018,5871,19950304,영업,0,서울특별시 서초구 양재동 376-2번지 지상 1층 ,서울특별시 서초구 동산로12길 4 지상 1층 (양재동),세븐일레븐 양재점,편의점
2018,5872,20121012,영업,0,서울특별시 서초구 서초동 1669-14번지 102호,서울특별시 서초구 서초대로56길 28 102호 (서초동),이마트24교대STS점,편의점
2018,5873,20151123,영업,0,서울특별시 서초구 양재동 319-11 1층,서울특별시 서초구 강남대로12길 23-48 1층 (양재동),세븐일레븐 양재시민의숲역점,편의점
2018,5874,20151123,영업,0,서울특별시 서초구 양재동 326-3 1층,서울특별시 서초구 동산로 9-9 1층 (양재동),세븐일레븐 서초양재점,편의점
2018,5875,20140814,영업,0,서울특별시 서초구 우면동 773번지 엘에이치스타힐스 상가동2동 1층 105106호 ,서울특별시 서초구 양재대로2길 90 1층 105106호 (우면동 엘에이치스타힐스 상가동2동),GS25서초스타힐스,편의점
2018,5876,20131111,영업,0,서울특별시 서초구 방배동 2626-1번지 방배래미안아파트 상가 101호,서울특별시 서초구 방배선행길 8 101호 (방배동 방배래미안아파트 상가),씨유 방배래미안점,편의점
2018,5877,20131126,영업,0,서울특별시 서초구 양재동 1-23번지 24  1층 ,서울특별시 서초구 남부순환로 2634-8 1층 (양재동),씨유 양재단성점,편의점
2018,5878,20141209,영업,0,서울특별시 서초구 반포동 612-55번지 1층 ,서울특별시 서초구 서래로5길 96 1층 (반포동),위드미 반포서래마을점,편의점
2018,5879,20141209,영업,0,서울특별시 서초구 서초동 1357번지 1층 ,서울특별시 서초구 강남대로47길 25 1층 (서초동),지에스편의점 서초영동점,편의점
