,,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
2017,1651,서울특별시 서초구 강남대로30길 77-6,서울특별시 서초구 양재1동 7-59,생활방범,1,2012-03
2017,1654,서울특별시 서초구 논현로27길 104,서울특별시 서초구 양재1동 81-12,생활방범,1,2012-03
2017,1657,서울특별시 서초구 강남대로25길 70,서울특별시 서초구 양재1동 106-6,생활방범,1,2012-03
2017,1659,서울특별시 서초구 바우뫼로6길 32-4,서울특별시 서초구 우면동 7-8,생활방범,1,2012-03
2017,1663,서울특별시 서초구 바우뫼로9길 64,서울특별시 서초구 우면동 43-5,생활방범,1,2012-03
2017,1667,서울특별시 서초구 형촌길 95,서울특별시 서초구 우면동 221-6,생활방범,1,2012-03
2017,1673,서울특별시 서초구 송동길 27,서울특별시 서초구 우면동 476-6,생활방범,1,2012-03
2017,1675,서울특별시 서초구 식유촌길 51-2,서울특별시 서초구 우면동 610-1,생활방범,1,2012-03
2017,1685,서울특별시 서초구 바우뫼로6길 32-13,서울특별시 서초구 우면동 9,생활방범,1,2014-10
2017,1688,서울특별시 서초구 바우뫼로41길 31,서울특별시 서초구 양재1동 18-12,생활방범,1,2014-10
2017,1764,서울특별시 서초구 강남대로12길 23-28,서울특별시 서초구 양재2동 322,생활방범,1,2012-03
2017,1796,서울특별시 서초구 매헌로6길 39,서울특별시 서초구 양재2동 208-2,생활방범,1,2012-03
2017,1799,서울특별시 서초구 마방로2길 15-9,서울특별시 서초구 양재2동 249-12,생활방범,1,2012-03
2017,1802,서울특별시 서초구 언남12길 29-7,서울특별시 서초구 양재2동 298,생활방범,1,2012-03
2017,1805,서울특별시 서초구 논현로11길 38,서울특별시 서초구 양재2동 299-7,생활방범,1,2012-03
2017,1812,서울특별시 서초구 강남대로8길 39-42,서울특별시 서초구 양재2동 336-8,생활방범,1,2012-03
2017,1815,서울특별시 서초구 논현로1길 87,서울특별시 서초구 양재2동 385-3,생활방범,1,2012-03
2017,1818,서울특별시 서초구 논현로1길 23,서울특별시 서초구 양재2동 402-6,생활방범,1,2012-03
2017,1834,서울특별시 서초구 마방로4길 16-9,서울특별시 서초구 양재2동 247-4,생활방범,1,2014-10
2017,1837,서울특별시 서초구 강남대로6길 30,서울특별시 서초구 양재2동 354-13,생활방범,1,2014-10
2017,1841,서울특별시 서초구 강남대로6길 90-23,서울특별시 서초구 양재2동 363,생활방범,1,2014-10
2017,1845,서울특별시 서초구 강남대로18길 16-6,서울특별시 서초구 양재2동 314,생활방범,1,2014-10
2017,1849,서울특별시 서초구 동산로12길 13-4,서울특별시 서초구 양재2동 379,생활방범,1,2014-10
2017,1939,서울특별시 서초구 안골1길 6-2,서울특별시 서초구 내곡동 196-5,생활방범,1,2014-10
2017,1946,서울특별시 서초구 내곡동 1-1035,서울특별시 서초구 내곡동 1-1035,생활방범,1,2012-03
2017,1949,서울특별시 서초구 홍씨마을길 35,서울특별시 서초구 내곡동 92-12,생활방범,1,2012-03
2017,1952,서울특별시 서초구 안골길 8,서울특별시 서초구 내곡동 203-10,생활방범,1,2012-03
2017,1955,서울특별시 서초구 새원말길11,서울특별시 서초구 신원동 511-2,생활방범,1,2012-03
2017,2076,서울특별시 서초구 서초2동 12-1,서울특별시 서초구 서초2동 12-1,생활방범,1,2015-05
2017,2086,서울특별시 서초구 잠원로 136,서울특별시 서초구 잠원동 61-1,생활방범,1,2012-10
2017,2147,서울특별시 서초구 동광로10길 11-9,서울특별시 서초구 방배4동 822-11,생활방범,1,2012-02
2017,2264,서울특별시 서초구 서래로2길21,서울특별시 서초구 반포4동 86-1,생활방범,1,2014-05
2017,2265,서울특별시 서초구 서래로2길21,서울특별시 서초구 반포4동 86-1,생활방범,1,2013-12
2018,201,서울특별시 서초구 서리풀3길 24,서울특별시 서초구 서초1동 1628-62,생활방범,1,2007-04
