등 종류,관리번호,새주소,설치일자,GPS 경도,GPS 위도,데이터기준일자
가로등,용호로6-012,,2016-01-18,126.963161,37.533429,2020-04-10
가로등,이태원로6-012,,2016-01-19,126.977578,37.534818,2020-04-10
가로등,소월길6-012,소월로 180,2016-01-18,126.98429,37.547814,2020-04-10
가로등,서빙고로6-012,서빙고로 185,2016-01-19,126.984075,37.519959,2020-04-10
가로등,신용산6길1-13,서빙고로 31,2016-01-14,126.969478,37.526216,2020-04-10
가로등,백범로6-013,백범로90길 26,2016-01-18,126.969105,37.5371,2020-04-10
가로등,청파로6-13,청파로 357,2016-01-14,126.969589,37.551358,2020-04-10
가로등,원효로6-013,,2016-01-18,126.946679,37.534556,2020-04-10
가로등,신용산6길2-13,,2016-01-14,126.968657,37.526515,2020-04-10
가로등,녹사평대로6-013,녹사평대로 254,2016-01-19,126.987791,37.540471,2020-04-10
가로등,이태원로6-013,이태원로 29,2016-01-19,126.977337,37.534811,2020-04-10
가로등,소월길6-013,신흥로20길 20-1,2016-01-18,126.984298,37.547584,2020-04-10
가로등,후암동길6-013,후암로 5,2016-01-18,126.978279,37.546382,2020-04-10
가로등,서빙고로6-013,서빙고로 185,2016-01-19,126.983815,37.519964,2020-04-10
가로등,신용산6길1-14,,2016-01-14,126.969624,37.526405,2020-04-10
가로등,백범로6-014,,2016-01-18,126.969388,37.537019,2020-04-10
가로등,신용산6길2-14,한강대로30길 25,2016-01-14,126.968317,37.526713,2020-04-10
가로등, 소월길6-014,소월로20길 4,2016-01-18,126.984307,37.547325,2020-04-10
가로등,청파로6-14,청파로 361,2016-01-14,126.969569,37.551649,2020-04-10
가로등,녹사평대로6-014,,2016-01-19,126.987788,37.540642,2020-04-10
가로등,원효로6-014,,2016-01-18,126.946185,37.534606,2020-04-10
가로등,서빙고로6-014,,2016-01-19,126.983535,37.519968,2020-04-10
가로등,이태원로6-014,이태원로 29,2016-01-19,126.977077,37.534795,2020-04-10
가로등,청파로6-15,청파로 378,2016-01-14,126.969489,37.551919,2020-04-10
가로등,백범로6-015,,2016-01-18,126.969646,37.536897,2020-04-10
가로등,신용산6길2-15,,2016-01-14,126.967919,37.526945,2020-04-10
가로등,녹사평대로6-015,녹사평대로 254,2016-01-19,126.987864,37.540858,2020-04-10
가로등,원효로6-015,원효로 9,2016-01-18,126.945832,37.534642,2020-04-10
가로등,이태원로6-015,이태원로 29,2016-01-19,126.976836,37.534777,2020-04-10
가로등, 소월길6-015,소월로20길 6,2016-01-18,126.984451,37.546944,2020-04-10
가로등,청파로6-16,청파로 378,2016-01-14,126.969433,37.552198,2020-04-10
가로등,소월길6-016,신흥로18길 3-5,2016-01-18,126.984712,37.546768,2020-04-10
가로등,백범로6-016,백범로90다길 1,2016-01-18,126.969974,37.536825,2020-04-10
가로등,원효로6-016,원효로 7,2016-01-18,126.945451,37.534629,2020-04-10
가로등,이태원로6-016,이태원로 29,2016-01-19,126.976576,37.534779,2020-04-10
가로등,백범로6-017,백범로90길 46,2016-01-18,126.970218,37.53673,2020-04-10
가로등, 소월길6-017,,2016-01-18,126.984989,37.546588,2020-04-10
가로등,청파로6-17,청파로 378,2016-01-14,126.969376,37.552451,2020-04-10
가로등,이태원로6-017,이태원로2길 5,2016-01-19,126.976293,37.534772,2020-04-10
가로등,청파로6-18,청파로 378,2016-01-14,126.969285,37.552694,2020-04-10
가로등,이태원로6-018,,2016-10-10,126.976016,37.534759,2020-04-10
가로등,청파로6-19,,2016-01-14,126.969217,37.552964,2020-04-10
가로등, 소월길6-019,,2016-01-18,126.98558,37.546302,2020-04-10
가로등,청파로6-20,청파로 378,2016-01-14,126.969183,37.553325,2020-04-10
가로등, 소월길6-020,소월로26길 3,2016-01-18,126.985928,37.546217,2020-04-10
가로등,청파로6-21,,2016-01-14,126.969172,37.553631,2020-04-10
가로등,소월길6-21,,2016-01-25,126.986265,37.546136,2020-04-10
가로등,청파로6-22,청파로 378,2016-01-14,126.969183,37.553883,2020-04-10
가로등,소월길6-022,,2016-01-25,126.986638,37.546059,2020-04-10
가로등,청파로6-23,,2016-01-14,126.969172,37.554307,2020-04-10
가로등,소월길6-023,,2016-01-25,126.986964,37.545976,2020-04-10
가로등,청파로6-24,한강대로 405,2016-01-14,126.969183,37.554694,2020-04-10
가로등,소월길6-024,,2016-01-25,126.98743,37.545895,2020-04-10
가로등,청파로6-25,청파로 395,2016-01-14,126.969228,37.555154,2020-04-10
가로등,원효로6-017 표찰 없음,,2016-01-18,126.945159,37.534562,2020-04-10
가로등,한강로7-1,한강대로 172,2016-01-14,126.972738,37.533945,2020-04-10
가로등,서빙고로7-1,이촌로 303,2016-01-19,126.983252,37.519891,2020-04-10
가로등,버스전용7-1,한강대로 284,2016-01-14,126.972384,37.543699,2020-04-10
가로등,이촌로7-001,청파로 56-20,2016-01-15,126.956698,37.525819,2020-04-10
가로등,Y후암동길7-001,,2016-01-18,126.97821,37.545972,2020-04-10
가로등,소월길7-001,,2016-01-18,126.987959,37.545967,2020-04-10
가로등,이태원로7-001,이태원로4길 10,2016-01-19,126.976053,37.534493,2020-04-10
가로등,한남로7-001,한남대로42길 6,2016-01-15,127.002336,37.541782,2020-04-10
가로등,녹사평대로7-001,녹사평대로 254,2016-01-19,126.98798,37.541144,2020-04-10
가로등,원효로7-001,원효로 28,2016-01-18,126.947621,37.534297,2020-04-10
가로등,효창원길7-1,,2016-01-15,126.962901,37.533541,2020-04-10
가로등,용호로7-1,새창로 159,2016-01-18,126.962686,37.533384,2020-04-10
가로등,이촌로7-002,청파로 56-20,2016-01-15,126.956346,37.526187,2020-04-10
가로등,이태원로7-002,이태원로 29,2016-01-19,126.976342,37.534495,2020-04-10
가로등,한강로7-2,,2016-01-14,126.972882,37.534091,2020-04-10
가로등,후암동길7-002,두텁바위로 49-1,2016-01-18,126.97771,37.545932,2020-04-10
가로등,버스전용7-2,한강대로 288,2016-01-14,126.97234,37.543861,2020-04-10
가로등,소월길7-002,소월로30길 13-5,2016-01-18,126.988389,37.546075,2020-04-10
가로등,녹사평대로7-002,,2016-01-19,126.988056,37.541356,2020-04-10
가로등,원효로7-002,,2016-01-18,126.947923,37.534403,2020-04-10
가로등,Y한남로7-002,,2016-01-15,127.00254,37.541584,2020-04-10
가로등,효창원길7-002,새창로 157-1,2016-01-15,126.962748,37.533742,2020-04-10
가로등,서빙고로7-002,,2016-01-19,126.982941,37.520006,2020-04-10
가로등,용호로7-002,청파로 101,2016-01-18,126.962437,37.53333,2020-04-10
가로등,한강로7-3,한강대로 176-1,2016-01-14,126.973094,37.53426,2020-04-10
가로등,후암동길7-003,,2016-01-18,126.977311,37.54588,2020-04-10
가로등,버스전용7-3,한강대로 290,2016-01-14,126.97229,37.544032,2020-04-10
가로등,용호로7-003,청파로 101,2016-01-18,126.962166,37.533293,2020-04-10
가로등,이촌로7-003,,2016-01-15,126.956081,37.526438,2020-04-10
가로등,서빙고로7-003,이촌로 303,2016-01-19,126.98272,37.520042,2020-04-10
가로등,한남로7-003,이태원로 294,2016-01-15,127.002786,37.541548,2020-04-10
가로등,Y원효로7-003,원효로 40,2016-01-18,126.948273,37.534461,2020-04-10
가로등,녹사평대로7-003,녹사평대로 254,2016-01-19,126.988141,37.541539,2020-04-10
가로등,효창원길7-003,새창로 155,2016-01-15,126.962619,37.533965,2020-04-10
가로등,이태원로7-003,이태원로 29,2016-01-19,126.976681,37.534507,2020-04-10
가로등,소월길7-003,,2016-01-18,126.988774,37.546147,2020-04-10
가로등,한강로7-4,한강대로 180,2016-01-14,126.973219,37.534387,2020-04-10
가로등,소월길7-004,소월로 222,2016-01-18,126.989125,37.546084,2020-04-10
가로등,후암동길7-004,두텁바위로 45,2016-01-18,126.977025,37.545844,2020-04-10
가로등,한남로7-004,이태원로 294,2016-01-15,127.003055,37.541415,2020-04-10
가로등,y원효로7-004,,2016-01-18,126.948552,37.53447,2020-04-10
가로등,이촌로7-004,이촌로 59-2,2016-01-15,126.955898,37.526629,2020-04-10
가로등,녹사평대로7-004,녹사평대로 254,2016-01-19,126.988243,37.541768,2020-04-10
가로등,효창원길7-004,새창로 151,2016-01-15,126.962493,37.534169,2020-04-10
가로등,이태원로7-004,이태원로 29,2016-01-19,126.976989,37.534523,2020-04-10
가로등,용호로7-004,청파로 101,2016-01-18,126.961837,37.533284,2020-04-10
가로등,서빙고로7-004,이촌로 303,2016-01-19,126.982463,37.520103,2020-04-10
가로등,한강로7-5,,2016-01-14,126.973389,37.534549,2020-04-10
가로등,녹사평대로7-005,,2016-01-19,126.988333,37.541976,2020-04-10
가로등,이촌로7-005,이촌로 55,2016-01-15,126.955674,37.526853,2020-04-10
가로등,후암동길7-005,두텁바위로 27,2016-01-18,126.976689,37.545769,2020-04-10
가로등,효창원길7-005,새창로 147,2016-01-15,126.962259,37.53455,2020-04-10
가로등,서빙고로7-005,이촌로 303,2016-01-19,126.982206,37.520175,2020-04-10
가로등,이태원로7-005,이태원로 29,2016-01-19,126.977351,37.534536,2020-04-10
가로등,용호로7-005,청파로 91,2016-01-18,126.961509,37.533284,2020-04-10
가로등,소월길7-005,녹사평대로60길 39,2016-01-18,126.989487,37.545913,2020-04-10
가로등,한남로7-005,,2016-01-15,127.003162,37.541323,2020-04-10
가로등,원효로7-005,원효로 40,2016-01-18,126.948821,37.534392,2020-04-10
가로등,한강로7-6,한강대로62길 3,2016-01-14,126.97355,37.534727,2020-04-10
가로등,소월길7-006,,2016-01-18,126.989781,37.545688,2020-04-10
가로등,이촌로7-006,이촌로 53,2016-01-15,126.955479,37.527082,2020-04-10
가로등,후암동길7-006,,2016-01-18,126.97639,37.545733,2020-04-10
가로등,원효로7-006,원효로 40,2016-01-18,126.949199,37.534181,2020-04-10
가로등,녹사평대로7-006,,2016-01-19,126.988401,37.542174,2020-04-10
가로등,효창원길7-006,원효로54길 22,2016-01-15,126.962086,37.534826,2020-04-10
가로등,용호로7-006,청파로 91,2016-01-18,126.961147,37.533302,2020-04-10
가로등,한남로7-006,한남대로 146,2016-01-15,127.003258,37.541181,2020-04-10
가로등,서빙고로7-006,,2016-01-19,126.981909,37.52027,2020-04-10
가로등,y이태원로7-006,,2016-01-19,126.977708,37.534539,2020-04-10
가로등,한강로7-7,한강대로 188,2016-01-14,126.974028,37.53518,2020-04-10
가로등,효창원길7-007,새창로 141,2016-01-15,126.961925,37.535072,2020-04-10
가로등,소월길7-007,녹사평대로60길 41,2016-01-18,126.99007,37.545487,2020-04-10
가로등,후암동길7-007,,2016-01-18,126.976135,37.545697,2020-04-10
가로등,원효로7-007,원효로 40,2016-01-18,126.949396,37.533925,2020-04-10
가로등,y이촌로7-007,청파로 56-20,2016-01-15,126.955236,37.527465,2020-04-10
가로등,녹사평대로7-007,녹사평대로 286,2016-01-19,126.988469,37.542363,2020-04-10
가로등,한남로7-007,한남대로27길 87,2016-01-15,127.003304,37.540956,2020-04-10
가로등,용호로7-007,,2016-01-18,126.960842,37.533338,2020-04-10
가로등,이태원로7-007,이태원로 29,2016-01-19,126.978002,37.534561,2020-04-10
가로등,서빙고로7-007,이촌로87길 21,2016-01-19,126.981668,37.520342,2020-04-10
가로등,녹사평대로7-008,,2016-01-19,126.988526,37.542525,2020-04-10
가로등,원효로7-008,원효로 40,2016-01-18,126.949597,37.533684,2020-04-10
가로등,이태원로7-008,이태원로 29,2016-01-19,126.978367,37.534561,2020-04-10
가로등,이촌로7-008,청파로 56-20,2016-01-15,126.954967,37.527897,2020-04-10
가로등,서빙고로7-8,이촌로87길 21,2016-01-19,126.9814,37.520429,2020-04-10
가로등,용호로7-008,청파로 83,2016-01-18,126.960491,37.533365,2020-04-10
가로등,후암동길7-008,,2016-01-18,126.975914,37.545668,2020-04-10
가로등,소월길7-008,,2016-01-18,126.990426,37.54521,2020-04-10
가로등,한남로7-008,,2016-01-15,127.003371,37.540719,2020-04-10
가로등,한강로7-8,이태원로 2,2016-01-14,126.974121,37.535272,2020-04-10
가로등,y한강로7-9,,2016-01-14,126.974237,37.535358,2020-04-10
가로등,Y원효로7-009,원효로 66,2016-01-18,126.949816,37.533474,2020-04-10
가로등,녹사평대로7-009,녹사평대로 286,2016-01-19,126.988571,37.54266,2020-04-10
가로등,이태원로7-009,,2016-01-19,126.978701,37.534575,2020-04-10
가로등,한남로7-009,한남대로27길 87,2016-01-15,127.003451,37.540494,2020-04-10
가로등,이촌로7-009,이촌로 38,2016-01-15,126.954805,37.528202,2020-04-10
가로등,용호로7-009,청파로 83,2016-01-18,126.96014,37.533392,2020-04-10
가로등,소월길7-009,녹사평대로60길 48,2016-01-18,126.990687,37.544823,2020-04-10
가로등,후암동길7-009,,2016-01-18,126.975668,37.545635,2020-04-10
가로등,한강로7-10,이태원로 8,2016-01-14,126.974356,37.535301,2020-04-10
가로등,y이태원로7-010,이태원로 29,2016-01-19,126.978966,37.534591,2020-04-10
가로등,한남로7-010,한남대로27길 85,2016-01-15,127.003482,37.540284,2020-04-10
가로등,녹사평대로7-010,,2016-01-19,126.988616,37.542804,2020-04-10
가로등,용호로7-010,청파로 83,2016-01-18,126.959767,37.533365,2020-04-10
가로등,Y후암동길7-010,두텁바위로 27,2016-01-18,126.975297,37.545605,2020-04-10
가로등,소월길7-010,소월로38길 4,2016-01-18,126.990882,37.544397,2020-04-10
가로등,Y원효로7-010,원효로 66,2016-01-18,126.950115,37.533289,2020-04-10
가로등,이촌로7-010,이촌로 38,2016-01-15,126.954703,37.528495,2020-04-10
가로등,한강로7-11,,2016-01-14,126.974491,37.535209,2020-04-10
가로등,소월길7-011,소월로38길 4,2016-01-18,126.99106,37.544075,2020-04-10
가로등,후암동길7-011,두텁바위로 27,2016-01-18,126.97498,37.545542,2020-04-10
가로등,Y이태원로7-011,이태원로 29,2016-01-19,126.979249,37.534602,2020-04-10
가로등,녹사평대로7-011,녹사평대로 286,2016-01-19,126.988673,37.542967,2020-04-10
가로등,이촌로7-011,이촌로 32,2016-01-15,126.954655,37.528857,2020-04-10
가로등,용호로7-011,청파로 75,2016-01-18,126.959461,37.533311,2020-04-10
가로등,한남로7-011,한남대로27길 36-65,2016-01-15,127.003544,37.540048,2020-04-10
가로등,원효로7-011,,2016-01-18,126.9504,37.533153,2020-04-10
가로등,녹사평대로7-012,녹사평대로 286,2016-01-19,126.988769,37.543068,2020-04-10
가로등,후암동길7-012,두텁바위로 23,2016-01-18,126.974734,37.545508,2020-04-10
가로등,이태원로7-012,,2016-01-19,126.979555,37.534606,2020-04-10
가로등,소월길7-012,소월로38길 12,2016-01-18,126.991049,37.54385,2020-04-10
가로등,이촌로7-012,이촌로 28,2016-01-15,126.954622,37.529241,2020-04-10
가로등,한강로7-12,이태원로2길 5,2016-01-14,126.974087,37.535029,2020-04-10
가로등,용호로7-012,청파로 75,2016-01-18,126.959156,37.533238,2020-04-10
가로등,원효로7-012,원효로 61,2016-01-18,126.950654,37.533041,2020-04-10
가로등,한남로7-012,한남대로27길 36-65,2016-01-15,127.003584,37.539852,2020-04-10
가로등,한강로7-13,이태원로2길 5,2016-01-14,126.974353,37.535063,2020-04-10
가로등,원효로7-013,,2016-01-18,126.950973,37.532886,2020-04-10
가로등,이태원로7-013,이태원로 29,2016-01-19,126.979877,37.534615,2020-04-10
가로등,후암동길7-013,,2016-01-18,126.97444,37.545505,2020-04-10
가로등,한남로7-013,,2016-01-15,127.003666,37.539654,2020-04-10
가로등,녹사평대로7-013,녹사평대로 286,2016-01-19,126.988896,37.54319,2020-04-10
가로등,용호로7-013,청파로 75,2016-01-18,126.958873,37.533166,2020-04-10
가로등,이촌로7-013,,2016-01-15,126.95457,37.52973,2020-04-10
가로등,소월길7-013,소월로40길 4,2016-01-18,126.991049,37.543625,2020-04-10
가로등,한강로7-14,이태원로 4,2016-01-14,126.974622,37.535072,2020-04-10
가로등,후암동길7-014,두텁바위로 17,2016-01-18,126.974225,37.545476,2020-04-10
가로등,한남로7-014,한남대로27길 58,2016-01-15,127.003733,37.539435,2020-04-10
가로등,이태원로7-014,이태원로 29,2016-01-19,126.98027,37.534636,2020-04-10
가로등,소월길7-014,소월로40길 7,2016-01-18,126.991117,37.543255,2020-04-10
가로등,이촌로7-014,청파로 56-20,2016-01-15,126.95457,37.53007,2020-04-10
가로등,용호로7-014,청파로 75,2016-01-18,126.958568,37.533103,2020-04-10
가로등,녹사평대로7-014,녹사평대로 286,2016-01-19,126.988956,37.543291,2020-04-10
가로등,원효로7-014,원효로 70,2016-01-18,126.95152,37.532688,2020-04-10
가로등,이태원로7-015,,2016-10-10,126.980553,37.534643,2020-04-10
가로등,소월길7-015,소월로 266,2016-01-18,126.991309,37.542859,2020-04-10
가로등,후암동길7-015,두텁바위로 13,2016-01-18,126.973996,37.545442,2020-04-10
가로등,이촌로7-015,이촌로 9,2016-01-15,126.954669,37.53041,2020-04-10
가로등,녹사평대로7-015,녹사평대로 286,2016-01-19,126.989284,37.543318,2020-04-10
가로등,용호로7-015,청파로 59,2016-01-18,126.958206,37.533031,2020-04-10
가로등,Y원효로7-015,원효로 70,2016-01-18,126.951828,37.532581,2020-04-10
가로등,한남로7-015,한남대로27길 58,2016-01-15,127.003813,37.539147,2020-04-10
가로등,한강로7-15,이태원로 8,2016-01-14,126.974925,37.534934,2020-04-10
가로등,한강로7-16,이태원로2길 5,2016-01-14,126.975193,37.534745,2020-04-10
가로등,한남로7-016,한남대로27길 58,2016-01-15,127.00388,37.538904,2020-04-10
가로등,용호로7-016,,2016-01-18,126.957844,37.532959,2020-04-10
가로등,녹사평대로7-016,,2016-01-19,126.989601,37.543291,2020-04-10
가로등,원효로7-016,,2016-01-18,126.952208,37.532476,2020-04-10
가로등,이촌로7-016,,2016-01-15,126.954765,37.530691,2020-04-10
가로등,후암동길7-016,,2016-01-18,126.973767,37.545403,2020-04-10
가로등,소월길7-016,소월로 268-6,2016-01-18,126.991592,37.54267,2020-04-10
가로등,한남로7-017,,2016-01-15,127.003971,37.538606,2020-04-10
가로등,후암동길7-017,두텁바위로 11,2016-01-18,126.973504,37.545384,2020-04-10
가로등,녹사평대로7-017,소월로38길 34,2016-01-19,126.989985,37.543237,2020-04-10
가로등,용호로7-017,청파로 59,2016-01-18,126.957487,37.532823,2020-04-10
가로등,이촌로7-017,,2016-01-15,126.954855,37.530962,2020-04-10
가로등,원효로7-017,원효로 79,2016-01-18,126.952564,37.532384,2020-04-10
가로등,소월길7-017,소월로 272,2016-01-18,126.992033,37.54258,2020-04-10
가로등,한강로7-17,이태원로2길 5,2016-01-14,126.975428,37.534609,2020-04-10
가로등,y한강로7-18,이태원로2길 14,2016-01-14,126.975622,37.534516,2020-04-10
가로등,용호로7-018,청파로 56,2016-01-18,126.957125,37.532688,2020-04-10
가로등,원효로7-018,,2016-01-18,126.952569,37.532206,2020-04-10
가로등,후암동길7-018,두텁바위로 9-1,2016-01-18,126.973246,37.545356,2020-04-10
가로등,녹사평대로7-018,소월로38가길 5,2016-01-19,126.990268,37.543273,2020-04-10
가로등,이촌로7-018,,2016-01-15,126.954963,37.531196,2020-04-10
가로등,용호로7-019,원효로35길 2,2016-01-18,126.956882,37.532994,2020-04-10
가로등,원효로7-019,,2016-01-18,126.952372,37.532063,2020-04-10
가로등,이촌로7-019,,2016-11-23,126.955061,37.531399,2020-04-10
가로등,후암동길7-019,두텁바위로 7,2016-01-18,126.972965,37.545315,2020-04-10
가로등,녹사평대로7-019,소월로38길 21,2016-01-19,126.990608,37.543453,2020-04-10
가로등,원효로7-020,원효로 86,2016-01-18,126.952114,37.531877,2020-04-10
가로등,후암동길7-020,두텁바위로 5,2016-01-18,126.972701,37.545277,2020-04-10
가로등,용호로7-020,원효로 121,2016-01-18,126.957074,37.533157,2020-04-10
가로등,녹사평대로7-020,,2016-01-19,126.990743,37.54358,2020-04-10
가로등,y이촌로7-020,이촌로 5,2016-01-15,126.95477,37.531282,2020-04-10
가로등,y이촌로7-021,이촌로 5,2016-01-15,126.9549,37.531547,2020-04-10
가로등,원효로7-021,원효로 74,2016-01-18,126.951893,37.531712,2020-04-10
가로등,녹사평대로7-021,소월로38길 12,2016-01-19,126.990857,37.543778,2020-04-10
가로등,원효로7-022,,2016-01-18,126.95168,37.531557,2020-04-10
가로등,녹사평대로7-022,소월로38길 12,2016-01-19,126.990924,37.544039,2020-04-10
가로등,y이촌로7-022,이촌로 5,2016-01-15,126.95462,37.531399,2020-04-10
가로등,원효로7-023,원효로 74,2016-01-18,126.951453,37.531393,2020-04-10
가로등,녹사평대로7-23,,2016-01-22,126.98951,37.543841,2020-04-10
가로등,녹사평대로7-024,,2016-01-22,126.989663,37.544003,2020-04-10
가로등,Y원효로7-024,,2016-01-18,126.952923,37.532276,2020-04-10
가로등,Y원효로7-025,원효로 86,2016-01-18,126.953126,37.532234,2020-04-10
가로등,녹사평대로7-025,,2016-01-22,126.98981,37.544156,2020-04-10
가로등,녹사평대로7-026,,2016-01-22,126.989957,37.544294,2020-04-10
가로등,녹사평대로7-027,,2016-01-22,126.990087,37.54444,2020-04-10
가로등,버스전용8-1,한강대로 347,2016-01-14,126.971824,37.54969,2020-04-10
가로등,이촌로8-1,,2016-01-15,126.952592,37.530142,2020-04-10
가로등,한강로8-1,이태원로2길 5,2016-01-14,126.975781,37.534799,2020-04-10
가로등,이태원로8-001,,2016-01-19,126.980958,37.534685,2020-04-10
가로등,소월길8-001,소월로44길 3,2016-01-18,126.992543,37.542571,2020-04-10
가로등,녹사평대로8-001,,2016-01-19,126.98994,37.544562,2020-04-10
가로등,한남로8-001,한남대로27길 14,2016-01-15,127.004141,37.538147,2020-04-10
가로등,원효로8-001,,2016-01-18,126.953457,37.532166,2020-04-10
가로등,효창원길8-1,,2016-01-15,126.961521,37.535749,2020-04-10
가로등,서빙고로8-1,이촌로87길 21,2016-01-19,126.981162,37.520501,2020-04-10
가로등,한강로8-2,이태원로2길 5,2016-01-14,126.975572,37.534869,2020-04-10
가로등,서빙고로8-002,서빙고로 139,2016-01-19,126.980905,37.520576,2020-04-10
가로등,소월길8-002,,2016-01-18,126.992916,37.542562,2020-04-10
가로등,녹사평대로8-002,,2016-01-19,126.989759,37.544381,2020-04-10
가로등,효창원길8-002,새창로 131,2016-01-15,126.961413,37.535907,2020-04-10
가로등,한남로8-002,,2016-01-15,127.004209,37.537994,2020-04-10
가로등,버스전용8-2,한강대로 347,2016-01-14,126.97187,37.549899,2020-04-10
가로등,이촌로8-02,원효로 100-38,2016-01-15,126.95275,37.530435,2020-04-10
가로등,이태원로8-002,이태원로 29,2016-01-19,126.981212,37.534672,2020-04-10
가로등,Y원효로8-002,원효로 86,2016-01-18,126.953669,37.532126,2020-04-10
가로등,한강로8-3,이태원로2길 5,2016-01-14,126.975411,37.534955,2020-04-10
가로등,원효로8-003,,2016-01-18,126.953904,37.532088,2020-04-10
가로등,버스전용8-3,,2016-01-14,126.971915,37.550136,2020-04-10
가로등,한남로8-003,한남대로27길 14,2016-01-15,127.004254,37.537867,2020-04-10
가로등,소월길8-003,,2016-01-18,126.993312,37.542553,2020-04-10
가로등,이태원로8-003,,2016-01-19,126.981487,37.534686,2020-04-10
가로등,이촌로8-3,이촌로2길 17,2016-01-15,126.953199,37.530671,2020-04-10
가로등,서빙고로8-003,,2016-01-19,126.980625,37.520668,2020-04-10
가로등,효창원길8-003,새창로 129,2016-01-15,126.961305,37.536113,2020-04-10
가로등,녹사평대로8-003,소월로30길 53-25,2016-01-19,126.989533,37.544183,2020-04-10
가로등,원효로8-004,원효로 86,2016-01-18,126.953981,37.531804,2020-04-10
가로등,이태원로8-004,이태원로 29,2016-01-19,126.981761,37.534695,2020-04-10
가로등,녹사평대로8-004,,2016-01-19,126.989352,37.544003,2020-04-10
가로등,이촌로8-4,이촌로2길 17,2016-01-15,126.953699,37.530938,2020-04-10
가로등,한남로8-004,한남대로27길 10,2016-01-15,127.004333,37.537714,2020-04-10
가로등,소월길8-004,,2016-01-18,126.993652,37.542462,2020-04-10
가로등,서빙고로8-004,이촌로87길 21,2016-01-19,126.98039,37.52074,2020-04-10
가로등,효창원길8-004,,2016-01-15,126.961109,37.536442,2020-04-10
가로등,한강로8-4,이태원로 5-1,2016-01-14,126.975233,37.53509,2020-04-10
가로등,한강로8-5,,2016-01-14,126.975018,37.535252,2020-04-10
가로등,소월길8-005,회나무로41길 46,2016-01-18,126.993991,37.542318,2020-04-10
가로등,효창원길8-005,새창로 121,2016-01-15,126.960959,37.536687,2020-04-10
가로등,한남로8-005,,2016-01-15,127.004435,37.537516,2020-04-10
가로등,이태원로8-005,,2016-01-19,126.982021,37.534699,2020-04-10
가로등,이촌로8-5,,2016-01-15,126.954174,37.531186,2020-04-10
가로등,Y녹사평대로8-005,소월로30길 53-2,2016-01-19,126.988888,37.543877,2020-04-10
가로등,원효로8-005,원효로 86,2016-01-18,126.953915,37.531617,2020-04-10
가로등,서빙고로8-005,이촌로87길 21,2016-01-19,126.980152,37.520821,2020-04-10
가로등,한강로8-6,이태원로 5,2016-01-14,126.974913,37.535369,2020-04-10
가로등,소월길8-006,,2016-01-18,126.994342,37.542183,2020-04-10
가로등,효창원길8-006,새창로 117,2016-01-15,126.960781,37.536963,2020-04-10
가로등,원효로8-006,원효로 86,2016-01-18,126.953596,37.531457,2020-04-10
가로등,이태원로8-006,,2016-01-19,126.982315,37.534719,2020-04-10
가로등,한남로8-006,한남대로 91,2016-01-15,127.004582,37.537255,2020-04-10
가로등,녹사평대로8-006,,2016-01-19,126.98882,37.544012,2020-04-10
가로등,서빙고로8-006,이촌로87길 21,2016-01-19,126.979932,37.520884,2020-04-10
가로등,이촌로8-6,이촌로 5,2016-01-15,126.954555,37.531241,2020-04-10
가로등,한강로8-7,이태원로 1,2016-01-14,126.974752,37.535326,2020-04-10
가로등,한남로8-007,,2016-01-15,127.004684,37.537084,2020-04-10
가로등,소월길8-007,,2016-01-18,126.994749,37.542093,2020-04-10
가로등,서빙고로8-007,이촌로81길 38,2016-01-19,126.979683,37.520959,2020-04-10
가로등,이태원로8-007,,2016-01-19,126.982604,37.534731,2020-04-10
가로등,녹사평대로8-007,소월로30길 49,2016-01-19,126.98874,37.544165,2020-04-10
가로등,효창원길8-007,새창로 113-2,2016-01-15,126.960649,37.537214,2020-04-10
가로등,이촌로8-7,이촌로 9,2016-01-15,126.954336,37.530948,2020-04-10
가로등,한강로8-8,한강대로 196,2016-01-14,126.974565,37.535434,2020-04-10
가로등,소월길8-008,소월로 302,2016-01-18,126.995213,37.542003,2020-04-10
가로등,이태원로8-008,,2016-01-19,126.982839,37.534733,2020-04-10
가로등,녹사평대로8-008,소월로30길 49,2016-01-19,126.988661,37.544318,2020-04-10
가로등,한남로8-008,한남대로 91,2016-01-15,127.004797,37.536885,2020-04-10
가로등,y효창원길8-008,새창로 111,2016-01-15,126.960503,37.537497,2020-04-10
가로등,서빙고로8-008,이촌로81길 38,2016-01-19,126.979369,37.521051,2020-04-10
가로등,이촌로8-8,이촌로2길 17,2016-01-15,126.953881,37.530664,2020-04-10
가로등,y한강로8-9,,2016-01-14,126.974373,37.53559,2020-04-10
가로등,한남로8-009,한남대로 91,2016-01-15,127.004899,37.536741,2020-04-10
가로등,소월길8-009,,2016-01-18,126.995654,37.541814,2020-04-10
가로등,이태원로8-009,,2016-01-19,126.983071,37.534738,2020-04-10
가로등,녹사평대로8-009,소월로30길 41,2016-01-19,126.988605,37.544444,2020-04-10
가로등,이촌로8-9,이촌로2가길 1,2016-01-15,126.953406,37.530373,2020-04-10
가로등,효창원길8-009,효창원로52길 3,2016-01-15,126.960713,37.537894,2020-04-10
가로등,서빙고로8-009,이촌로81길 38,2016-01-19,126.979058,37.521148,2020-04-10
가로등,한강로8-10,한강대로 202,2016-01-14,126.974432,37.535781,2020-04-10
가로등,효창원길8-010,,2016-01-15,126.96095,37.538263,2020-04-10
