연 번,건물유형,주  소,위   치,관리번호
2123,가로등등주,연희동 169-16,서대문구청건너,연희로9-9
2124,가로등등주,연희동 169-16,서대문구청건너,연희로9-10
2125,가로등등주,연희동 169-16,서대문구청건너,연희로9-11
2126,가로등등주,연희동 169-16,서대문구청건너,연희로9-12
2127,가로등등주,연희동 169-16,서대문구청건너,연희로9-13
2128,가로등등주,연희동 169-16,서대문구청건너,연희로9-14
2129,가로등등주,연희동 169-16,서대문구청건너,연희로9-15
2130,가로등등주,연희동 169-16,서대문구청건너,연희로9-16
2131,가로등등주,연희동 169-16,서대문구청건너,연희로9-17
2132,가로등등주,홍은동 9-501,옥천암앞,옥천교 1-1
2133,가로등등주,홍은동 9-501,옥천암앞,옥천교 1-2
2134,가로등등주,홍은동 9-501,옥천암앞,옥천교 1-3
2135,가로등등주,북가좌동 304-10,휴먼빌아파트정문,온나래길1-1
2136,가로등등주,북가좌동 304-10,휴먼빌아파트정문,온나래길1-2
2137,가로등등주,북가좌동 304-10,휴먼빌아파트정문,온나래길1-3
2138,가로등등주,북가좌동 304-10,휴먼빌아파트정문,온나래길1-4
2139,가로등등주,북가좌동 304-10,휴먼빌아파트정문,온나래길1-5
2140,가로등등주,북가좌동 304-10,휴먼빌아파트정문,온나래길1-6
2141,가로등등주,북가좌동 304-10,휴먼빌아파트정문,온나래길1-7
2142,가로등등주,북가좌동 304-10,휴먼빌아파트정문,온나래길1-8
2143,가로등등주,북가좌동 304-10,휴먼빌아파트정문,온나래길1-9
2144,가로등등주,북가좌동 304-10,휴먼빌아파트정문,온나래길1-10
2145,가로등등주,북가좌동 304-10,휴먼빌아파트정문,온나래길1-11
2146,가로등등주,북가좌동 304-10,휴먼빌아파트정문,온나래길1-12
2147,가로등등주,북가좌동 304-10,휴먼빌아파트정문,온나래길1-13
2148,가로등등주,북가좌동 468,가좌교회앞,응암로1-1
2149,가로등등주,북가좌동 468,가좌교회앞,응암로1-2
2150,가로등등주,북가좌동 468,가좌교회앞,응암로1-3
2151,가로등등주,북가좌동 468,가좌교회앞,응암로1-4
2152,가로등등주,북가좌동 468,가좌교회앞,응암로1-5
2153,가로등등주,북가좌동 468,가좌교회앞,응암로1-6
2154,가로등등주,북가좌동 468,가좌교회앞,응암로1-7
2155,가로등등주,북가좌동 468,가좌교회앞,응암로1-8
2156,가로등등주,북가좌동 468,가좌교회앞,응암로1-9
2157,가로등등주,북가좌동 468,가좌교회앞,응암로1-10
2158,가로등등주,북가좌동 468,가좌교회앞,응암로1-11
2159,가로등등주,북가좌동 468,가좌교회앞,응암로1-12
2160,가로등등주,북가좌동 468,가좌교회앞,응암로1/표찰무
2161,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-1
2162,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-2
2163,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-3
2164,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-4
2165,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-5
2166,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-6
2167,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-7
2168,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-8
2169,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-9
2170,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-10
2171,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-11
2172,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-12
2173,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-13
2174,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-14
2175,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-15
2176,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-9A
2177,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-9B
2178,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-9C
2179,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-9D
2180,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-9E
2181,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-11A
2182,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-11B
2183,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-11C
2184,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-11D
2185,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-11E
2186,가로등등주,북가좌동 299-8,하나은행 북가좌지점앞,응암로 2-11F
2187,가로등등주,북가좌동 273-8,초록세상부동산앞,응암로 3-1
2188,가로등등주,북가좌동 273-8,초록세상부동산앞,응암로 3-2
2189,가로등등주,북가좌동 273-8,초록세상부동산앞,응암로 3-3
2190,가로등등주,북가좌동 273-8,초록세상부동산앞,응암로 3-4
2191,가로등등주,북가좌동 273-8,초록세상부동산앞,응암로 3-5
2192,가로등등주,북가좌동 273-8,초록세상부동산앞,응암로 3-6
2193,가로등등주,북가좌동 273-8,초록세상부동산앞,응암로 3-7
2194,가로등등주,북가좌동 273-8,초록세상부동산앞,응암로 3-8
2195,가로등등주,북가좌동 273-8,초록세상부동산앞,응암로 3-9
2196,가로등등주,북가좌동 273-8,초록세상부동산앞,응암로 3-10
2197,가로등등주,북가좌동 334-7,예스택시앞,응암로 4-1
2198,가로등등주,북가좌동 334-7,예스택시앞,응암로 4-2
2199,가로등등주,북가좌동 334-7,예스택시앞,응암로 4-3
2200,가로등등주,북가좌동 334-7,예스택시앞,응암로 4-4
2201,가로등등주,북가좌동 334-7,예스택시앞,응암로 4-5
2202,가로등등주,북가좌동 334-7,예스택시앞,응암로 4-6
2203,가로등등주,북가좌동 334-7,예스택시앞,응암로 4-7
2204,가로등등주,북가좌동 334-7,예스택시앞,응암로 4-8
2205,가로등등주,북가좌동 334-7,예스택시앞,응암로 4-9
2206,가로등등주,북가좌동 334-7,예스택시앞,응암로 4-10
2207,가로등등주,북가좌동 334-7,예스택시앞,응암로 4-11
2208,가로등등주,북가좌동 334-7,예스택시앞,증가로 60
2209,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-1
2210,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-2
2211,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-3
2212,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-4
2213,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-5
2214,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-6
2215,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-7
2216,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-8
2217,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-9
2218,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-10
2219,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-11
2220,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-12
2221,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-13
2222,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-14
2223,가로등등주,북가좌동 309-16,북가좌2동주민센터 BUS정거장,응암로 5-15
2224,가로등등주,북가좌동 453,현대아파트103동앞,응암로 6-1
2225,가로등등주,북가좌동 453,현대아파트103동앞,응암로 6-2
2226,가로등등주,북가좌동 453,현대아파트103동앞,응암로 6-3
2227,가로등등주,북가좌동 453,현대아파트103동앞,응암로 6-4
2228,가로등등주,북가좌동 453,현대아파트103동앞,응암로 6-5
2229,가로등등주,북가좌동 453,현대아파트103동앞,응암로 6-6
2230,가로등등주,북가좌동 453,현대아파트103동앞,응암로 6-7
2231,가로등등주,북가좌동 453,현대아파트103동앞,응암로 6-8
2232,가로등등주,북가좌동 453,현대아파트103동앞,응암로 6-9
2233,가로등등주,북가좌동 453,현대아파트103동앞,응암로 6-10
2234,가로등등주,북가좌동 453,현대아파트103동앞,응암로 6-11
2235,가로등등주,북가좌동 453,현대아파트103동앞,응암로 6-12
2236,가로등등주,북가좌동 453,현대아파트103동앞,응암로 6-13
2237,가로등등주,북가좌동 324-13,북가좌2동주민센터,응암로1길 1-1
2238,가로등등주,북가좌동 324-13,북가좌2동주민센터,응암로1길 1-2
2239,가로등등주,북가좌동 324-13,북가좌2동주민센터,응암로1길 1-3
2240,가로등등주,북가좌동 324-13,북가좌2동주민센터,응암로1길 1-4
2241,가로등등주,북가좌동 324-13,북가좌2동주민센터,응암로1길 1-5
2242,가로등등주,북가좌동 324-13,북가좌2동주민센터,응암로1길 1-6
2243,가로등등주,북가좌동 324-13,북가좌2동주민센터,응암로1길 1-7
2244,가로등등주,북가좌동 324-13,북가좌2동주민센터,응암로1길 1-8
2245,가로등등주,북가좌동 324-13,북가좌2동주민센터,응암로1길 1-9
2246,가로등등주,북가좌동 324-13,북가좌2동주민센터,응암로1길 1-10
2247,가로등등주,북가좌동 324-13,북가좌2동주민센터,응암로1길 1-11
2248,가로등등주,북가좌동 324-13,북가좌2동주민센터,응암로1길 1-12
2249,가로등등주,대현동 40-7,이대역2번출구,이대길-1
2250,가로등등주,대현동 40-7,이대역2번출구,이대길-2
2251,가로등등주,대현동 40-7,이대역2번출구,이대길-3
2252,가로등등주,대현동 40-7,이대역2번출구,이대길-4
2253,가로등등주,대현동 40-7,이대역2번출구,이대길-5
2254,가로등등주,대현동 40-7,이대역2번출구,이대길-6
2255,가로등등주,대현동 40-7,이대역2번출구,이대길-7
2256,가로등등주,대현동 40-7,이대역2번출구,이대길-8
2257,가로등등주,대현동 40-7,이대역2번출구,이대길-9
2258,가로등등주,대현동 40-7,이대역2번출구,이대길-10
2259,가로등등주,대현동 40-7,이대역2번출구,이대길-11
2260,가로등등주,대현동 40-7,이대역2번출구,이대길-12
2261,가로등등주,대현동 40-7,이대역2번출구,이대길-13
2262,가로등등주,대현동 40-7,이대역2번출구,이대길-14
2263,가로등등주,대현동 40-7,이대역2번출구,이대길-15
2264,가로등등주,대현동 40-7,이대역2번출구,이대길-16
2265,가로등등주,대현동 40-7,이대역2번출구,이대길-17
2266,가로등등주,대현동 40-7,이대역2번출구,이대길-18
2267,가로등등주,대현동 40-7,이대역2번출구,이대길-19
2268,가로등등주,대현동 40-7,이대역2번출구,이대길-20
2269,가로등등주,대현동 40-7,이대역2번출구,이대길-21
2270,가로등등주,대현동 40-7,이대역2번출구,이대길-22
2271,가로등등주,대현동 40-7,이대역2번출구,이대길-23
2272,가로등등주,대현동 40-7,이대역2번출구,이대길-24
2273,가로등등주,대현동 40-7,이대역2번출구,이대길-25
2274,가로등등주,대현동 40-7,이대역2번출구,이대길-26
2275,가로등등주,대현동 40-7,이대역2번출구,이대길-27
2276,가로등등주,대현동 40-7,이대역2번출구,이대길-28
2277,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-1
2278,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-2
2279,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-3
2280,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-4
2281,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-5
2282,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-6
2283,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-7
2284,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-8
2285,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-9
2286,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-10
2287,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-11
2288,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-12
2289,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-13
2290,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-14
2291,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-15
2292,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-16
2293,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-17
2294,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-18
2295,가로등등주,대현동 27-7,신촌박스퀘어,이대길2-19
2296,가로등등주,대현동 27-7,신촌박스퀘어,이대길2/표찰무1
2297,가로등등주,대현동 27-7,신촌박스퀘어,이대길2/표찰무2
2298,가로등등주,연희동 103-6,라이온스톤앞,증가로1-1
2299,가로등등주,연희동 103-6,라이온스톤앞,증가로1-2
2300,가로등등주,연희동 103-6,라이온스톤앞,증가로1-3
2301,가로등등주,연희동 103-6,라이온스톤앞,증가로1-4
2302,가로등등주,연희동 103-6,라이온스톤앞,증가로1-5
2303,가로등등주,연희동 103-6,라이온스톤앞,증가로1-6
2304,가로등등주,연희동 103-6,라이온스톤앞,증가로1-7
2305,가로등등주,연희동 103-6,라이온스톤앞,증가로1-8
2306,가로등등주,연희동 103-6,라이온스톤앞,증가로1-9
2307,가로등등주,연희동 103-6,라이온스톤앞,증가로1-10
2308,가로등등주,연희동 103-6,라이온스톤앞,증가로1-11
2309,가로등등주,연희동 103-6,라이온스톤앞,증가로1-12
2310,가로등등주,연희동 103-6,라이온스톤앞,증가로1-13
2311,가로등등주,연희동 103-6,라이온스톤앞,증가로1-14
2312,가로등등주,연희동 103-6,라이온스톤앞,증가로1-15
2313,가로등등주,연희동 103-6,라이온스톤앞,증가로1-16
2314,가로등등주,연희동 103-6,라이온스톤앞,증가로1-17
2315,가로등등주,연희동 103-6,라이온스톤앞,증가로1-18
2316,가로등등주,연희동 103-6,라이온스톤앞,증가로1-19
2317,가로등등주,연희동 103-6,라이온스톤앞,증가로1-20
2318,가로등등주,연희동 103-6,라이온스톤앞,증가로1-21
2319,가로등등주,연희동 103-6,라이온스톤앞,증가로1-22
2320,가로등등주,연희동 103-6,라이온스톤앞,증가로1-23
2321,가로등등주,연희동 103-6,라이온스톤앞,증가로1-24
2322,가로등등주,연희동 103-6,라이온스톤앞,증가로1-25
2323,가로등등주,남가좌동 344-35,금성당앞,증가로2-26
2324,가로등등주,남가좌동 344-35,금성당앞,증가로2-27
2325,가로등등주,남가좌동 344-35,금성당앞,증가로2-28
2326,가로등등주,남가좌동 344-35,금성당앞,증가로2-29
2327,가로등등주,남가좌동 344-35,금성당앞,증가로2-30
2328,가로등등주,남가좌동 344-35,금성당앞,증가로2-31
2329,가로등등주,남가좌동 344-35,금성당앞,증가로2-32
2330,가로등등주,남가좌동 344-35,금성당앞,증가로2-33
2331,가로등등주,남가좌동 344-35,금성당앞,증가로2-34
2332,가로등등주,남가좌동 344-35,금성당앞,증가로2-35
2333,가로등등주,남가좌동 344-35,금성당앞,증가로2-36
