시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
부천시,도우앤도우,20110311,폐업,20120917,N,,,백화점,"경기도 부천시 길주로 118 (상동,홈플러스부천상동점 1층)",경기도 부천시 상동 540-1번지 홈플러스부천상동점 1층,14545,37.5042283,126.7549340
부천시,카페트레노,20050427,폐업,20081014,N,,,백화점,"경기도 부천시 길주로 180 ,1165,1165-1,2 현대백화점 8층 (중동)","경기도 부천시 중동 1164번지 ,1165,1165-1,2 현대백화점 8층",14546,37.5042071,126.7621381
부천시,(주)프랑스에다녀온붕어빵현대백화점중동점,20150731,폐업,20170605,N,,,백화점,"경기도 부천시 길주로 180 (중동, 지하1층일부)",경기도 부천시 중동 1164번지 백화점동 지하1층일부,14546,37.5042071,126.7621381
부천시,해반,20030812,폐업,20040330,N,,,백화점,"경기도 부천시 길주로 180 지하1층 (중동,로담코현대백화점)",경기도 부천시 중동 1164번지 로담코현대백화점(지하1층),14546,37.5042071,126.7621381
부천시,충무김밥,20030812,폐업,20031001,N,,,백화점,"경기도 부천시 길주로 180 지하1층 (중동,로담코현대백화점)",경기도 부천시 중동 1164번지 로담코현대백화점(지하1층),14546,37.5042071,126.7621381
부천시,제주오전복,20180824,폐업,20180911,N,,,백화점,"경기도 부천시 길주로 300, 롯데백화점중동점 지하1층 일부 (중동)",경기도 부천시 중동 1140번지 롯데백화점중동점 지하1층 일부,14548,37.5024850,126.7751605
부천시,어해원,20131125,폐업,20131213,N,,,백화점,"경기도 부천시 길주로 300 (중동, 롯데백화점 지하1층 일부)",경기도 부천시 중동 1140번지 롯데백화점 지하1층 일부,14548,37.5024850,126.7751605
부천시,오작가의 쌀도넛,20170616,폐업,20170705,N,,,백화점,"경기도 부천시 길주로 300 (중동, 롯데백화점 지하1층 일부)",경기도 부천시 중동 1140번지 롯데백화점 지하1층 일부,14548,37.5024850,126.7751605
부천시,유라,20170307,폐업,20170404,N,,,백화점,"경기도 부천시 길주로 300 (중동, 롯데백화점 지하1층 일부)",경기도 부천시 중동 1140번지 롯데백화점 지하1층 일부,14548,37.5024850,126.7751605
부천시,죠샌드위치앤커피 현대백화점 중동점,20091218,폐업,20120117,N,,,백화점,"경기도 부천시 길주로 180 ,1165,1165-1,2 현대백화점 중동점 쇼핑몰동 지하1층 일부 (중동)","경기도 부천시 중동 1164번지 ,1165,1165-1,2 현대백화점 중동점 쇼핑몰동 지하1층 일부",14546,37.5042071,126.7621381
부천시,외래향,20030812,폐업,20120803,N,,,백화점,"경기도 부천시 길주로 180 (중동,,1165,1165-1,2 로담코프라자백화점동 지하1층)","경기도 부천시 중동 1164번지 ,1165,1165-1,2 로담코프라자백화점동 지하1층",14546,37.5042071,126.7621381
부천시,달라호스,20160824,폐업,20161230,N,,,백화점,"경기도 부천시 길주로 300 (중동, 롯데백화점중동점 지하1층 일부)",경기도 부천시 중동 1140번지 롯데백화점중동점 지하1층 일부,14548,37.5024850,126.7751605
