인허가일자,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명
19940526,영업,,서울특별시 종로구 수송동 146-2번지 종로구청 ,서울특별시 종로구 삼봉로 43 종로구청 (수송동),종로구청,공공기관
19940720,영업,,서울특별시 종로구 내수동 167번지 ,서울특별시 종로구 새문안로3길 30 (내수동),(주)KB국민카드,산업체
19950724,영업,,서울특별시 종로구 필운동 141-2번지 ,서울특별시 종로구 필운대로 3 (필운동),배화여자대학교,학교
19960726,영업,,서울특별시 종로구 원남동 66-21번지 ,서울특별시 종로구 창경궁로 136 (원남동),(주)보령,산업체
19961108,영업,,서울특별시 종로구 홍지동 7-1번지 ,서울특별시 종로구 홍지문2길 20 (홍지동),상명사대부속초등학교,학교
19970110,영업,,서울특별시 종로구 동숭동 169-1번지 한국방송통신대학 ,서울특별시 종로구 대학로 86 한국방송통신대학 (동숭동),한국방송통신대학교,학교
20170309,영업,,서울특별시 종로구 운니동 114-7번지 ,서울특별시 종로구 삼일대로 460 (운니동),운현유치원,어린이집
20170315,영업,,서울특별시 종로구 신문로2가 1-183번지 교보생명 지하1층 지상2층 ,서울특별시 종로구 경희궁1가길 3 지1층 지상2층호 (신문로2가 교보생명),교보생명 다솜이어린이집,어린이집
20170412,영업,,서울특별시 종로구 수송동 83-1번지 지하1층 ,서울특별시 종로구 율곡로2길 19 지하1층 (수송동),에스케이건설(주) 수송타워,산업체
20170526,영업,,서울특별시 종로구 홍지동 94-3번지 ,서울특별시 종로구 자하문로 310 (홍지동),세검정유치원,어린이집
20170601,영업,,서울특별시 종로구 내자동 201-11번지 2층 ,서울특별시 종로구 사직로8길 31 2층 (내자동),서울경찰청 어린이집,어린이집
20080410,영업,,서울특별시 종로구 홍지동 56번지 상명초등학교 ,서울특별시 종로구 홍지문2길 1 상명초등학교 (홍지동),상명사대부속유치원,어린이집
20050715,영업,,서울특별시 종로구 신영동 105-10번지 구립 부암어린이집 ,서울특별시 종로구 세검정로6다길 10-7 구립 부암어린이집 (신영동),부암어린이집,어린이집
20050715,영업,,서울특별시 종로구 창신동 403-17번지 ,서울특별시 종로구 종로50라길 41-3 (창신동),창일어린이집,어린이집
20050801,영업,,서울특별시 종로구 혜화동 163-3번지 ,서울특별시 종로구 대학로14길 34 (혜화동),혜화어린이집,어린이집
20160526,영업,,서울특별시 종로구 무악동 82번지 ,서울특별시 종로구 통일로12길 51 (무악동),린덴바움 유치원,어린이집
20161011,영업,,서울특별시 종로구 창신동 640-244번지 ,서울특별시 종로구 창신4가길 40 (창신동),성터 어린이집,어린이집
19880901,영업,,서울특별시 종로구 신교동 1-1번지 ,서울특별시 종로구 필운대로 103 (신교동),국립서울농학교,학교
19891118,영업,,서울특별시 종로구 내자동 201-11번지 ,서울특별시 종로구 사직로8길 31 (내자동),서울지방경찰청 무궁화식당,공공기관
19900331,영업,,서울특별시 종로구 구기동 216-2번지 ,서울특별시 종로구 비봉길 76 (구기동),사회복지법인 청운양로원 요양원,사회복지시설
19900410,영업,,서울특별시 종로구 신교동 1-4번지 국립서울맹학교 ,서울특별시 종로구 필운대로 97 국립서울맹학교 (신교동),서울맹아학교,학교
19921106,영업,,서울특별시 종로구 서린동 154-1번지 ,서울특별시 종로구 종로 6 (서린동),광화문우체국,공공기관
19930406,영업,,서울특별시 종로구 삼청동 25-23번지 ,서울특별시 종로구 북촌로 112 (삼청동),감사원,공공기관
