인허가일자,상세영업상태명,폐업일자,주소,사업장명,업태구분명
20041018,영업,29991231,서울특별시 금천구 가산동 219-24번지 LG전자가산 A ,LG전자(주) 가산A,산업체
19990421,영업,29991231,서울특별시 금천구 독산동 1090번지 안천초등학교 ,서울안천초등학교,학교
19990517,영업,29991231,서울특별시 금천구 독산동 1002-5번지 두산초등학교 ,서울두산초등학교,학교
19990927,영업,29991231,서울특별시 금천구 시흥동 841-19번지 서울시흥초등학교 ,서울시흥초등학교,학교
19991122,영업,29991231,서울특별시 금천구 독산동 953-9번지 금천세무서 ,금천세무서,공공기관
20000121,영업,29991231,서울특별시 금천구 가산동 327-18번지 ,대동전자(주),산업체
20000226,영업,29991231,서울특별시 금천구 시흥동 산 24-17번지 ,전통예술고등학교,학교
20000323,영업,29991231,서울특별시 금천구 독산동 899-5번지 구로한방병원 ,구로한방병원,병원
20050616,영업,29991231,서울특별시 금천구 독산동 711-2번지 ,참사랑유치원,어린이집
20050707,영업,29991231,서울특별시 금천구 시흥동 420-11번지 자연유아원 ,자연유아어린이집,어린이집
20050707,영업,29991231,서울특별시 금천구 가산동 769번지 두산위브아파트 ,시내유치원,어린이집
20000412,영업,29991231,서울특별시 금천구 독산동 143-23번지 가산초등학교 ,가산초등학교,학교
20000510,영업,29991231,서울특별시 금천구 독산동 147-2번지 세일중학교 ,세일중학교,학교
20000524,영업,29991231,서울특별시 금천구 독산동 1093번지 KT전화국 ,(주)케이티금천지점광명사옥,산업체
20101217,영업,29991231,서울특별시 금천구 시흥동 818-9번지 ,천사마을어린이집,어린이집
20110215,영업,29991231,서울특별시 금천구 시흥동 890-4번지 대의빌딩 6 7층 ,실버캐슬 요양센터,사회복지시설
20110520,영업,29991231,서울특별시 금천구 가산동 327-30번지 나동 ,와이피피 주식회사,산업체
20050708,영업,29991231,서울특별시 금천구 시흥동 1013번지 벽산5단지아파트 ,운현유치원,어린이집
20050708,영업,29991231,서울특별시 금천구 시흥동 산 100-4번지 ,동일유치원,어린이집
20000603,영업,29991231,서울특별시 금천구 독산동 300-21번지 가산중학교 ,가산중학교,학교
20000722,영업,29991231,서울특별시 금천구 시흥동 559-1번지 외2필지 ,문일중학교,학교
20000826,영업,29991231,서울특별시 금천구 시흥동 230-0번지 ,서울탑동초등학교,학교
20000831,영업,29991231,서울특별시 금천구 독산동 산 6-29번지 (산기슭1길60) ,서울영남초등학교,학교
20000921,영업,29991231,서울특별시 금천구 시흥동 438-5번지 백산초등학교 ,서울백산초등학교,학교
19950120,영업,29991231,서울특별시 금천구 독산동 993-30번지 개미어린이집 ,개미어린이집,어린이집
19950122,영업,29991231,서울특별시 금천구 독산동 999-11번지 독산1동어린이집 ,독산1동어린이집,어린이집
19950123,영업,29991231,서울특별시 금천구 시흥동 산 13-8번지 ,새길어린이집,어린이집
19950124,영업,29991231,서울특별시 금천구 가산동 602-71번지 가산어린이집상록경록당 ,가산어린이집,어린이집
19950126,영업,29991231,서울특별시 금천구 독산동 1067-9번지 옥계어린이집 ,옥계어린이집,어린이집
20150331,영업,29991231,서울특별시 금천구 시흥동 883-5번지 서평빌딩 567층 ,서울대효병원,병원
20150409,영업,29991231,서울특별시 금천구 시흥동 954-29번지 지상12층 ,시흥어린이집,어린이집
20150629,영업,29991231,서울특별시 금천구 시흥동 992-47번지 ,(주)더원글로벌 드마리스 시흥점,산업체
19970613,영업,29991231,서울특별시 금천구 독산동 1030-1번지 노보텔앰배서더 지하1층 ,(주)앰배텔 노보텔 앰배서더 독산,산업체
20130719,영업,29991231,서울특별시 금천구 시흥동 846-40번지 ,시흥삐아제어린이집,어린이집
20130827,영업,29991231,서울특별시 금천구 독산동 289-12번지 메이시티 103호,LG전자 어린이집,어린이집
20130902,영업,29991231,서울특별시 금천구 독산동 331-39번지 ,성신고려요양병원,병원
20010417,영업,29991231,서울특별시 금천구 독산동 182-44번지 정심초등학교 ,서울정심초등학교,학교
20011023,영업,29991231,서울특별시 금천구 가산동 219-8번지 ,비젼파크 유한회사,산업체
20131021,영업,29991231,서울특별시 금천구 독산동 1051-29번지 지하1층 ,믿음어린이집,어린이집
20131030,영업,29991231,서울특별시 금천구 독산동 333-22번지 지상2층 ,모델솔루션(주)국내사업장,산업체
20011214,영업,29991231,서울특별시 금천구 독산동 1089번지 안천중학교 ,안천중학교,학교
20070830,영업,29991231,서울특별시 금천구 가산동 327-23번지 LG전자 가산 R&D 캠퍼스 ,가산 R&D Campus,산업체
20050712,영업,29991231,서울특별시 금천구 시흥동 1002-1번지 럭키아파트 ,럭키유치원,어린이집
20050715,영업,29991231,서울특별시 금천구 시흥동 241-7번지 ,청담종합사회복지관,사회복지시설
20060803,영업,29991231,서울특별시 금천구 독산동 234-84번지 (장미2길 17) ,남문어린이집,어린이집
20070130,영업,29991231,서울특별시 금천구 시흥동 558-1번지 금천노인종합복지관 ,금천노인종합복지관,사회복지시설
20081231,영업,29991231,서울특별시 금천구 가산동 60-28번지 지상5층 ,(주)천재교육,산업체
20090108,영업,29991231,서울특별시 금천구 시흥동 118-90번지 ,구립꿈나래어린이집,어린이집
20070413,영업,29991231,서울특별시 금천구 독산동 201-3번지 ,푸른솔어린이집,어린이집
20070420,영업,29991231,서울특별시 금천구 독산동 1000-16번지 ,(주)동신툴피아,산업체
20071109,영업,29991231,서울특별시 금천구 시흥동 812-38번지 ,구립시흥4동어린이집,어린이집
20080725,영업,29991231,서울특별시 금천구 시흥동 835-30번지 금천제일교회 ,초록둘리어린이집,어린이집
20190320,영업,29991231,서울특별시 금천구 독산동 197-12번지 ,예뜰창의어린이집,어린이집
20190327,영업,29991231,서울특별시 금천구 독산동 977-15번지 ,구립별마루어린이집,어린이집
20190328,영업,29991231,서울특별시 금천구 시흥동 1031번지 ,파라솔요양병원,병원
20181120,영업,29991231,서울특별시 금천구 독산동 1155번지 금천롯데캐슬골드파크3차 ,롯데쇼핑(주) 롯데마트금천점,산업체
20181005,영업,29991231,서울특별시 금천구 가산동 327-29번지 알에스엠타워 501호,르노삼성자동차 서부사업소,산업체
20181008,영업,29991231,서울특별시 금천구 독산동 964-46번지 독산본동어린이 ,구립독산본동어린이집,어린이집
20181026,영업,29991231,서울특별시 금천구 독산동 1021-7번지 ,구립예람어린이집,어린이집
20180921,영업,29991231,서울특별시 금천구 독산동 1000-10번지 엠투에스공장 ,파트너스,산업체
20130530,영업,29991231,서울특별시 금천구 가산동 319-15번지 가산R＆D캠퍼스별관동 ,LG전자가산R＆D캠퍼스별관점,산업체
20150812,영업,29991231,서울특별시 금천구 시흥동 858-26번지 ,일광어린이집,어린이집
20200219,영업,29991231,서울특별시 금천구 시흥동 1031번지 ,금천한방병원,병원
20200309,영업,29991231,서울특별시 금천구 독산동 1007-13번지 e편한세상 독산더타워 ,구립독산e편한어린이집,어린이집
20200316,영업,29991231,서울특별시 금천구 가산동 327-24번지 대륭테크노타운1차 ,대륭테크노타운1차 입주자대표회의,기타 집단급식소
20180607,폐업,20200116,서울특별시 금천구 시흥동 5-13번지 아름누리어린이집 지하1층 ,아름누리어린이집,어린이집
20090909,폐업,20180816,서울특별시 금천구 가산동 459-3번지 A동 ,(주)포어텍,산업체
20100507,폐업,20180221,서울특별시 금천구 시흥동 889-8번지 비즈메디 1201호 ,나눔노인복지센터,사회복지시설
20100609,폐업,20180816,서울특별시 금천구 가산동 517-4번지 LG전자(주)MC연구소 B동 지상4층 ,LG전자(주) MC R&D Campus C,산업체
20101012,폐업,20181129,서울특별시 금천구 가산동 239-4번지 ,(주)이상네트웍스,산업체
20090406,폐업,20191002,서울특별시 금천구 시흥동 857-25번지 ,다슬어린이집,어린이집
20160429,폐업,20180620,서울특별시 금천구 독산동 1069-5번지 ,삐아제육아박사,산업체
20170801,폐업,20180607,서울특별시 금천구 시흥동 5-13번지 아름누리어린이집 지하1층 ,아름누리어린이집,어린이집
20160623,폐업,20170518,서울특별시 금천구 시흥동 870-27번지 ,세나유치원,어린이집
19950612,폐업,20180703,서울특별시 금천구 가산동 345-19번지 ,(주)삼보에이팩,산업체
19950619,폐업,20190418,서울특별시 금천구 독산동 960번지 ,서울예수요양병원,병원
20020502,폐업,20190626,서울특별시 금천구 가산동 481-7번지 영창실리콘 ,영창실리콘(주),산업체
20030123,폐업,20190513,서울특별시 금천구 가산동 554-2번지 마이크로 오피스 ,(주)마이크로오피스,산업체
20140314,폐업,20190501,서울특별시 금천구 독산동 378-37번지 ,새롬어린이집,어린이집
20140402,폐업,20190313,서울특별시 금천구 시흥동 84-7번지 금천청소년수련관 ,시립 금천청소년수련관,수련원
20140911,폐업,20170106,서울특별시 금천구 시흥동 995-29번지 지상4층 ,노인요양센터 인영실버,집단급식소
20141028,폐업,20181113,서울특별시 금천구 독산동 991-48번지 ,둥지어린이집,어린이집
20020423,폐업,20180504,서울특별시 금천구 독산동 1001-13번지 (두산초등3길28) ,두오실업(주),산업체
20170224,폐업,20181008,서울특별시 금천구 독산동 964-46번지 구립독산본동어린이집 지하1층 ,구립독산본동어린이집,어린이집
20050616,폐업,20181008,서울특별시 금천구 독산동 1021-7번지 ,예람어린이집,어린이집
20160713,폐업,20180515,서울특별시 금천구 가산동 60-49번지 지상1층 ,(주)더렘,산업체
19820103,폐업,20170711,서울특별시 금천구 가산동 371-36번지 ,에스앤티중공업(주),산업체
19900331,폐업,20180105,서울특별시 금천구 시흥동 224-1번지 (탑골길53) ,혜명보육원,사회복지시설
19900331,폐업,20170710,서울특별시 금천구 독산동 1005번지 ,롯데알미늄(주),산업체
20130103,폐업,20170908,서울특별시 금천구 가산동 60-25번지 ,구립 아이뜰어린이집,어린이집
20130412,폐업,20180219,서울특별시 금천구 독산동 1088-1번지 ,구립해야해야어린이집,어린이집
20120306,폐업,20180330,서울특별시 금천구 가산동 451-1번지 지상1층 ,(주)성진씨에스,산업체
20151008,폐업,20190918,서울특별시 금천구 가산동 151-16번지 ,또래마을어린이집,어린이집
20151113,폐업,20190315,서울특별시 금천구 독산동 197-12번지 지상1층 ,예뜰창의어린이집,어린이집
20151201,폐업,20170517,서울특별시 금천구 시흥동 267-9번지 금천구립사랑채요양원 지상1층 ,금천구립사랑채요양원,사회복지시설
20151228,폐업,20190215,서울특별시 금천구 가산동 459-7번지 지하1층 ,아사아블로이코리아 주식회사 아이레보,산업체
20160115,폐업,20180524,서울특별시 금천구 가산동 327-29번지 지상5층 ,르노삼성자동차금천점,산업체
19900331,폐업,20190621,서울특별시 금천구 가산동 549-1번지 세계물산(주) ,(주)에스지위카스3공장,산업체
20011226,폐업,20180430,서울특별시 금천구 가산동 345-24번지 (가산디지털2길155) ,덕성M&P(주),산업체
20120529,폐업,20191204,서울특별시 금천구 독산동 378-89번지 지상2층 ,한솔키즈빌 어린이집,어린이집
20181130,폐업,20191216,서울특별시 금천구 독산동 940-5번지 ,구립솔지어린이집,어린이집
20010515,폐업,20170330,서울특별시 금천구 가산동 60-29번지 ,솔브레인이엔지 (주),집단급식소
20050615,폐업,20170810,서울특별시 금천구 시흥동 881-25번지 (시흥고개1길 24) ,금주어린이집,어린이집
20050615,폐업,20191030,서울특별시 금천구 시흥동 935-2번지 본동어린이집 ,본동어린이집,어린이집
20050615,폐업,20170223,서울특별시 금천구 독산동 964-46번지 (독산고개4길 23) ,독산본동어린이집,집단급식소
20050615,폐업,20170626,서울특별시 금천구 시흥동 492-53번지 (럭키2길 29) ,양문어린이집,집단급식소
20041018,폐업,20190919,서울특별시 금천구 가산동 459-6번지 ,성호전자(주),산업체
19990903,폐업,20181231,서울특별시 금천구 가산동 327-24번지 ,대륭테크노타운1차 입주자대표회의,산업체
20050616,폐업,20170412,서울특별시 금천구 가산동 150-3번지 ,가산중앙어린이집,집단급식소
20050622,폐업,20190419,서울특별시 금천구 시흥동 224-1번지 혜명보육원혜명아동복지관청담어린이집 ,청담어린이집,어린이집
20050706,폐업,20200421,서울특별시 금천구 독산동 899-16번지 ,양지유치원,어린이집
20050707,폐업,20191224,서울특별시 금천구 독산동 1074-22번지 새라빌딩 ,새라어린이집,어린이집
20110125,폐업,20170706,서울특별시 금천구 독산동 333-5번지 ,(주)아름다운사람,집단급식소
20041125,폐업,20190122,서울특별시 금천구 가산동 459-24번지 ,(주)이엠따블유,산업체
20130703,폐업,20190808,서울특별시 금천구 가산동 327-32번지 대륭테크노타운12차 201호,구립 라온어린이집,어린이집
19950121,폐업,20180607,서울특별시 금천구 독산동 938-5번지 ,정심어린이집,어린이집
19950127,폐업,20170718,서울특별시 금천구 시흥동 241-7번지 (향교2길 5) ,혜명양로원,사회복지시설
20150331,폐업,20190930,서울특별시 금천구 시흥동 807번지 ,구립도담어린이집,어린이집
20130829,폐업,20170516,서울특별시 금천구 가산동 149-26번지 ,새가산어린이집,집단급식소
20011019,폐업,20190103,서울특별시 금천구 독산동 333-15번지 ,(주)신영프레시젼,산업체
20131115,폐업,20181130,서울특별시 금천구 독산동 940-5번지 ,구립솔지어린이집,어린이집
20070705,폐업,20190529,서울특별시 금천구 독산동 906-28번지 ,애경어린이집,어린이집
20050712,폐업,20180511,서울특별시 금천구 시흥동 1010-0번지 벽산아파트 1단지내(금천로44) ,예림유치원,어린이집
20051202,폐업,20170711,서울특별시 금천구 독산동 1000-16번지 (독산초등3길 20) ,(주)신영프레시젼,산업체
20060104,폐업,20171124,서울특별시 금천구 가산동 533-0번지 지상3층 (가산디지털2길14) ,롯데정보통신(주),산업체
20060719,폐업,20171220,서울특별시 금천구 독산동 1052-2번지 (독산초등길 20) ,예원예능어린이집,어린이집
19980117,영업,29991231,서울특별시 영등포구 대림동 1002-0번지 ,주식회사비와이씨,산업체
20070126,폐업,20191101,서울특별시 금천구 가산동 327-4번지 ,썬테크노구내식당,산업체
20070130,폐업,20191206,서울특별시 금천구 시흥동 992-47번지 ,홈플러스스토어즈(주),산업체
20070404,폐업,20171124,서울특별시 금천구 가산동 533-2번지 지하1층 (가산디지털2길 22) ,롯데정보통신,산업체
20070831,폐업,20180820,서울특별시 금천구 가산동 673번지 지상2층 ,(주)천재교육 (R.D 센터),산업체
20080115,폐업,20180628,서울특별시 금천구 가산동 459-29번지 (가산디지털2길 31) ,(주)성창인터패션,산업체
20080804,폐업,20190325,서울특별시 금천구 독산동 977-15번지 ,한울아트스쿨 어린이집,어린이집
20190102,폐업,20200316,서울특별시 금천구 가산동 327-24번지 대륭테크노타운1차 ,대륭테크노타운1차 입주자대표회의,산업체
20191125,영업,29991231,서울특별시 영등포구 영등포동8가 87-4번지 한국소방안전원 ,한국소방안전원,공공기관
20191212,영업,29991231,서울특별시 영등포구 양평동4가 68-1번지 대명빌딩 ,대명요양병원,병원
20190701,영업,29991231,서울특별시 영등포구 양평동1가 211-1번지 양평1동어린이집 ,양평1동어린이집,어린이집
20190801,영업,29991231,서울특별시 영등포구 대림동 964-10번지 강남성심병원 신관 ,일송학원부속강남성심병원신관,병원
20190910,영업,29991231,서울특별시 영등포구 여의도동 42번지 CLS어학원 ,CLS어학원,기타 집단급식소
20190715,영업,29991231,서울특별시 영등포구 대림동 909-57번지 ,신대림어린이집,어린이집
20190726,영업,29991231,서울특별시 영등포구 신길동 103-9번지 대윤메디컬센터 ,대윤한방병원,병원
20070817,영업,29991231,서울특별시 영등포구 당산동2가 164번지 ,푸른숲어린이집,어린이집
20070823,영업,29991231,서울특별시 영등포구 당산동3가 475번지 4층 ,무지개영재어린이집,어린이집
20070828,영업,29991231,서울특별시 영등포구 여의도동 26-3번지 원창빌딩 9층 ,동화기업(주),산업체
20070905,영업,29991231,서울특별시 영등포구 당산동6가 121-98번지 ,남서울교회부설 남서울어린이집,어린이집
20030206,영업,29991231,서울특별시 영등포구 대림동 959번지 ,대림중학교,학교
20080711,영업,29991231,서울특별시 영등포구 신길동 186-134번지 (1층) ,새예닮 어린이집,어린이집
19911016,영업,29991231,서울특별시 영등포구 영등포동4가 93-0번지 ,씨엠충무병원,병원
20030210,영업,29991231,서울특별시 영등포구 문래동6가 44번지 ,문래중학교,학교
20080729,영업,29991231,서울특별시 영등포구 영등포동 618-42번지 영일복지관내 ,어깨동무어린이집,어린이집
20020126,영업,29991231,서울특별시 영등포구 문래동3가 48번지 ,양화중학교,학교
20080325,영업,29991231,서울특별시 영등포구 신길동 369번지 ,성락유치원,어린이집
20030220,영업,29991231,서울특별시 영등포구 여의도동 10번지 지하1층 ,(주)국민은행,산업체
20030228,영업,29991231,서울특별시 영등포구 신길동 342-49번지 ,대영중학교,학교
20080317,영업,29991231,서울특별시 영등포구 신길동 365번지 ,우성유치원,어린이집
20080318,영업,29991231,서울특별시 영등포구 대림동 912번지 ,평강유치원,어린이집
20080730,영업,29991231,서울특별시 영등포구 도림동 222-7번지 ,예님어린이집,어린이집
20080730,영업,29991231,서울특별시 영등포구 신길동 465-1번지 ,신일어린이집,어린이집
19971016,영업,29991231,서울특별시 영등포구 당산동3가 386-3번지 ,의료법인 영등포병원,병원
20020119,영업,29991231,서울특별시 영등포구 여의도동 46번지 ,(사)한국방송공사공제회,공공기관
20020201,영업,29991231,서울특별시 영등포구 여의도동 20번지 ,(주)엘지,산업체
20020306,영업,29991231,서울특별시 영등포구 당산동 121번지 ,당산중학교,학교
20020607,영업,29991231,서울특별시 영등포구 영등포동 618-496번지 ,롯데역사(주),산업체
20071002,영업,29991231,서울특별시 영등포구 여의도동 28-3번지 ,아프라나서울(주),산업체
20070226,영업,29991231,서울특별시 영등포구 영등포동7가 77-5번지 지상5층 ,신화병원,병원
19920106,영업,29991231,서울특별시 영등포구 여의도동 1-0번지 ,국회후생복지위원회,공공기관
19940315,영업,29991231,서울특별시 영등포구 대림동 1096-1번지 ,현대건설(주)인재교육센타,산업체
19940328,영업,29991231,서울특별시 영등포구 여의도동 23-9번지 ,유진투자증권(주),산업체
20070328,영업,29991231,서울특별시 영등포구 양평동3가 91번지 ,서울선유초등학교,학교
20090717,영업,29991231,서울특별시 영등포구 여의도동 18번지 (신관1층) ,(사)한국방송공사공제회,공공기관
20090812,영업,29991231,서울특별시 영등포구 신길동 4903-20번지 ,동천유치원,어린이집
20071017,영업,29991231,서울특별시 영등포구 대림동 608-1번지 지하1층 ,큰나무유치원,어린이집
20071112,영업,29991231,서울특별시 영등포구 신길동 440-57번지 지상2층 ,구립영등포구장애인사랑나눔의집,사회복지시설
20071122,영업,29991231,서울특별시 영등포구 영등포동 423-37번지 1층 ,광야홈리스센타,사회복지시설
20080730,영업,29991231,서울특별시 영등포구 신길동 869번지 ,하정어린이집,어린이집
20080731,영업,29991231,서울특별시 영등포구 도림동 205-24번지 C동 ,도림어린이집,어린이집
20080801,영업,29991231,서울특별시 영등포구 양평동4가 243-1번지 (1층) ,구립 양평2동어린이집,어린이집
20030630,영업,29991231,서울특별시 영등포구 대림동 993-75번지 ,(주)안국약품,산업체
20070629,영업,29991231,서울특별시 영등포구 신길동 232-4번지 ,예승아트스쿨어린이집,어린이집
20080528,영업,29991231,서울특별시 영등포구 양평동5가 71-2번지 (1층) ,예담어린이집,어린이집
20080630,영업,29991231,서울특별시 영등포구 당산동4가 37번지 (1층) ,푸른나라 어린이집,어린이집
20080702,영업,29991231,서울특별시 영등포구 대림동 608-1번지 (1층) ,건강한 현대어린이집,어린이집
20080702,영업,29991231,서울특별시 영등포구 대림동 784번지 외 1필지 2층 ,건강한 어린이집,어린이집
19990222,영업,29991231,서울특별시 영등포구 대림동 709-1번지 ,명지성모병원,병원
19900628,영업,29991231,서울특별시 영등포구 여의도동 34-3번지 대우증권빌딩 ,미래에셋대우(주)IWC2구내식당,산업체
20000706,영업,29991231,서울특별시 영등포구 영등포동2가 94-31번지 ,서울시립영등포보현종합지원센터,사회복지시설
20070713,영업,29991231,서울특별시 영등포구 신길동 158-26번지 ,신예랑어린이집,어린이집
20021010,영업,29991231,서울특별시 영등포구 영등포동 647-2번지 ,영원초등학교,학교
20021016,영업,29991231,서울특별시 영등포구 여의도동 34-6번지 ,한국예탁결제원,공공기관
20021031,영업,29991231,서울특별시 영등포구 여의도동 38-2번지 ,윤중중학교,학교
20021102,영업,29991231,서울특별시 영등포구 신길동 429-18번지 ,서울교통공사신풍승무사업소,공공기관
20080708,영업,29991231,서울특별시 영등포구 신길동 239-1번지 (2층) ,영신어린이집,어린이집
20070725,영업,29991231,서울특별시 영등포구 신길동 3183-81번지 ,룸비니어린이집,어린이집
19950810,영업,29991231,서울특별시 영등포구 영등포동4가 123-2번지 ,의료법인건양의료재단,병원
20010629,영업,29991231,서울특별시 영등포구 여의도동 38-0번지 ,서울윤중초등학교,학교
20021116,영업,29991231,서울특별시 영등포구 당산동3가 552-1번지 ,영등포세무서,공공기관
20071129,영업,29991231,서울특별시 영등포구 영등포동8가 12-1번지 지하1층 ,뉴서울성모요양병원,병원
20190403,영업,29991231,서울특별시 영등포구 문래동5가 3-4번지 ,구립문래동제2어린이집,어린이집
20190613,영업,29991231,서울특별시 영등포구 당산동3가 559번지 영등포감리교회 ,아이네오어린이집,어린이집
20190422,영업,29991231,서울특별시 영등포구 신길동 4260번지 은석교회 교육관 ,은석어린이집,어린이집
20190620,영업,29991231,서울특별시 영등포구 신길동 3741-18번지 ,꿈나무어린이집,어린이집
20190605,영업,29991231,서울특별시 영등포구 신길동 253-242번지 살레시오수녀회 ,마자렐로센터,사회복지시설
20190605,영업,29991231,서울특별시 영등포구 대림동 670-1번지 남광빌딩 ,파랑새유치원,어린이집
20190405,영업,29991231,서울특별시 영등포구 여의도동 27-3번지 하나금융투자빌딩 ,한국쓰리엠어린이집,어린이집
20190617,영업,29991231,서울특별시 영등포구 양평동6가 12-2번지 영등포경찰서 어린이집 ,영등포경찰서어린이집,어린이집
20190618,영업,29991231,서울특별시 영등포구 도림동 821번지 영등포아트자이아파트 아트자이어린이집 ,아트자이어린이집,어린이집
20190523,영업,29991231,서울특별시 영등포구 여의도동 26-5번지 대오빌딩 ,여의도 하나금융그룹 직장어린이집,어린이집
20190624,영업,29991231,서울특별시 영등포구 신길동 440-53번지 구립신길5동어린이집 1층 ,국공립신길5동어린이집,어린이집
20190522,영업,29991231,서울특별시 영등포구 문래동3가 76-2번지 영등포노인종합복지관/영등포노인케어센터 ,구립영등포노인케어센터,사회복지시설
20090904,영업,29991231,서울특별시 영등포구 신길동 4518번지 ,굿프랜드유치원,어린이집
20090907,영업,29991231,서울특별시 영등포구 영등포동4가 442번지 지하2층 ,(주)이마트 영등포점,산업체
20090826,영업,29991231,서울특별시 영등포구 당산동 121-64번지 ,재단법인충북학사,산업체
19990304,영업,29991231,서울특별시 영등포구 당산동5가 5-3번지 ,당서초등학교,학교
20090914,영업,29991231,서울특별시 영등포구 영등포동4가 442번지 ,(주)경방,산업체
20091022,영업,29991231,서울특별시 영등포구 대림동 668-12번지 ,대림요양병원,병원
20091103,영업,29991231,서울특별시 영등포구 대림동 929-1번지 ,살레시오 근로청소년회관,기타 집단급식소
20071207,영업,29991231,서울특별시 영등포구 대림동 691-6번지 ,아해뜰어린이집,어린이집
20010223,영업,29991231,서울특별시 영등포구 양평동3가 82-0번지 ,선유중학교,학교
20071227,영업,29991231,서울특별시 영등포구 양평동1가 115번지 ,서울지방노동청서울남부지청,공공기관
20080117,영업,29991231,서울특별시 영등포구 대림동 704-2번지 지상3층 ,해달별아이사랑어린이집,어린이집
20080222,영업,29991231,서울특별시 영등포구 영등포동 647번지 1층 ,성지유치원,어린이집
20040310,영업,29991231,서울특별시 영등포구 여의도동 40-1번지 ,여의도중학교,학교
20040420,영업,29991231,서울특별시 영등포구 여의도동 1번지 ,국회사무처국회어린이집,어린이집
20080317,영업,29991231,서울특별시 영등포구 신길동 890번지 ,성모유치원,어린이집
20040514,영업,29991231,서울특별시 영등포구 문래동2가 39-10번지 ,로하스참사랑요양병원,병원
19990305,영업,29991231,서울특별시 영등포구 신길동 4482-0번지 ,대길초등학교,학교
19990305,영업,29991231,서울특별시 영등포구 양평동3가 42-0번지 ,당중초등학교,학교
20040514,영업,29991231,서울특별시 영등포구 여의도동 28-2번지 ,주)케이티,산업체
19990308,영업,29991231,서울특별시 영등포구 신길동 288-0번지 ,도림초등학교,학교
19990312,영업,29991231,서울특별시 영등포구 문래동1가 35-2번지 ,영등포초등학교,학교
19990313,영업,29991231,서울특별시 영등포구 신길동 4656-2번지 ,영신고등학교,학교
20040520,영업,29991231,서울특별시 영등포구 신길동 산 159-1번지 ,서울지방병무청,공공기관
20040726,영업,29991231,서울특별시 영등포구 대림동 706번지 ,서울복지한방병원,병원
20080711,영업,29991231,서울특별시 영등포구 문래동5가 19-8번지 (2층) ,신이화 어린이집,어린이집
20090812,영업,29991231,서울특별시 영등포구 신길동 170-7번지 ,신라유치원,어린이집
20001023,영업,29991231,서울특별시 영등포구 문래동3가 76-2번지 ,구립영등포노인종합복지관,사회복지시설
20010227,영업,29991231,서울특별시 영등포구 여의도동 34-4번지 ,현대증권(주),산업체
20010322,영업,29991231,서울특별시 영등포구 문래동5가 8-1번지 ,중부운수(주),산업체
20071015,영업,29991231,서울특별시 영등포구 문래동6가 6-1번지 지하1층 ,주식회사푸르밀,산업체
20010409,영업,29991231,서울특별시 영등포구 여의도동 16-3번지 ,한국산업은행본점,산업체
20010531,영업,29991231,서울특별시 영등포구 여의도동 15-21번지 ,현대캐피탈주식회사,산업체
20170908,영업,29991231,서울특별시 영등포구 신길동 65-33번지 8층 ,어울림병원,병원
20010608,영업,29991231,서울특별시 영등포구 여의도동 27-0번지 ,금융감독원,공공기관
19980327,영업,29991231,서울특별시 영등포구 영등포동4가 425-2번지 ,영등포우체국,공공기관
19980603,영업,29991231,서울특별시 영등포구 여의도동 12-0번지 ,(재)순복음선교회,산업체
20190208,영업,29991231,서울특별시 영등포구 신길동 117-25번지 ,구립금나래어린이집,어린이집
20190228,영업,29991231,서울특별시 영등포구 문래동3가 94번지 문래힐스테이트 ,구립문래힐스테이트어린이집,어린이집
20190329,영업,29991231,서울특별시 영등포구 양평동4가 96번지 ,구립늘해랑어린이집,어린이집
20190329,영업,29991231,서울특별시 영등포구 여의도동 18번지 한국방송공사 ,KBS어린이집,어린이집
20190328,영업,29991231,서울특별시 영등포구 여의도동 50-1번지 천주교여의도교회 ,여의도유치원,어린이집
20190307,영업,29991231,서울특별시 영등포구 여의도동 17-7번지 아시아원빌딩 ,더키즈여의도1 어린이집,어린이집
20190312,영업,29991231,서울특별시 영등포구 여의도동 20번지 ,LG사랑어린이집,어린이집
20190312,영업,29991231,서울특별시 영등포구 여의도동 16-3번지 한국산업은행 ,KDB어린이집,어린이집
20190313,영업,29991231,서울특별시 영등포구 여의도동 16번지 ,KDB꿈나무어린이집,어린이집
19990227,영업,29991231,서울특별시 영등포구 당산동 121-22번지 ,영동초등학교,학교
20040226,영업,29991231,서울특별시 영등포구 당산동5가 5번지 당산서중학교 ,당산서중학교,학교
19990227,영업,29991231,서울특별시 영등포구 대림동 781-0번지 ,신영초등학교,학교
20090820,영업,29991231,서울특별시 영등포구 당산동5가 7-54번지 ,평화유치원,어린이집
20090820,영업,29991231,서울특별시 영등포구 양평동1가 20번지 신동아@ 상가 2층 ,청은유치원,어린이집
19990313,영업,29991231,서울특별시 영등포구 영등포동7가 53-0번지 ,영중초등학교,학교
19990313,영업,29991231,서울특별시 영등포구 양평동2가 23-0번지 ,관악고등학교,학교
19990315,영업,29991231,서울특별시 영등포구 신길동 1444-0번지 ,대방초등학교,학교
19990326,영업,29991231,서울특별시 영등포구 당산동3가 76번지 ,(주)대우건설,산업체
19990329,영업,29991231,서울특별시 영등포구 대림동 702-0번지 ,서울대동초등학교,학교
20080403,영업,29991231,서울특별시 영등포구 문래동3가 80-1번지 ,한국전력공사영등포지점,공공기관
20080506,영업,29991231,서울특별시 영등포구 여의도동 47번지 지하1층 ,(주)이마트 여의도점,산업체
