년,상세영업상태명,학교종류,학교명,주소,경도,위도
2017,영업,어린이집,마곡14아이마당 어린이집,서울특별시 강서구 마곡동 750-0 1층,126.8186028,37.57067323
2017,영업,어린이집,수표교 어린이집,서울특별시 서초구 서초동 1488-3번지 지하1층~3층 ,127.005292,37.4821282
2017,영업,어린이집,바이시클찰리스빅레드하우스,서울특별시 용산구 한남동 1-170 1층,127.012751,37.53769933
2017,영업,어린이집,구립동산어린이집,서울특별시 금천구 시흥동 246-9번지 2층 ,126.9119717,37.45177905
2017,영업,어린이집,구립역마을 어린이집,서울특별시 은평구 역촌동 73-29번지 ,126.9084848,37.60423984
2017,영업,어린이집,참사랑 어린이집,서울특별시 구로구 고척동 161-55번지 ,126.8546225,37.50440835
2017,영업,어린이집,꿈비어린이집,서울특별시 강서구 내발산동 756번지 마곡수명산파크7단지아파트 ,126.8226815,37.54813686
2017,영업,어린이집,하나유아스쿨어린이집,서울특별시 영등포구 영등포동7가 63-21번지 ,126.90441,37.52521435
2017,영업,어린이집,꿈나무어린이집,서울특별시 용산구 원효로1가 25번지 12층 ,126.9654814,37.53865125
2017,영업,어린이집,국공립 송파더샵 어린이집,서울특별시 송파구 장지동 895번지 송파와이즈더샵 ,127.143318,37.47636503
2017,영업,어린이집,서울북부지방법원어린이집,서울특별시 도봉구 도봉동 626번지 서울북부지방법원 ,127.0469513,37.67736766
2017,영업,어린이집,종암중앙어린이집,서울특별시 성북구 종암동 70-110번지 ,127.0336477,37.59862297
2017,영업,어린이집,구립 왕십리자이어린이집,서울특별시 성동구 하왕십리동 999-7번지 왕십리자이 주민공동시설동 어린이집호,127.0238215,37.56122245
2017,영업,어린이집,구립 송파아이별 어린이집,서울특별시 송파구 장지동 884번지 위례2차아이파크 ,127.1436847,37.47950202
2017,영업,어린이집,월계숲속어린이집,서울특별시 노원구 월계동 534-64번지 ,127.0542129,37.62339817
2017,영업,어린이집,혜윰어린이집,서울특별시 강동구 명일동 242-5번지 혜움어린이집 ,127.153806,37.54848546
2017,영업,어린이집,서초구립 서초3동 어린이집,서울특별시 서초구 서초동 1522-6번지 서초구립 서초3동어린이집 ,127.0075761,37.48520915
2017,영업,어린이집,서초구립 방배본동 신나는 어린이집,서울특별시 서초구 방배동 789-18번지 서초구립 방배본동 신나는 어린이집 ,126.9858414,37.49222466
2017,영업,어린이집,홍익어린이집,서울특별시 은평구 신사동 229-12번지 1층 ,126.9076022,37.59627883
2017,영업,유치원,시현유치원,서울특별시 동작구 노량진동 323번지 우성아파트 ,126.9477799,37.50961847
2017,영업,어린이집,아모레퍼시픽서울어린이집,서울특별시 용산구 한강로2가 181번지 아모레퍼시픽 2층 ,126.96803020000002,37.52925916
2017,영업,어린이집,마곡13하나어린이집,서울특별시 강서구 마곡동 748번지 마곡13단지힐스테이트마스터 (지상 1층),126.8186028,37.57067323
2017,영업,유치원,아이들이야기유치원,서울특별시 마포구 대흥동 549-1번지 ,126.94388229999998,37.54361672
2017,영업,고등학교,서일국제경영고등학교,서울특별시 종로구 창신동 13-80,127.0127598,37.5793799
2017,영업,일반대학,동덕여자대학교,서울특별시 성북구 화랑로13길 60,127.0440729,37.60670147
2017,영업,일반대학,성공회대학교,서울특별시 구로구 연동로 320,126.82566090000002,37.48811923
2017,영업,어린이집,구립 상일어린이집,서울특별시 강동구 상일동 121 구립상일어린이집,127.16860590000002,37.55517856
2017,영업,유치원,침례교회부설침례유치원,서울특별시 영등포구 여의도동 53-19번지 교육관 2층 ,126.9342116,37.51788104
2017,영업,유치원,세검정유치원,서울특별시 종로구 홍지동 94-3번지 ,126.9593562,37.60013141
2017,영업,어린이집,예쁜둥지 어린이집,서울특별시 중랑구 묵동 122-345번지 ,127.080773,37.6089484
2017,영업,어린이집,케이알엑스푸르니어린이집,서울특별시 영등포구 여의도동 33번지 2층 ,126.9279974,37.52303179
2017,영업,유치원,영천유치원,서울특별시 성북구 장위동 231-46번지 ,127.0404436,37.61410973
2017,영업,어린이집,구립해맞이어린이집,서울특별시 양천구 신월동 953-6번지 3층 ,126.8338952,37.52092105
2017,영업,어린이집,구립아람어린이집,서울특별시 금천구 독산동 468-1번지 구립아람어린이집 지상1층 ,126.8942748,37.46103669
2017,영업,어린이집,마곡11 나무햇살 어린이집,서울특별시 강서구 마곡동 746번지 (지상1층) ,126.8186028,37.57067323
2017,영업,어린이집,은도어린이집,서울특별시 강서구 화곡동 1077-0번지 은도어린이집 (지상 1층) ,126.8407127,37.54014048
2017,폐업,어린이집,아이세상어린이집,서울특별시 도봉구 방학동 602-4번지 ,127.0338403,37.66880657
2017,영업,어린이집,마곡10별솔어린이집,서울특별시 강서구 마곡동 747-0번지 마곡엠밸리10단지 (지상 1층) ,126.8186028,37.57067323
2017,영업,어린이집,마곡8열린숲어린이집,서울특별시 강서구 마곡동 741-0번지 마곡엠밸리8단지 (지상 1층) 어린이집동 ,126.8186028,37.57067323
2017,영업,어린이집,마곡12온새미어린이집,서울특별시 강서구 마곡동 746-1번지 마곡엠밸리12단지 (지상 1층) 어린이집동 ,126.8183857,37.57071999
2017,영업,어린이집,김&장(KIM&CHANG) 어린이집,서울특별시 종로구 신문로2가 1-158번지 썬타워빌딩 1층 ,126.9709906,37.57225223
2017,영업,어린이집,목동푸르니하나금융그룹어린이집,서울특별시 양천구 목동 905-20번지 지상3층 ,126.8771228,37.5329057
2017,영업,어린이집,대치팰리스 어린이집,서울특별시 강남구 대치동 1027번지 ,127.0579794,37.49428844
2017,영업,어린이집,꿈터어린이집,서울특별시 성북구 길음동 1284번지 ,127.0178408,37.60754531
2017,영업,어린이집,구립한아름어린이집,서울특별시 양천구 신월동 456-11번지 지상1층 ,126.84846170000002,37.52687298
2017,영업,어린이집,SH공사 으뜸어린이집,서울특별시 강남구 개포동 14-5번지 ,127.0786653,37.49414998
2017,영업,어린이집,키즈존어린이집,서울특별시 동대문구 장안동 440-15번지 ,127.071333,37.56282727
2017,영업,어린이집,구립모새미어린이집,서울특별시 양천구 목동 740-23번지 지상1층 ,126.8669952,37.53865769
2017,영업,어린이집,서유 어린이집,서울특별시 송파구 거여동 549-29번지 ,127.1483051,37.49191302
2017,영업,어린이집,구립도담어린이집,서울특별시 영등포구 당산동6가 110-43번지 1~3층 ,126.9050593,37.53310652
2017,영업,어린이집,한섬아이 어린이집,서울특별시 강남구 신사동 631-2번지 ,127.0338318,37.52283531
2017,영업,어린이집,구립독산본동어린이집,서울특별시 금천구 독산동 964-46번지 구립독산본동어린이집 지하1층 ,126.9024885,37.47739976
2017,영업,어린이집,구립 위례아이파크 어린이집,서울특별시 송파구 장지동 894,127.1420174,37.47640288
2017,영업,어린이집,햇살아래 보듬이나눔이 어린이집,서울특별시 중랑구 신내동 170-3번지 ,127.1127352,37.61472058
2017,영업,어린이집,행복어린이집원장,서울특별시 마포구 성암로 28 1층 (중동),126.9133009,37.56915413
2017,영업,어린이집,중곡1동자람터어린이집,서울특별시 광진구 중곡동 624-21번지 3층 ,127.0772012,37.56029424
2017,영업,어린이집,능동꿈맞이어린이집,서울특별시 광진구 능동 249-4번지 3층 ,127.0859398,37.55279657
2017,영업,어린이집,삼성GEC어린이집,서울특별시 강동구 상일동 500번지 ,127.1753022,37.5488613
2017,영업,유치원,백상유치원,서울특별시 금천구 시흥동 221번지 지상12층 ,126.9140867,37.45350258
2017,영업,어린이집,구립사당빛나어린이집,서울특별시 동작구 사당동 1137번지 ,126.9768429,37.49101284
2017,폐업,어린이집,예다미 어린이집,서울특별시 은평구 불광동 445-385번지 ,126.9252881,37.62600082
2017,영업,어린이집,금나래어린이집,서울특별시 금천구 시흥동 1020번지 금천구종합청사 지상2층 ,126.8953852,37.45680559
2017,영업,어린이집,신혜원어린이집,서울특별시 중랑구 망우동 523-51,127.0941642,37.59060888
2017,영업,유치원,창문유치원,서울특별시 강북구 미아동 8-6번지 ,127.0364949,37.6127756
2017,영업,유치원,정암유치원,서울특별시 중랑구 망우동 342-60번지 ,127.1036534,37.60127369
2017,영업,유치원,윤희유치원,서울특별시 강서구 화곡동 1165-4번지 강서힐스테이트 (지상 3층) ,126.8375834,37.54568287
2017,영업,어린이집,푸른아이 어린이집,서울특별시 은평구 녹번동 281번지 ,126.9364947,37.60677023
2017,영업,어린이집,예금보험공사 어린이집,서울특별시 중구 다동 33번지 예금보험공사 2층 어린이집 ,126.9807271,37.56851318
2017,영업,어린이집,초록햇살어린이집,서울특별시 동작구 상도1동 451번지 ,126.9499811,37.50203351
2017,영업,어린이집,가람어린이집,서울특별시 성북구 돈암동 593번지 1층 ,127.0072653,37.59837685
2017,영업,어린이집,자연과 아이들 어린이집,서울특별시 은평구 진관동 25번지 921동 101호 ,126.9233733,37.64198857
2017,영업,어린이집,시흥5동어린이집,서울특별시 금천구 시흥동 919-15번지 어린이집 청소년독서실 ,126.9072357,37.44994044
2017,영업,어린이집,호산나어린이집,서울특별시 구로구 가리봉동 1-2번지 ,126.8812392,37.48699163
2017,영업,어린이집,수락한옥어린이집,서울특별시 노원구 상계동 산 118-4번지 ,127.0622176,37.66836558
2017,영업,어린이집,은평한옥마을 성균관 어린이집,서울특별시 은평구 진관동 9994-9992번지 ,126.9512832,37.64226208
2017,영업,어린이집,순수빅스맘어린이집,서울특별시 영등포구 당산동3가 2-7번지 코레일유통 사옥 1층 ,126.9020273,37.52576969
2017,영업,어린이집,샘물어린이집,서울특별시 용산구 원효로4가 1-1번지 ,126.9540085,37.53432345
2017,영업,유치원,근화유치원,서울특별시 중구 신당동 406-4번지 3층 근화유치원 ,127.00900959999998,37.55917492
2017,영업,어린이집,성터 어린이집,서울특별시 종로구 창신동 640-244번지 ,127.0094226,37.57485871
2017,영업,유치원,보배유치원,서울특별시 노원구 월계동 322-1번지 ,127.0624873,37.62940651
2017,영업,어린이집,LG전자 강남센터어린이집,서울특별시 서초구 서초동 1365-8번지 3층 ,127.0310394,37.48465964
2017,폐업,어린이집,구산 클애들 어린이집,서울특별시 은평구 구산동 210-28번지 ,126.9104998,37.61229819
2017,영업,유치원,옥수삼성유치원,서울특별시 성동구 옥수동 250번지 ,127.0140129,37.5423522
2017,영업,어린이집,리틀리더 어린이집,서울특별시 은평구 구산동 147-17번지 ,126.9086303,37.61265933
2017,영업,어린이집,아이숲어린이집,서울특별시 강동구 암사동 453-17번지 ,127.1365929,37.55344346
2017,영업,어린이집,서초구립 잠원햇살 어린이집,서울특별시 서초구 잠원동 57번지 잠원래미안아파트 (데이케어센터내) ,127.0136386,37.51523901
2017,영업,어린이집,봄샘푸르지오어린이집,서울특별시 관악구 신림동 1730번지 ,126.9104606,37.47911075
2017,영업,유치원,우촌유치원,서울특별시 성북구 돈암동 609,127.0116864,37.59563942
2017,영업,어린이집,성산1동꼬마숲어린이집,서울특별시 마포구 성산동 209-4번지 ,126.916429,37.56082483
2017,영업,어린이집,서초구립 아크로해어린이집,서울특별시 서초구 반포동 2-1번지 아크로리버파크 106동 1층 ,126.9945271,37.50541088
2017,영업,어린이집,구립신정숲속마을어린이집,서울특별시 양천구 신정동 831번지 신정숲속마을어린이집 지상1층 ,126.8315706,37.50624584
2017,영업,어린이집,조은어린이집,서울특별시 강동구 명일동 28번지 ,127.1482202,37.55110423
2017,영업,어린이집,한국타이어 동그라미 어린이집,서울특별시 강남구 역삼동 632-7번지 ,127.0318183,37.50187493
