년,설립일자,학교명,소재지지번주소,소재지도로명주소,위도,경도
2020,20090301,창천중학교,서울특별시 마포구 노고산동 33-1,서울특별시 마포구 백범로1길 56,37.5549896,126.9392942
2020,19840419,성서중학교,서울특별시 마포구 성산동 588-9,서울특별시 마포구 성산로4길 42,37.562788,126.9079539
2020,19870301,신수중학교,서울특별시 마포구 신수동 371-1,서울특별시 마포구 신수로 49,37.5459244,126.9341324
2020,19800202,아현중학교,서울특별시 마포구 아현동 267-1,서울특별시 마포구 마포대로 247,37.5564008,126.9565001
2020,19850513,중암중학교,서울특별시 마포구 중동 63,서울특별시 마포구 월드컵북로38길 25,37.5724324,126.9035861
2020,19671027,성산중학교,서울특별시 마포구 합정동 365-1,서울특별시 마포구 성지1길 32-13,37.5473153,126.9165641
2020,20070605,상암중학교,서울특별시 마포구 상암동 1657,서울특별시 마포구 상암산로1길 26,37.5790567,126.8875517
2020,19060401,숭문중학교,서울특별시 마포구 대흥동 28-16,서울특별시 마포구 숭문길 99,37.5508895,126.9457706
2020,18940406,광성중학교,서울특별시 마포구 신수동 91-20,서울특별시 마포구 신수로8길 20,37.5486969,126.9359678
2020,19671023,경성중학교,서울특별시 마포구 연남동 369-1,서울특별시 마포구 성미산로 111,37.5635098,126.9191674
2020,19680312,홍익대학교사범대학부속여자중학교,서울특별시 마포구 성산동 산11-31,서울특별시 마포구 성미산로 51,37.5596457,126.9132093
2020,19550409,동도중학교,서울특별시 마포구 염리동 150,서울특별시 마포구 백범로 139,37.5467021,126.9469053
2020,19900119,구일중학교,서울특별시 구로구 구로동 685-161,서울특별시 구로구 구일로 90-133,37.4953003,126.8737683
2020,19840506,신도림중학교,서울특별시 구로구 신도림동 311-1,서울특별시 구로구 경인로63길 74,37.5107404,126.8848085
2020,19691110,경인중학교,서울특별시 구로구 개봉동 143-4,서울특별시 구로구 경인로 301,37.4984667,126.8536741
2020,19880202,오남중학교,서울특별시 구로구 오류동 산39-40,서울특별시 구로구 오리로9길 25,37.487060049899995,126.8372469
2020,19840504,개봉중학교,서울특별시 구로구 개봉동 24-2,서울특별시 구로구 고척로21나길 68,37.5035302,126.8423999828
2020,19870212,개웅중학교,서울특별시 구로구 개봉동 273-15,서울특별시 구로구 개봉로11길 81,37.4875252,126.8510722
2020,19850305,고척중학교,서울특별시 구로구 고척동 76-2,서울특별시 구로구 중앙로3길 20,37.4997409,126.8613436
2020,19760406,오류중학교,서울특별시 구로구 고척동 243,서울특별시 구로구 고척로27바길 19,37.5078637,126.8462092
2020,19780105,구로중학교,서울특별시 구로구 구로동 90,서울특별시 구로구 구로중앙로 48,37.4948598,126.8911022
2020,19791019,영림중학교,서울특별시 구로구 구로동 105-2,서울특별시 구로구 가마산로27길 17,37.4972201,126.8906916
2020,19800303,영서중학교,서울특별시 구로구 구로동 145-20,서울특별시 구로구 도림로20길 35,37.4891155,126.8956154
2020,19740523,우신중학교,서울특별시 구로구 궁동 230,서울특별시 구로구 부일로 917,37.4949013,126.8263515
2020,19930504,시흥중학교,서울특별시 금천구 시흥동 산24-15,서울특별시 금천구 시흥대로38길 60,37.4462966,126.9050817
2020,19900504,문성중학교,서울특별시 금천구 독산동 61,서울특별시 금천구 독산로102길 78,37.4754669,126.9084952
2020,19680806,세일중학교,서울특별시 금천구 독산동 147-2,서울특별시 금천구 시흥대로147길 34,37.4745946,126.8953687
2020,19710303,가산중학교,서울특별시 금천구 독산동 300-21,서울특별시 금천구 시흥대로115길 48,37.467818,126.8942659
2020,19800506,난곡중학교,서울특별시 금천구 독산동 906-41,서울특별시 금천구 문성로 67,37.4780455,126.9107939
2020,19910301,안천중학교,서울특별시 금천구 독산동 1089,서울특별시 금천구 한내로 69-44,37.4595225,126.8875004
2020,19671214,문일중학교,서울특별시 금천구 시흥동 559-1,서울특별시 금천구 시흥대로47길 45,37.4503313,126.8985127
2020,19690306,동일중학교,서울특별시 금천구 시흥동 산100-4,서울특별시 금천구 탑골로10길 45,37.4516719,126.9168874
2020,19500607,영원중학교,서울특별시 영등포구 영등포동 576-6,서울특별시 영등포구 영등포로62길 31,37.5149745,126.9136456
2020,19690303,당산중학교,서울특별시 영등포구 당산동 121,서울특별시 영등포구 버드나루로 160,37.5320313,126.90761609999998
2020,19821209,당산서중학교,서울특별시 영등포구 당산동5가 5,서울특별시 영등포구 당산로41길 12,37.5324854,126.8988269
2020,19860504,문래중학교,서울특별시 영등포구 문래동6가 44,서울특별시 영등포구 선유서로13길 6,37.5204165,126.8841421
2020,19850305,선유중학교,서울특별시 영등포구 양평동3가 82,서울특별시 영등포구 선유로 213,37.5332851,126.8943293
2020,19801002,영남중학교,서울특별시 영등포구 대림동 735,서울특별시 영등포구 대림로31나길 17,37.4978734,126.8958384
2020,19840419,대림중학교,서울특별시 영등포구 대림동 959,서울특별시 영등포구 시흥대로185길 6,37.4923185,126.907466
2020,19801227,양화중학교,서울특별시 영등포구 문래동3가 48,서울특별시 영등포구 당산로 56,37.5196599,126.8959936
2020,19880502,대영중학교,서울특별시 영등포구 신길동 342-49,서울특별시 영등포구 도림로80가길 14,37.5034387,126.9052085
2020,19810902,윤중중학교,서울특별시 영등포구 여의도동 38-2,서울특별시 영등포구 여의동로3길 3,37.5189785,126.9241249
2020,19730603,여의도중학교,서울특별시 영등포구 여의도동 40-1,서울특별시 영등포구 국제금융로7길 46,37.5239806,126.93575359999998
2020,19851208,북서울중학교,서울특별시 도봉구 도봉동 585,서울특별시 도봉구 도봉로169가길 33,37.681541,127.0428337
2020,19711025,도봉중학교,서울특별시 도봉구 도봉동 622-40,서울특별시 도봉구 마들로 671,37.6708831,127.0458698
2020,19940504,신방학중학교,서울특별시 도봉구 방학동 307-1,서울특별시 도봉구 시루봉로 156,37.664142,127.0289012
2020,19820301,방학중학교,서울특별시 도봉구 방학동 313,서울특별시 도봉구 시루봉로 188,37.6654696,127.0308603
2020,19830301,창동중학교,서울특별시 도봉구 방학동 722-27,서울특별시 도봉구 방학로 32,37.6632307,127.0489978
2020,19920506,백운중학교,서울특별시 도봉구 쌍문동 68-2,서울특별시 도봉구 도봉로129길 50,37.656406,127.0359041
2020,19681001,신도봉중학교,서울특별시 도봉구 쌍문동 94-1,서울특별시 도봉구 도봉로115길 16,37.6495954,127.0332017
2020,20060301,효문중학교,서울특별시 도봉구 쌍문동 468,서울특별시 도봉구 우이천로 432,37.652698,127.0183774
2020,19890301,노곡중학교,서울특별시 도봉구 창동 32,서울특별시 도봉구 노해로70길 95,37.6488021,127.053743
2020,19910301,창일중학교,서울특별시 도봉구 창동 369,서울특별시 도봉구 노해로66길 60,37.6489889,127.0469125
2020,19870507,창북중학교,서울특별시 도봉구 창동 683-15,서울특별시 도봉구 노해로62길 33,37.6491143,127.0388354
2020,19710130,정의여자중학교,서울특별시 도봉구 쌍문동 150-1,서울특별시 도봉구 노해로49길 69,37.6533545,127.0324282
2020,19790915,선덕중학교,서울특별시 도봉구 쌍문동 263,서울특별시 도봉구 시루봉로 53,37.65634710000001,127.0268765
2020,19930607,상원중학교,서울특별시 노원구 상계동 632,서울특별시 노원구 수락산로 182,37.67176720000001,127.0595044
2020,19890427,상경중학교,서울특별시 노원구 상계동 653,서울특별시 노원구 동일로227길 61,37.6671498,127.0537063
2020,19830304,하계중학교,서울특별시 노원구 하계동 231-4,서울특별시 노원구 노원로 261-8,37.6413681,127.072333
2020,19930301,불암중학교,서울특별시 노원구 하계동 288-3,서울특별시 노원구 한글비석로5길 45,37.6457354,127.0734567
2020,19850304,공릉중학교,서울특별시 노원구 공릉동 250,서울특별시 노원구 노원로1길 42,37.6222273,127.0836011
2020,20020507,태랑중학교,서울특별시 노원구 공릉동 117,서울특별시 노원구 화랑로51나길 51,37.6269824,127.091373
2020,19911030,한천중학교,서울특별시 노원구 공릉동 481,서울특별시 노원구 공릉로 265,37.631313,127.0724683
2020,19860501,상계중학교,서울특별시 노원구 상계동 195-5,서울특별시 노원구 노원로 398,37.6526000062,127.0689216
2020,19910305,온곡중학교,서울특별시 노원구 상계동 687,서울특별시 노원구 노원로 492,37.6605817,127.0643322
2020,19890306,노원중학교,서울특별시 노원구 상계동 743,서울특별시 노원구 동일로213길 26,37.6493615,127.0596902
2020,19950504,노일중학교,서울특별시 노원구 상계동 1044,서울특별시 노원구 동일로231길 24,37.6722889,127.0538233
2020,20020504,수락중학교,서울특별시 노원구 상계동 1254,서울특별시 노원구 동일로 1729,37.6831434,127.0548107
2020,19950506,녹천중학교,서울특별시 노원구 월계동 321-7,서울특별시 노원구 월계로 376,37.6310849,127.0617374
2020,19800409,월계중학교,서울특별시 노원구 월계동 602-1,서울특별시 노원구 월계로45가길 54,37.6311327,127.0523209
2020,19840506,신창중학교,서울특별시 노원구 월계동 805-5,서울특별시 노원구 월계로45길 92,37.6285579,127.0474796
2020,19710116,상계제일중학교,서울특별시 노원구 중계동 132,서울특별시 노원구 덕릉로86길 29-15,37.6610743,127.0780777
2020,19940205,중계중학교,서울특별시 노원구 중계동 358-3,서울특별시 노원구 덕릉로76길 23,37.6556379,127.07524340000002
2020,20040301,을지중학교,서울특별시 노원구 중계동 360-19,서울특별시 노원구 덕릉로 580,37.6497873,127.07170659999998
2020,19910506,중원중학교,서울특별시 노원구 중계동 511-3,서울특별시 노원구 공릉로 420,37.6442394,127.0680301
2020,19900506,중평중학교,서울특별시 노원구 하계동 271-2,서울특별시 노원구 동일로203길 87,37.636977,127.0623933
2020,19880301,신상중학교,서울특별시 노원구 상계동 754-4,서울특별시 노원구 동일로216길 42,37.6519036,127.0639893
2020,19650301,광운중학교,서울특별시 노원구 월계동 500,서울특별시 노원구 광운로1길 24,37.61924129999999,127.0565444
2020,19661002,염광중학교,서울특별시 노원구 월계동 820,서울특별시 노원구 월계로45가길 9,37.6302165,127.0492435
2020,19371201,상명중학교,서울특별시 노원구 중계동 515,서울특별시 노원구 덕릉로 553,37.649548,127.068044
2020,19550427,청원중학교,서울특별시 노원구 상계동 641,서울특별시 노원구 한글비석로 506,37.6652533,127.0625319
2020,19710303,재현중학교,서울특별시 노원구 중계동 129-2,서울특별시 노원구 덕릉로82길 64,37.6612645,127.080798
2020,19460901,서울대학교사범대학부설여자중학교,서울특별시 종로구 동숭동 199-51,서울특별시 종로구 대학로 64,37.577600200000006,127.0042973
2020,19520201,청운중학교,서울특별시 종로구 청운동 89-142,서울특별시 종로구 창의문로 51,37.5891699,126.9710959
2020,19380405,대신중학교,서울특별시 종로구 행촌동 171-1,서울특별시 종로구 사직로 9,37.5731095,126.96125390000002
2020,19381208,동성중학교,서울특별시 종로구 혜화동 90-7,서울특별시 종로구 대학로 156,37.5849703,127.0030976
2020,18850509,경신중학교,서울특별시 종로구 혜화동 5-119,서울특별시 종로구 혜화로 74,37.5922035,126.999529
2020,19461001,덕성여자중학교,서울특별시 종로구 송현동 34,서울특별시 종로구 율곡로3길 49,37.57778629999999,126.9819235
2020,18981002,배화여자중학교,서울특별시 종로구 누상동 150,서울특별시 종로구 필운대로1길 34,37.5784966,126.9668889
2020,19661101,상명대학교사범대학부속여자중학교,서울특별시 종로구 홍지동 7-1,서울특별시 종로구 홍지문2길 20,37.6041097,126.9551587
2020,19080620,중앙중학교,서울특별시 종로구 계동 1-23,서울특별시 종로구 창덕궁길 164,37.5837876,126.9874738
2020,19451130,창덕여자중학교,서울특별시 중구 정동 27-3,서울특별시 중구 정동길 22,37.5664311,126.9692123
2020,19680806,금호여자중학교,서울특별시 중구 신당동 36-235,서울특별시 중구 청구로 6,37.5580396,127.0204625
2020,19100413,덕수중학교,서울특별시 중구 인현동2가 3,서울특별시 중구 마른내로9길 10,37.5655809,126.9969982
2020,19681002,장원중학교,서울특별시 중구 신당동 432-35,서울특별시 중구 동호로15길 93-34,37.5539651,127.0060433
2020,19480701,한양중학교,서울특별시 중구 신당동 224-2,서울특별시 중구 을지로 299,37.5658723,127.0114457
2020,19560416,대경중학교,서울특별시 중구 신당동 333-579,서울특별시 중구 매봉18길 111,37.5566958,127.0175331
2020,19330414,장충중학교,서울특별시 중구 신당동 432-460,서울특별시 중구 동호로15길 93,37.5535146,127.0064145
2020,19450909,용산중학교,서울특별시 용산구 용산동2가 1-1623,서울특별시 용산구 두텁바위로 74,37.5460028,126.9809763
2020,19510901,선린중학교,서울특별시 용산구 청파동3가 131-2,서울특별시 용산구 원효로97길 33-4,37.5429756,126.9664882
2020,19730303,한강중학교,서울특별시 용산구 서빙고동 4-1,서울특별시 용산구 녹사평대로 73,37.5236122,126.9927917
2020,19681017,용강중학교,서울특별시 용산구 이촌동 301-78,서울특별시 용산구 이촌로65가길 91,37.5215772,126.9754842
2020,19070515,오산중학교,서울특별시 용산구 보광동 168-4,서울특별시 용산구 보광로7길 17,37.5237818,127.0008688
2020,19550307,배문중학교,서울특별시 용산구 서계동 259-3,서울특별시 용산구 효창원로 258,37.5499197,126.96390490000002
2020,19460807,신광여자중학교,서울특별시 용산구 청파동3가 100,서울특별시 용산구 청파로 263,37.542946,126.9694483
2020,19071010,보성여자중학교,서울특별시 용산구 용산동2가 1-1123,서울특별시 용산구 신흥로3가길 66,37.54308020000001,126.9842851
2020,19570525,성심여자중학교,서울특별시 용산구 원효로4가 1-1,서울특별시 용산구 원효로19길 49,37.53421029999999,126.9545942
2020,19910301,방산중학교,서울특별시 송파구 방이동 220,서울특별시 송파구 오금로29길 31,37.5093713,127.1218761
2020,19710320,서울체육중학교,서울특별시 송파구 방이동 88-14,서울특별시 송파구 강동대로 232,37.52233010000001,127.1298248
2020,19890418,오륜중학교,서울특별시 송파구 방이동 89-7,서울특별시 송파구 양재대로 1242,37.5163227,127.1389224
2020,19881224,가원중학교,서울특별시 송파구 가락동 106-3,서울특별시 송파구 중대로10길 40-18,37.4910003,127.1231715
2020,19900120,문정중학교,서울특별시 송파구 문정동 12-1,서울특별시 송파구 문정로 73,37.488481,127.1300195
2020,19751114,신천중학교,서울특별시 송파구 잠실동 19-4,서울특별시 송파구 백제고분로 11,37.5162516,127.07928400000002
2020,19840425,잠신중학교,서울특별시 송파구 잠실동 22-1,서울특별시 송파구 잠실로 12,37.5161411,127.087802
2020,19800506,잠실중학교,서울특별시 송파구 신천동 7-1,서울특별시 송파구 올림픽로35길 130,37.51781920000001,127.0986647
2020,19820107,석촌중학교,서울특별시 송파구 가락동 43,서울특별시 송파구 송이로15길 13,37.5014541,127.1211168
2020,19781010,송파중학교,서울특별시 송파구 가락동 139,서울특별시 송파구 동남로 203,37.4959234,127.1299138
2020,19980301,거원중학교,서울특별시 송파구 거여동 296,서울특별시 송파구 양산로2길 30,37.48772279999999,127.1465492
2020,19850412,방이중학교,서울특별시 송파구 방이동 53,서울특별시 송파구 오금로11길 64,37.5150094,127.1132435
2020,19860506,가락중학교,서울특별시 송파구 송파동 168,서울특별시 송파구 송이로 45,37.5024872,127.1187525
2020,19920301,세륜중학교,서울특별시 송파구 오금동 7-3,서울특별시 송파구 양재대로72길 41,37.5089324,127.1312448
2020,19870301,오금중학교,서울특별시 송파구 오금동 34,서울특별시 송파구 오금로35길 20,37.5052698,127.1288000083
2020,19840901,오주중학교,서울특별시 송파구 오금동 59,서울특별시 송파구 동남로 281,37.5015061,127.1362666
2020,19830411,풍납중학교,서울특별시 송파구 풍납동 390,서울특별시 송파구 올림픽로43길 20,37.5253654,127.1156302
2020,19910430,풍성중학교,서울특별시 송파구 풍납동 388-16,서울특별시 송파구 강동대로2길 27,37.5254398,127.1128836
2020,19870301,아주중학교,서울특별시 송파구 잠실동 115,서울특별시 송파구 올림픽로4길 69,37.5052288,127.0765489
2020,20090301,문현중학교,서울특별시 송파구 장지동 838-3,서울특별시 송파구 충민로 99,37.48058320000001,127.1279481
2020,19060905,보성중학교,서울특별시 송파구 방이동 89-22,서울특별시 송파구 양재대로 1278,37.520089,127.1357303
2020,19341007,배명중학교,서울특별시 송파구 삼전동 172-1,서울특별시 송파구 삼학사로 11,37.4976895,127.0958111
2020,19080608,보인중학교,서울특별시 송파구 오금동 162,서울특별시 송파구 오금로49길 18,37.4975703,127.1395164
2020,19671028,영파여자중학교,서울특별시 송파구 풍납동 501,서울특별시 송파구 올림픽로 565,37.5327347,127.1197418
2020,19740301,일신여자중학교,서울특별시 송파구 송파동 99-2,서울특별시 송파구 송파대로38길 8,37.5019724,127.11452659999998
2020,18871020,정신여자중학교,서울특별시 송파구 잠실동 50-4,서울특별시 송파구 올림픽로4길 16,37.5094544,127.07384779999998
2020,20120301,강명중학교,서울특별시 강동구 강일동 737,서울특별시 강동구 상일로12길 56,37.5555945,127.17489840000002
2020,19940506,천일중학교,서울특별시 강동구 천호동 313-5,서울특별시 강동구 천중로 57,37.5459099,127.1276387
2020,19860129,둔촌중학교,서울특별시 강동구 둔촌동 19-1,서울특별시 강동구 진황도로61길 25-30,37.5308343,127.1463303
2020,20100301,강동중학교,서울특별시 강동구 강일동 347-3,서울특별시 강동구 풍산로 237,37.5696493,127.1778381
2020,19850304,고덕중학교,서울특별시 강동구 고덕동 223,서울특별시 강동구 동남로82길 94,37.5603671,127.1616448
2020,19840514,명일중학교,서울특별시 강동구 고덕동 489,서울특별시 강동구 양재대로156길 57,37.5575964,127.1472925
2020,19931009,신명중학교,서울특별시 강동구 길동 42,서울특별시 강동구 명일로24길 25,37.5418264,127.1492982
2020,19900301,한산중학교,서울특별시 강동구 둔촌동 161-1,서울특별시 강동구 풍성로 251,37.5289026,127.1403033
2020,19850406,성내중학교,서울특별시 강동구 성내동 530,서울특별시 강동구 성안로7길 36,37.5290632,127.129117
2020,19810504,신암중학교,서울특별시 강동구 암사동 444,서울특별시 강동구 고덕로 65,37.556369200000006,127.1336141
2020,19830415,강일중학교,서울특별시 강동구 암사동 414-17,서울특별시 강동구 고덕로27길 12,37.5553511,127.1382586
2020,19691107,천호중학교,서울특별시 강동구 천호동 38-1,서울특별시 강동구 상암로 153,37.54651970000001,127.1396981
2020,19500516,동신중학교,서울특별시 강동구 천호동 447-9,서울특별시 강동구 진황도로 72,37.5367699,127.1343666
2020,18850608,배재중학교,서울특별시 강동구 고덕동 313,서울특별시 강동구 고덕로 227,37.555059,127.15024809999998
2020,19530604,동북중학교,서울특별시 강동구 둔촌동 180-2,서울특별시 강동구 강동대로 305,37.5197185,127.1412227
2020,19790305,상일여자중학교,서울특별시 강동구 상일동 189,서울특별시 강동구 천호대로219길 61,37.5479537,127.1702183
2020,19770905,성덕여자중학교,서울특별시 강동구 천호동 23-3,서울특별시 강동구 구천면로 396,37.5499625,127.1419044
2020,19330418,한영중학교,서울특별시 강동구 상일동 166,서울특별시 강동구 동남로 832,37.54914229999999,127.157773
2020,20090506,목운중학교,서울특별시 양천구 목동 922,서울특별시 양천구 목동동로 235,37.5270112,126.87304509999998
2020,19840305,양동중학교,서울특별시 양천구 목동 600-6,서울특별시 양천구 목동중앙북로 49,37.5483674,126.8687178
2020,19860512,신목중학교,서울특별시 양천구 목동 902-1,서울특별시 양천구 목동중앙로 88,37.5370232,126.87307340000002
2020,19830304,신서중학교,서울특별시 양천구 신정동 310-6,서울특별시 양천구 중앙로 206,37.5159658,126.8550154
2020,19861217,목일중학교,서울특별시 양천구 신정동 330-2,서울특별시 양천구 목동동로8길 70,37.51354050000001,126.87403159999998
2020,19840506,신남중학교,서울특별시 양천구 신월동 610-3,서울특별시 양천구 중앙로29길 109,37.5207753,126.8478926
2020,19700303,신화중학교,서울특별시 양천구 신월동 17-7,서울특별시 양천구 남부순환로29길 35,37.5408216,126.82989750000002
2020,19810302,신월중학교,서울특별시 양천구 신월동 17-6,서울특별시 양천구 남부순환로29길 25,37.5404626,126.8283912
2020,19860502,신원중학교,서울특별시 양천구 신월동 43-4,서울특별시 양천구 가로공원로55길 19,37.5370912,126.8248416
2020,19900425,양서중학교,서울특별시 양천구 신월동 169-4,서울특별시 양천구 남부순환로 380,37.5326286,126.8291332
2020,19870507,양강중학교,서울특별시 양천구 신월동 499-2,서울특별시 양천구 중앙로 319,37.5249114,126.849688
2020,19900504,양천중학교,서울특별시 양천구 신월동 948,서울특별시 양천구 지양로7길 32,37.5190003,126.8305489
2020,19881224,강신중학교,서울특별시 양천구 신월동 1010,서울특별시 양천구 남부순환로 604,37.51513660000001,126.8381588
2020,19810520,목동중학교,서울특별시 양천구 신정동 88-1,서울특별시 양천구 목동동로 172,37.5209584,126.8714631
2020,19810502,금옥중학교,서울특별시 양천구 신정동 729,서울특별시 양천구 신정로 213,37.5109638,126.8439724
2020,19910305,월촌중학교,서울특별시 양천구 목동 909,서울특별시 양천구 목동서로 31,37.5370656,126.8827586
2020,19520831,영도중학교,서울특별시 양천구 목동 735,서울특별시 양천구 목동중앙남로 27,37.5363159,126.86576999370001
2020,19050512,양정중학교,서울특별시 양천구 목동 911-2,서울특별시 양천구 안양천로 1039,37.5333429,126.8866926
2020,19511008,봉영여자중학교,서울특별시 양천구 신정동 325-8,서울특별시 양천구 목동동로2길 68,37.5092145,126.8601996
2020,19950506,등명중학교,서울특별시 강서구 등촌동 690-4,서울특별시 강서구 공항대로39길 39,37.5601935,126.8433039
2020,19950110,성재중학교,서울특별시 강서구 가양동 1463,서울특별시 강서구 허준로 36,37.5694512,126.8452948
2020,19940105,삼정중학교,서울특별시 강서구 방화동 856,서울특별시 강서구 금낭화로 210,37.5814883,126.8105997
2020,20080301,수명중학교,서울특별시 강서구 내발산동 757,서울특별시 강서구 수명로2길 16,37.5485652,126.8240588
2020,19930404,경서중학교,서울특별시 강서구 가양동 1483,서울특별시 강서구 양천로59길 31,37.56124260000001,126.8577618
2020,19550428,공항중학교,서울특별시 강서구 공항동 12-3,서울특별시 강서구 방화대로 241,37.562178,126.8149676
2020,19910301,송정중학교,서울특별시 강서구 공항동 768-1,서울특별시 강서구 남부순환로 121,37.5531576,126.8152434
2020,19830301,백석중학교,서울특별시 강서구 등촌동 520-5,서울특별시 강서구 등촌로51나길 35,37.5482913,126.8589542
2020,19860425,방화중학교,서울특별시 강서구 방화동 636-1,서울특별시 강서구 개화동로27길 9,37.564335,126.8071071
2020,19940512,방원중학교,서울특별시 강서구 방화동 808,서울특별시 강서구 금낭화로 268,37.5759747,126.80861670000002
2020,19840116,염창중학교,서울특별시 강서구 염창동 85,서울특별시 강서구 양천로67가길 83,37.5542633,126.8717495
2020,20060523,염경중학교,서울특별시 강서구 염창동 79-8,서울특별시 강서구 양천로69길 35,37.5545394,126.8705313
2020,19960302,화원중학교,서울특별시 강서구 화곡동 351-94,서울특별시 강서구 강서로17나길 86,37.53621500000001,126.8424164
2020,19950504,등원중학교,서울특별시 강서구 등촌동 707-4,서울특별시 강서구 화곡로65길 50,37.5597178,126.85168020000002
2020,19500601,마포중학교,서울특별시 강서구 등촌동 82-1,서울특별시 강서구 화곡로 403,37.5599899,126.8531328
2020,19740105,화곡중학교,서울특별시 강서구 내발산동 715,서울특별시 강서구 강서로45길 70,37.5491579,126.8326534
2020,19771015,명덕여자중학교,서울특별시 강서구 내발산동 169-1,서울특별시 강서구 강서로47길 34-10,37.5532299,126.83481709999998
2020,19781205,신정여자중학교,서울특별시 강서구 화곡동 477-1,서울특별시 강서구 등촌로13아길 20,37.53811560000001,126.8564162
2020,19790306,덕원중학교,서울특별시 강서구 내발산동 산58,서울특별시 강서구 강서로45길 91-44,37.5486229,126.8290243
2020,19810130,등촌중학교,서울특별시 강서구 등촌동 산36-4,서울특별시 강서구 공항대로 484-12,37.552483,126.8592134
2020,19750304,반포중학교,서울특별시 서초구 반포동 936,서울특별시 서초구 신반포로 67,37.5030439,126.99160390000002
2020,19820921,이수중학교,서울특별시 서초구 방배동 974-22,서울특별시 서초구 방배중앙로3길 32,37.4806304,126.9898607
2020,19810301,경원중학교,서울특별시 서초구 잠원동 66-1,서울특별시 서초구 신반포로33길 39,37.5115819,127.0090169
2020,19830301,원촌중학교,서울특별시 서초구 반포동 22,서울특별시 서초구 사평대로45길 10,37.5063266,127.0146984
2020,19840109,신반포중학교,서울특별시 서초구 반포동 3-1,서울특별시 서초구 신반포로19길 26,37.5062662,126.9961146
2020,19810430,방배중학교,서울특별시 서초구 반포동 586-1,서울특별시 서초구 동광로 144,37.4948667,126.9978288
2020,19870430,서일중학교,서울특별시 서초구 서초동 1313,서울특별시 서초구 서운로21길 2,37.49852979999999,127.0232191
2020,19820301,서운중학교,서울특별시 서초구 서초동 1325-1,서울특별시 서초구 서운로 115,37.4939488,127.0245385
2020,19790830,서초중학교,서울특별시 서초구 서초동 1741-13,서울특별시 서초구 반포대로13길 48,37.48553920000001,127.0085208
2020,19890303,언남중학교,서울특별시 서초구 양재동 310,서울특별시 서초구 동산로 55,37.472401700000006,127.0442813
2020,19900522,신동중학교,서울특별시 서초구 잠원동 54-6,서울특별시 서초구 나루터로 27,37.5169154,127.01291770000002
2020,19780301,세화여자중학교,서울특별시 서초구 반포동 13,서울특별시 서초구 신반포로 56-7,37.5019828,126.9942278
2020,19100428,동덕여자중학교,서울특별시 서초구 방배동 산81-5,서울특별시 서초구 효령로2길 123-5,37.4758768,126.99199579999998
2020,19781229,서문여자중학교,서울특별시 서초구 방배동 1514,서울특별시 서초구 동광로12길 84,37.4889191,126.9845622
2020,19820716,언북중학교,서울특별시 강남구 논현동 69,서울특별시 강남구 도산대로38길 27,37.5194271,127.0331257
2020,19840418,신사중학교,서울특별시 강남구 압구정동 410,서울특별시 강남구 압구정로 123,37.5246989,127.0211909
2020,19940506,대왕중학교,서울특별시 강남구 수서동 750,서울특별시 강남구 광평로20길 7,37.4834601,127.0873402
2020,19870506,대청중학교,서울특별시 강남구 대치동 502,서울특별시 강남구 양재천로 321,37.49043020000001,127.0583513
2020,19890418,구룡중학교,서울특별시 강남구 개포동 650,서울특별시 강남구 선릉로 103,37.4861533,127.05612279999998
2020,19900301,대명중학교,서울특별시 강남구 대치동 952,서울특별시 강남구 역삼로87길 26,37.506337,127.0609831
2020,19860129,대치중학교,서울특별시 강남구 도곡동 460,서울특별시 강남구 남부순환로378길 39,37.4845787,127.0470673
2020,19910423,도곡중학교,서울특별시 강남구 도곡동 541-2,서울특별시 강남구 언주로57길 31,37.4923064,127.0452176
2020,19800501,언주중학교,서울특별시 강남구 삼성동 28,서울특별시 강남구 선릉로116길 57,37.5146544,127.0466835
2020,19860301,봉은중학교,서울특별시 강남구 삼성동 82-7,서울특별시 강남구 영동대로128길 59,37.5189756,127.0623915
2020,19930430,수서중학교,서울특별시 강남구 수서동 710,서울특별시 강남구 광평로59길 57,37.4912039,127.1023793
2020,19880425,신구중학교,서울특별시 강남구 신사동 621,서울특별시 강남구 압구정로36길 17,37.5274428,127.0316722
2020,19830301,압구정중학교,서울특별시 강남구 압구정동 471,서울특별시 강남구 압구정로 225,37.5302428,127.0330038
2020,19850305,역삼중학교,서울특별시 강남구 역삼동 767-20,서울특별시 강남구 도곡로43길 10,37.4959342,127.0488444
2020,19840427,청담중학교,서울특별시 강남구 청담동 143,서울특별시 강남구 압구정로61길 36,37.52866029999999,127.0448097
2020,19850301,개원중학교,서울특별시 강남구 개포동 184,서울특별시 강남구 영동대로 101,37.4916412,127.0714149
2020,19060501,휘문중학교,서울특별시 강남구 대치동 952-1,서울특별시 강남구 역삼로 541,37.5052877,127.0619841
2020,19410525,단국대학교사범대학부속중학교,서울특별시 강남구 대치동 1013-2,서울특별시 강남구 도곡로64길 21,37.4955055,127.0567133
2020,19060510,중동중학교,서울특별시 강남구 일원동 692,서울특별시 강남구 일원로8길 37,37.48851550000001,127.0786124
2020,19060522,숙명여자중학교,서울특별시 강남구 도곡동 91,서울특별시 강남구 남부순환로 2807,37.4914745,127.0526124
2020,19760520,진선여자중학교,서울특별시 강남구 역삼동 713,서울특별시 강남구 선릉로85길 27,37.502323,127.0482862
