인허가일자,영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명
20010214,영업/정상,0,서울특별시 종로구 신문로1가 166-2번지 ,0,일식동경,일식
19871226,영업/정상,0,서울특별시 종로구 도렴동 110-1번지 ,0,불새,경양식
19980122,영업/정상,0,서울특별시 종로구 삼청동 95-2번지 ,0,라끌레,경양식
19890519,영업/정상,0,서울특별시 종로구 내수동 119-0번지 ,0,신정,한식
19960302,영업/정상,0,서울특별시 종로구 교남동 786-0번지 지상1층 ,0,고기잔치,한식
19831209,영업/정상,0,서울특별시 종로구 신문로1가 230-0번지 ,0,만나니,분식
19841224,영업/정상,0,서울특별시 종로구 신문로1가 81-2번지 ,0,쥴란분식,경양식
19840509,영업/정상,0,서울특별시 종로구 도렴동 60-1번지 ,0,보라분식,분식
19850809,영업/정상,0,서울특별시 종로구 인사동 266-0번지 ,0,한우공방,한식
19991018,영업/정상,0,서울특별시 종로구 숭인동 141-1번지 ,0,다슬기해장국,한식
19910729,영업/정상,0,서울특별시 종로구 인사동 79-1번지 ,0,마당쓸고 돈줍고,경양식
20020124,영업/정상,0,서울특별시 종로구 평동 26-10번지 지상1층 ,서울특별시 종로구 송월길 47-8 (평동지상1층),목란,분식
19901226,영업/정상,0,서울특별시 종로구 홍파동 187-0번지 ,서울특별시 종로구 통일로 184-20 (홍파동),전주집,한식
19991213,영업/정상,0,서울특별시 종로구 청진동 181-6번지 ,0,쭈꾸미엄나무닭한마리,한식
19860322,영업/정상,0,서울특별시 종로구 명륜4가 149-0번지 ,0,박석고개,경양식
19860327,영업/정상,0,서울특별시 종로구 명륜3가 127-1번지 ,0,치어스,경양식
20080930,영업/정상,0,서울특별시 종로구 명륜4가 103-2번지 (지상1층) ,0,고멘 대학로점,한식
20000401,영업/정상,0,서울특별시 종로구 공평동 34-0번지 ,0,돼지네김밥,분식
20071112,영업/정상,0,서울특별시 종로구 무악동 45-48번지 ,0,다보식당,한식
20120413,영업/정상,0,서울특별시 종로구 내자동 3번지 ,0,아시안 쿠진,한식
20000928,영업/정상,0,서울특별시 종로구 청진동 234-4번지 ,0,영덕대게집,한식
20000329,영업/정상,0,서울특별시 종로구 교북동 60-1번지 ,서울특별시 종로구 통일로 192 (교북동),독립문,한식
20000615,영업/정상,0,서울특별시 종로구 신문로2가 92-1번지 ,0,본전가,한식
20051122,영업/정상,0,서울특별시 종로구 교북동 10-37번지 지상1층 ,서울특별시 종로구 통일로 210-1 (교북동지상1층),엄마네왕숯불갈비,한식
20000330,영업/정상,0,서울특별시 종로구 종로6가 239-15번지 ,0,해장국,분식
19991125,영업/정상,0,서울특별시 종로구 인사동 265-0번지 ,0,종각한우별관,한식
19991004,영업/정상,0,서울특별시 종로구 숭인동 232-21번지 ,0,고향아바이순대,한식
19991004,영업/정상,0,서울특별시 종로구 관철동 43-3번지 ,0,수리수리 마수리,경양식
20001102,영업/정상,0,서울특별시 종로구 가회동 270-0번지 ,0,이천식당,한식
20010307,영업/정상,0,서울특별시 종로구 무악동 45-0번지 현대상가내 B04호 ,0,호야반점,중국식
19991130,영업/정상,0,서울특별시 종로구 신문로1가 166-2번지 ,0,명가세꼬시,분식
20061120,영업/정상,0,서울특별시 종로구 신문로2가 1-400번지 지상1층 ,0,통영활어센터,한식
20001017,영업/정상,0,서울특별시 종로구 교남동 61-1번지 ,서울특별시 종로구 통일로 168-7 (교남동),명숯불갈비,한식
20001017,영업/정상,0,서울특별시 종로구 평동 9-9번지 ,서울특별시 종로구 경교장1길 18 (평동),옛고을,한식
19991104,영업/정상,0,서울특별시 종로구 공평동 44-0번지 ,서울특별시 종로구 우정국로 30-26 (공평동),옛날손칼국수,한식
20041007,영업/정상,0,서울특별시 종로구 사간동 109번지 지상1층 ,0,두가헌,경양식
20180305,영업/정상,0,서울특별시 종로구 교남동 62-1번지 경희궁자이 3144호,0,따블론(tablon),경양식
20000703,영업/정상,0,서울특별시 종로구 관훈동 24-0번지 ,0,동큐,분식
19991110,영업/정상,0,서울특별시 종로구 무악동 47-5번지 ,서울특별시 종로구 통일로 228 (무악동),김밥천국,한식
19891101,영업/정상,0,서울특별시 종로구 청진동 149-0번지 ,0,세원제주도생구이,한식
19860603,영업/정상,0,서울특별시 종로구 청진동 160-2번지 ,0,한성,한식
20000808,영업/정상,0,서울특별시 종로구 인사동 265번지 ,0,한우공방,한식
20030123,영업/정상,0,서울특별시 종로구 명륜2가 34 35번지 지1층 ,0,정성본 샤브,경양식
20170228,영업/정상,0,서울특별시 종로구 교남동 62-1번지 경희궁자이팰리스에비뉴상가 3141호,0,스시(海)해,일식
20180712,영업/정상,0,서울특별시 종로구 교북동 12-1번지 경희궁자이 4단지 ,서울특별시 종로구 송월길 155 111호 (교북동 경희궁자이 4단지),죽이야기 경희궁자이점,한식
20000412,영업/정상,0,서울특별시 종로구 공평동 19-0번지 ,서울특별시 종로구 우정국로 30-1 (공평동),대복집,한식
20080307,영업/정상,0,서울특별시 종로구 홍파동 182-2번지 지상1층 ,서울특별시 종로구 통일로 166-164 (홍파동지상1층),대월,한식
20060612,영업/정상,0,서울특별시 종로구 관철동 43-10번지 2층 ,0,카니발피자 종각점,한식
20051227,영업/정상,0,서울특별시 종로구 교북동 12-21번지 2층 ,서울특별시 종로구 통일로 204 (교북동2층),선우정,경양식
20071204,영업/정상,0,서울특별시 종로구 창신동 703-20번지 ,0,좋아좋아분식,분식
19991001,영업/정상,0,서울특별시 종로구 당주동 25-2번지 ,0,버드나무집,한식
20060518,영업/정상,0,서울특별시 종로구 묘동 68-1번지 외3필지  3층 ,0,가타이구마,일식
20060213,영업/정상,0,서울특별시 종로구 청진동 57번지 1층 ,0,제일,한식
20090611,영업/정상,0,서울특별시 종로구 교북동 12-11번지 (지상1층) ,서울특별시 종로구 통일로 196-3 (교북동(지상1층)),가나,한식
20090929,영업/정상,0,서울특별시 종로구 구기동 85-32번지 지하1층~지상1층 ,0,디도(dido),경양식
20100701,영업/정상,0,서울특별시 종로구 교북동 10-31번지 ,서울특별시 종로구 통일로 212 (교북동),성찬 갈비탕.찜,한식
20080310,영업/정상,0,서울특별시 종로구 숭인동 124212431244번지 (지상1층~2층) ,0,한우장터,한식
20090706,영업/정상,0,서울특별시 종로구 혜화동 107104번지 (1층) ,0,가배천국,경양식
20090702,영업/정상,0,서울특별시 종로구 홍파동 181번지 1층 ,서울특별시 종로구 통일로 166-142 (홍파동1층),광명호프,경양식
19910710,영업/정상,0,서울특별시 종로구 내수동 153번지 ,0,한성집,한식
19901102,영업/정상,0,서울특별시 종로구 신문로2가 19-0번지 ,0,시인,경양식
19920109,영업/정상,0,서울특별시 종로구 교북동 90-1번지 ,서울특별시 종로구 통일로 184 (교북동),군산집,한식
19901031,영업/정상,0,서울특별시 종로구 평창동 73-2번지 ,0,동화킴스,경양식
19901102,영업/정상,0,서울특별시 종로구 내수동 61-1번지 ,0,연정,한식
20030904,영업/정상,0,서울특별시 종로구 행촌동 180-24번지 지상1층 ,서울특별시 종로구 송월길 162-1 (행촌동지상1층),포장마차,한식
20040401,영업/정상,0,서울특별시 종로구 묘동 158번지 ,0,완도식당,한식
19931028,영업/정상,0,서울특별시 종로구 교남동 88-1번지 지상1층 ,서울특별시 종로구 통일로 166-31 (교남동지상1층),파주집,한식
20050711,영업/정상,0,서울특별시 종로구 수송동 58-1번지 지하117호 ,0,미조리,한식
20030510,영업/정상,0,서울특별시 종로구 청진동 268-1번지 지상1층 ,0,한마루,한식
20030818,영업/정상,0,서울특별시 종로구 청진동 267번지 ,0,이조,한식
20030628,영업/정상,0,서울특별시 종로구 교북동 10-22번지 지상2층 ,서울특별시 종로구 통일로 208-1 (교북동지상2층),떳다철가방,일식
20040525,영업/정상,0,서울특별시 종로구 숭인동 998-1번지 지상2층 ,0,옛날손짜장,중국식
20031027,영업/정상,0,서울특별시 종로구 청진동 225번지 226-2 지상2층 ,0,LA북창동순두부,한식
20030805,영업/정상,0,서울특별시 종로구 교남동 95번지 ,서울특별시 종로구 통일로 166-57 (교남동),교남식당,한식
20041130,영업/정상,0,서울특별시 종로구 무악동 46-1421번지 3층 ,서울특별시 종로구 통일로 234-1 3층 (무악동),마루이,경양식
20040510,영업/정상,0,서울특별시 종로구 공평동 5-1번지 지하1층 ,서울특별시 종로구 우정국로 32 (공평동지하1층),제주물항,한식
20090716,영업/정상,0,서울특별시 종로구 홍파동 52-15번지 (지상1층) ,서울특별시 종로구 송월길 135 (홍파동(지상1층)),나무,한식
20050103,영업/정상,0,서울특별시 종로구 평동 13-69번지 (지상1층) ,서울특별시 종로구 경교장1길 6 (평동(지상1층)),수정식당,한식
20050822,영업/정상,0,서울특별시 종로구 평동 213번지 지상1층 ,서울특별시 종로구 새문안로 3 (평동지상1층),제이에스(JS)텍사스,경양식
19940801,영업/정상,0,서울특별시 종로구 종로5가 76-1번지 ,0,왕궁,분식
19940624,영업/정상,0,서울특별시 종로구 혜화동 163-14번지 ,0,그남자의순대방,분식
19940912,영업/정상,0,서울특별시 종로구 도렴동 117-1번지 ,서울특별시 종로구 새문안로5길 25 (도렴동),릴리스,경양식
19940913,영업/정상,0,서울특별시 종로구 명륜4가 170-1번지 ,0,민속집,분식
20050810,영업/정상,0,서울특별시 종로구 평동 51번지 지상1층 ,서울특별시 종로구 송월길 27 (평동지상1층),우리분식,분식
20170818,영업/정상,0,서울특별시 종로구 교남동 62-1번지 4BL 4121호,0,스타성 식욕,한식
20170822,영업/정상,0,서울특별시 종로구 숭인동 233-6번지 동일상가아파트 103호,0,에브리데이 토스트,분식
19940207,영업/정상,0,서울특별시 종로구 숭인동 20-19번지 지상1층 ,0,중국관,중국식
19931204,영업/정상,0,서울특별시 종로구 숭인동 80-0번지 지상1층 ,0,일미식당,한식
19930524,영업/정상,0,서울특별시 종로구 서린동 73-0번지 ,0,큰언니분식,분식
19931109,영업/정상,0,서울특별시 종로구 평동 29-2번지 ,서울특별시 종로구 송월길 41 (평동),제주숯불소금구이,한식
19940608,영업/정상,0,서울특별시 종로구 혜화동 163-14번지  5 1호,0,관우와 장비,분식
20021101,영업/정상,0,서울특별시 종로구 명륜4가 170-1번지 ,0,포뎀,경양식
19970408,영업/정상,0,서울특별시 종로구 명륜4가 87-2번지 ,0,대학로면옥,분식
19900302,영업/정상,0,서울특별시 종로구 내수동 114-0번지 ,0,상원,한식
19721031,영업/정상,0,서울특별시 종로구 신문로2가 129-0번지 ,0,대성,한식
19930513,영업/정상,0,서울특별시 종로구 명륜2가 143-0번지 ,0,데미안,한식
20021203,영업/정상,0,서울특별시 종로구 평동 10-2번지 ,서울특별시 종로구 경교장1길 16 (평동),굽고뒤집고,한식
19930831,영업/정상,0,서울특별시 종로구 송월동 39번지 ,서울특별시 종로구 통일로 166-126 (송월동),춘하추동,한식
19930823,영업/정상,0,서울특별시 종로구 평동 27-9번지 ,서울특별시 종로구 송월길 43 (평동),다정,한식
19990420,영업/정상,0,서울특별시 종로구 도렴동 67-0번지 ,0,궁전,일식
20110523,영업/정상,0,서울특별시 종로구 교북동 12-17번지 지상1층 ,서울특별시 종로구 통일로 200-1 (교북동지상1층),커피 페스타(Coffee Festa),한식
20110330,영업/정상,0,서울특별시 종로구 도렴동 83번지 지하철 5호선 광화문역 지하1층 ,0,광화문 커피집,중국식
19970220,영업/정상,0,서울특별시 종로구 숭인동 989-0번지 ,0,이모네왕족발,분식
19990625,영업/정상,0,서울특별시 종로구 송월동 3-1번지 ,서울특별시 종로구 송월길 84 (송월동),노이마,경양식
19970128,영업/정상,0,서울특별시 종로구 명륜4가 130-2번지 ,0,이모네민속집,분식
19730803,영업/정상,0,서울특별시 종로구 청진동 288-7번지 ,0,청진낙지,일식
19810820,영업/정상,0,서울특별시 종로구 견지동 39-4번지 ,0,칠갑산,한식
19670930,영업/정상,0,서울특별시 종로구 청진동 265-1번지 ,0,원조할머니 낙지센타,경양식
19970418,영업/정상,0,서울특별시 종로구 명륜4가 135-0번지 ,0,골목식당,한식
19740410,영업/정상,0,서울특별시 종로구 청진동 288-2번지 ,0,대원호프,분식
19990504,영업/정상,0,서울특별시 종로구 평동 13-69번지 ,서울특별시 종로구 경교장1길 6 (평동),왕순대국집,한식
19970131,영업/정상,0,서울특별시 종로구 도렴동 115-1번지 35 ,0,하이트일번지,분식
19990730,영업/정상,0,서울특별시 종로구 연건동 193번지 ,0,낙지촌떡볶기마을,분식
19800519,영업/정상,0,서울특별시 종로구 신문로1가 172-0번지 ,0,서해,한식
19720303,영업/정상,0,서울특별시 종로구 관수동 13번지 ,0,서호장,중국식
19870706,영업/정상,0,서울특별시 종로구 도렴동 113-1번지 ,0,은좌,일식
19920921,영업/정상,0,서울특별시 종로구 내수동 92-3번지 ,0,만성원,중국식
19781206,영업/정상,0,서울특별시 종로구 창신동 153-1번지 ,0,해송,일식
19870710,영업/정상,0,서울특별시 종로구 청진동 167-0번지 (12층) ,0,서정,한식
20001218,영업/정상,0,서울특별시 종로구 신문로1가 180-2번지 ,0,남호식당,한식
19861220,영업/정상,0,서울특별시 종로구 내수동 14-0번지 ,0,의전방,분식
19820128,영업/정상,0,서울특별시 종로구 청진동 238-1번지  동  호,0,새마을곱창,한식
19810228,영업/정상,0,서울특별시 종로구 신문로1가 196-0번지 ,0,풍원,한식
19730113,영업/정상,0,서울특별시 종로구 돈의동 171-0번지 ,0,광성옥,한식
19730216,영업/정상,0,서울특별시 종로구 장사동 127-0번지 ,0,대성식당,분식
19770216,영업/정상,0,서울특별시 종로구 인사동 229-0번지 ,0,도시촌,한식
19770916,영업/정상,0,서울특별시 종로구 인사동 254-0번지 ,서울특별시 종로구 종로9길 20 (인사동),논밭골,경양식
19970716,영업/정상,0,서울특별시 종로구 공평동 39-3번지 ,0,다정,한식
19860403,영업/정상,0,서울특별시 종로구 신문로1가 56-1번지 ,0,새문안분식,경양식
19850522,영업/정상,0,서울특별시 종로구 청진동 172-0번지 ,0,부산뽈데기,한식
19880616,영업/정상,0,서울특별시 종로구 교북동 1-55번지 ,0,연인,경양식
19880806,영업/정상,0,서울특별시 종로구 인사동 128-0번지 ,0,지상천국,한식
19791227,영업/정상,0,서울특별시 종로구 교북동 10-10번지 ,0,한양숯불갈비,한식
19850902,영업/정상,0,서울특별시 종로구 청진동 281-0번지 ,0,나주식당,한식
19870611,영업/정상,0,서울특별시 종로구 청진동 297-0번지 ,0,봄,한식
19860507,영업/정상,0,서울특별시 종로구 봉익동 37-7번지 ,0,시골,경양식
19921103,영업/정상,0,서울특별시 종로구 내수동 36-0번지 ,0,내수동 수제비,분식
19771110,영업/정상,0,서울특별시 종로구 도렴동 111-2번지 ,0,라인,한식
19861211,영업/정상,0,서울특별시 종로구 도렴동 116-1번지 ,서울특별시 종로구 새문안로5가길 4 (도렴동),뱅크,분식
19771213,영업/정상,0,서울특별시 종로구 신문로1가 204-0번지 ,0,열차집,경양식
19851108,영업/정상,0,서울특별시 종로구 신문로1가 175-0번지 ,0,남산정,일식
19810831,영업/정상,0,서울특별시 종로구 교북동 12-15번지 ,서울특별시 종로구 통일로 198-2 (교북동),독립문호프,분식
19891214,영업/정상,0,서울특별시 종로구 창신동 415-1번지 ,0,골든파크,경양식
19840920,영업/정상,0,서울특별시 종로구 도렴동 28-0번지 ,0,은정,경양식
19850125,영업/정상,0,서울특별시 종로구 홍파동 103-0번지 ,서울특별시 종로구 통일로10길 12 (홍파동),장수식당,한식
19981207,영업/정상,0,서울특별시 종로구 내수동 67-7번지 ,0,함인옥,한식
19851216,영업/정상,0,서울특별시 종로구 이화동 185-0번지 지층동 ,0,고삐,경양식
19860331,영업/정상,0,서울특별시 종로구 내수동 14-0번지 ,0,양지바지,경양식
