,,인허가일자,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명
2018,431,20100830,폐업,20180413,서울특별시 마포구 신수동 354-1번지 ,서울특별시 마포구 독막로26길 10 (신수동 GS25시 마포황금점),GS25마포황금점,제과제빵
2018,432,20110225,폐업,20190124,서울특별시 마포구 도화동 7-6번지 ,서울특별시 마포구 도화2길 20 (도화동 1층 일부),수초콜릿박스,제과제빵
2018,433,20090518,폐업,20190801,서울특별시 마포구 서교동 371-1번지 1층 ,서울특별시 마포구 양화로 116 (서교동1층),뜨레쥬르마포서교점,제과제빵
2018,436,20110309,폐업,20190604,서울특별시 마포구 창전동 316-2번지 1층 일부 ,서울특별시 마포구 독막로 156 (창전동1층 일부),빚은광흥창역점,제과제빵
2018,437,20120717,영업,0,서울특별시 양천구 목동 916번지 현대백화점 지하2층 식품관내 ,서울특별시 양천구 목동동로 257 (목동 현대백화점 지하2층 식품관내),곰스곰스,제과제빵
2018,438,20100803,영업,0,서울특별시 양천구 신월동 986-1번지 1층101호 ,서울특별시 양천구 지양로 33 (신월동1층101호),호박떡방,제과제빵
2018,439,20120806,영업,0,서울특별시 양천구 목동 916번지 ,서울특별시 양천구 목동동로 257 (목동 현대백화점 지하2층),(주)올리버스윗,제과제빵
2018,440,20120808,영업,0,서울특별시 양천구 목동 916번지 현대백화점 지하2층 ,서울특별시 양천구 목동동로 257 (목동 현대백화점 지하2층),하라도너츠,제과제빵
2018,441,20090611,영업,0,서울특별시 양천구 목동 916번지 현대백화점 목동점 지하 2층(목동동로 243) ,서울특별시 양천구 목동동로 257 (목동현대백화점 목동점 지하 2층(목동동로 243)),움트,제과제빵
2018,442,20100804,영업,0,서울특별시 양천구 목동 917번지 목동파라곤상가 지하제113호 ,서울특별시 양천구 목동서로 155 (목동목동파라곤상가 지하제113호),씨포(Cfour)목동점,제과제빵
2018,443,20090326,영업,0,서울특별시 양천구 목동 916번지 현대백화점 지하2층 ,서울특별시 양천구 목동동로 257 (목동 현대백화점 지하2층),(주)기야마,제과제빵
2018,444,20080819,영업,0,서울특별시 양천구 목동 406-21번지 1층씨유오목교역점내 ,서울특별시 양천구 오목로 325 (목동 1층씨유오목교역점내),씨유오목교역점,제과제빵
2018,445,20100212,영업,0,서울특별시 양천구 신정동 276-7번지 양천구청역사 지하1층 ,서울특별시 양천구 목동로3길 지하 33 지하1층 (신정동 양천구청역사),던킨도너츠,제과제빵
2018,446,20101220,영업,0,서울특별시 양천구 목동 916번지 현대백화점 지하2층 ,서울특별시 양천구 목동동로 257 (목동현대백화점 지하2층),로하디,제과제빵
2018,447,20110623,영업,0,서울특별시 양천구 목동 905-34번지 하나프라자 105호 ,서울특별시 양천구 목동서로 133-2 (목동하나프라자 105호),코코호도 목동하나점,제과제빵
2018,448,20130507,영업,0,서울특별시 양천구 신정동 932-9번지 1층 ,서울특별시 양천구 중앙로54길 21 1층 (신정동),지에스25신정성의점,제과제빵
2018,449,20110823,영업,0,서울특별시 양천구 신월동 150-1번지 올림푸스 101호 ,서울특별시 양천구 가로공원로 82 (신월동 올림푸스 101호),이마트24R 신월올림푸스점,제과제빵
2018,450,20140520,영업,0,서울특별시 양천구 목동 625-15번지 1층 ,서울특별시 양천구 목동중앙북로8길 40 1층 (목동),더슈가랩,제과제빵
2018,451,20130515,영업,0,서울특별시 양천구 신월동 963-12번지 1층 ,서울특별시 양천구 남부순환로70길 16 1층 (신월동),지에스25신월유진,제과제빵
2018,452,20131218,영업,0,서울특별시 양천구 목동 961번지 하이페리온2차 104105호 206동 ,서울특별시 양천구 오목로 300 206동 1층 104105호 (목동 하이페리온2차),크리스피크림 오목교점,제과제빵
2018,453,20130805,영업,0,서울특별시 양천구 목동 916번지 현대백화점목동점 지하2층 ,서울특별시 양천구 목동동로 257 지하2층 (목동 현대백화점목동점),더퍼지하우스,제과제빵
2018,454,20100222,폐업,20180720,서울특별시 양천구 목동 907-10번지 현대파리지앙104호(목동서로 57) ,서울특별시 양천구 목동서로 57 (목동현대파리지앙104호(목동서로 57)),바푸리수제식빵목동점,제과제빵
2018,456,20141103,폐업,20181227,서울특별시 양천구 신정동 942-11번지 1층 ,서울특별시 양천구 오목로 125 1층 (신정동),달콤보들,제과제빵
2018,458,20140312,폐업,20181121,서울특별시 양천구 목동 916번지 현대백화점내지하2층 ,서울특별시 양천구 목동동로 257 지하2층 (목동 현대백화점내),오테라,제과제빵
2018,459,20180315,폐업,20190207,서울특별시 강서구 등촌동 639-11번지 홈플러스강서점앤본사사옥 (지상 2층) ,서울특별시 강서구 화곡로 398 홈플러스강서점앤본사사옥 2층층 (등촌동),한나식빵,제과제빵
2018,460,20130404,폐업,20180416,서울특별시 강서구 방화동 886-0번지 공항철도역사 (지하 1층) ,서울특별시 강서구 하늘길 77 지하1층 (방화동 2동 공항철도역사),던킨도너츠(공항철도 김포공항역점),제과제빵
2018,463,20091109,폐업,20180816,서울특별시 강서구 공항동 1373-0번지 김포공항 국내선청사 일반대합실(지상 2층) ,서울특별시 강서구 하늘길 112 2층 (공항동 김포공항 국내선청사 일반대합실),에스피씨(주)김포공항빚은점,제과제빵
2018,464,20080104,폐업,20191113,서울특별시 강서구 등촌동 697-1번지 1층 127호 ,서울특별시 강서구 공항대로41길 65 (등촌동1층 127호),코코호도 등촌중앙점,제과제빵
2018,466,20151007,폐업,20180904,서울특별시 강서구 화곡동 338-23번지 (지상 1층) ,서울특별시 강서구 강서로18길 9 1층 (화곡동 8동),복왕만두찐빵,제과제빵
2018,467,20180430,영업,0,서울특별시 강서구 방화동 886번지 김포공항역 (지하 1층) ,서울특별시 강서구 하늘길 지하 77 김포공항역 지층 (방화동),던킨도너츠(김포공항역사점),제과제빵
2018,468,20100510,영업,0,서울특별시 강서구 화곡동 421-16번지 훼미리마트내 (지상 1층) 102호,서울특별시 강서구 강서로17길 89 1층 102호 (화곡동 훼미리마트내),씨유 화곡행복점,제과제빵
2018,469,20090901,영업,0,서울특별시 강서구 화곡동 379-33번지 (지상 1층) ,서울특별시 강서구 강서로29길 59 1층 (화곡동 1동),떡보의하루,제과제빵
2018,470,20080404,영업,0,서울특별시 강서구 화곡동 1159-1번지 우장산아이파크이편한세상111112호 ,서울특별시 강서구 강서로 254 (화곡동우장산아이파크이편한세상111112호),던킨도너츠 우장산역점,제과제빵
2018,471,20111125,영업,0,서울특별시 강서구 방화동 886-0번지 외 6필지 김포공항스카이파크 (지하 2층) ,서울특별시 강서구 하늘길 38 지하 2층 (방화동 2동 김포공항스카이파크),앤티앤스,제과제빵
2018,472,20131230,영업,0,서울특별시 강서구 화곡동 794-11번지 지하1층 ,서울특별시 강서구 곰달래로54길 5 지하1층 (화곡동 4동),아모르,제과제빵
2018,473,20141202,영업,0,서울특별시 강서구 화곡동 1008-25번지 (지상 1층) 102호,서울특별시 강서구 강서로45길 31-1 1층 102호 (화곡동 3동),화곡동 꿀꽈배기,제과제빵
2018,474,20110615,영업,0,서울특별시 구로구 구로동 188-26번지 이마트내  지하1층 ,서울특별시 구로구 디지털로32길 43 (구로동),(주)신세계푸드 베이커리 구로점,제과제빵
2018,475,20010117,영업,0,서울특별시 구로구 개봉동 403-51번지 ,서울특별시 구로구 개봉로 67 (개봉동),세븐일레븐(개봉점),제과제빵
2018,476,20110523,영업,0,서울특별시 구로구 구로동 1258번지 중앙유통단지 제지하1층 제비53호 ,서울특별시 구로구 경인로53길 15 (구로동중앙유통단지 제지하1층 제비53호),파리바게트(구로중앙점),제과제빵
2018,477,20070404,영업,0,서울특별시 구로구 구로동 141-14번지 ,서울특별시 구로구 도림로 75 (구로동),베스킨라빈스 남구로점,제과제빵
2018,478,20070205,영업,0,서울특별시 구로구 구로동 1125-9번지 신영빌딩 1층동 ,서울특별시 구로구 시흥대로 557 1층동 (구로동신영빌딩),메가커피,제과제빵
2018,479,20110530,영업,0,서울특별시 구로구 고척동 194-2번지 ,서울특별시 구로구 고척로 232 (고척동),빵명가,제과제빵
2018,480,20110810,영업,0,서울특별시 구로구 신도림동 692번지 .디큐브시티 지하2층 일부 ,서울특별시 구로구 경인로 662 (신도림동.디큐브시티 지하2층 일부),앤티앤스,제과제빵
2018,481,19941126,영업,0,서울특별시 구로구 구로동 573번지 AK플라자 B1층 48호 ,서울특별시 구로구 구로중앙로 152 (구로동AK플라자 B1층 48호),스위트아일랜드,제과제빵
2018,482,20110711,영업,0,서울특별시 구로구 구로동 685-216번지 소망상가 1층 ,서울특별시 구로구 구일로4길 29 1층 (구로동 소망상가),브리즈커피,제과제빵
2018,483,20030423,폐업,20191121,서울특별시 구로구 구로동 573번지 애경백화점 5층 ,서울특별시 구로구 구로중앙로 152 (구로동애경백화점 5층),비알코리아(주) 배스킨라빈스 구로애경CGV점,제과제빵
2018,488,20111205,영업,0,서울특별시 금천구 독산동 301-25번지 지상1층 ,서울특별시 금천구 가산로3길 33 (독산동 지상1층),옛날 만두 찐빵 도너츠,제과제빵
2018,489,20141016,영업,0,서울특별시 금천구 시흥동 994-5번지 ,서울특별시 금천구 시흥대로 229 지상2층 (시흥동),설빙 서울 시흥사거리점,제과제빵
2018,490,20000711,영업,0,서울특별시 영등포구 영등포동 618-496번지 ,서울특별시 영등포구 경인로 862 (영등포동),(주)경주식품,제과제빵
2018,491,19990614,영업,0,서울특별시 영등포구 양평동3가 75-1번지 거성파스텔(아)상가 107동 ,,앙뜨레피자,제과제빵
2018,492,19980711,영업,0,서울특별시 영등포구 문래동6가 38-1번지 오비베어스타운102동지하상가 ,서울특별시 영등포구 선유서로 40 (문래동6가오비베어스타운102동지하상가),빵이가득한집,제과제빵
2018,493,19980521,영업,0,서울특별시 영등포구 여의도동 26-4번지 유공빌딩 지하동 ,서울특별시 영등포구 의사당대로 97 지하동 (여의도동유공빌딩),에스케이에너지판매(주)꼬레뚜앙,제과제빵
2018,494,19980530,영업,0,서울특별시 영등포구 영등포동 618-496번지 롯데백화점영등포점 ,서울특별시 영등포구 경인로 862 (영등포동롯데백화점영등포점),주)장군식품,제과제빵
2018,495,20030623,영업,0,서울특별시 영등포구 대림동 893-4번지 ,서울특별시 영등포구 대림로22다길 16 (대림동),샤론피자,제과제빵
2018,496,20050613,영업,0,서울특별시 영등포구 문래동3가 55-3번지 ,서울특별시 영등포구 당산로 42 (문래동3가),루체른,제과제빵
2018,497,20040219,영업,0,서울특별시 영등포구 신길동 116-15번지 ,서울특별시 영등포구 도신로60길 7 (신길동),시장피자,제과제빵
2018,498,20140814,영업,0,서울특별시 영등포구 당산동6가 22번지 지하철 9호선 당산역 지하 ,서울특별시 영등포구 양평로 지하 40 (당산동6가 지하철 9호선 당산역 지하),미인단팥빵,제과제빵
2018,499,20010621,영업,0,서울특별시 영등포구 대림동 962-4번지 ,,크라운베이커리,제과제빵
2018,500,19930105,영업,0,서울특별시 영등포구 대림동 785-0번지 현대상가 지상동 1 3호,,피자쵸이,제과제빵
2018,501,20130424,영업,0,서울특별시 영등포구 당산동6가 227번지 길조빌딩 12층 ,서울특별시 영등포구 양평로 36 12층 (당산동6가 길조빌딩),투썸플레이스당산역,제과제빵
2018,502,20141020,영업,0,서울특별시 영등포구 영등포동 489-18 영등포역 3층,서울특별시 영등포구 경인로 862 (영등포동 영등포역 3층),코레일유통(주)호두과자,제과제빵
2018,503,20121217,영업,0,서울특별시 영등포구 신길동 47-12번지 1층 일부 ,서울특별시 영등포구 영등포로62나길 1 1층 (신길동),씨유영등포여고점,제과제빵
2018,504,20090408,영업,0,서울특별시 영등포구 도림동 147-31번지 외4필지 지상1층 ,서울특별시 영등포구 도신로 95 (도림동외4필지 지상1층),빵그라찌,제과제빵
2018,505,19880818,영업,0,서울특별시 영등포구 당산동1가 349-0번지 ,서울특별시 영등포구 당산로20길 18-1 (당산동1가),델리,제과제빵
2018,506,19810205,영업,0,서울특별시 영등포구 영등포동 618-95번지 ,,효자당,제과제빵
2018,507,20100401,영업,0,서울특별시 영등포구 여의도동 36번지 롯데캐슬엠파이어 1층 106호 ,서울특별시 영등포구 의사당대로 127 (여의도동롯데캐슬엠파이어 1층 106호),카페하스(CAFE HAA'S),제과제빵
2018,508,19970122,영업,0,서울특별시 영등포구 신길동 295-7번지 ,서울특별시 영등포구 가마산로61길 21 (신길동),황덕환베이커리,제과제빵
2018,509,19910429,영업,0,서울특별시 영등포구 영등포동 618-496번지 8층 ,서울특별시 영등포구 경인로 862 (영등포동8층),수정,제과제빵
2018,510,19890327,영업,0,서울특별시 영등포구 영등포동4가 434-5번지 ,서울특별시 영등포구 영중로 9 (영등포동4가),미니멜츠,제과제빵
2018,511,19930714,영업,0,서울특별시 영등포구 여의도동 44-14번지 경도빌딩 111호,서울특별시 영등포구 여의대방로 383 111호 (여의도동경도빌딩),파리바게트여의경도점,제과제빵
2018,512,19890626,영업,0,서울특별시 영등포구 도림동 76-26번지 1층 ,서울특별시 영등포구 도신로 143 (도림동 1층),비엔나베이커리,제과제빵
2018,513,20080429,영업,0,서울특별시 영등포구 대림동 845-14번지 지상1층 ,서울특별시 영등포구 도림로 188-1 (대림동지상1층),씨유대림우성점,제과제빵
2018,514,20120903,영업,0,서울특별시 영등포구 신길동 467-3번지 1층 ,서울특별시 영등포구 여의대방로53길 28 1층 (신길동),요거프레소대방성애병원점,제과제빵
2018,515,19821117,영업,0,서울특별시 영등포구 당산동2가 65-40번지 ,,쉐라톤제과,제과제빵
2018,516,20081104,영업,0,서울특별시 영등포구 대림동 894-76번지 지상1층 ,서울특별시 영등포구 디지털로 440 (대림동지상1층),제이엔씨(JNC),제과제빵
2018,517,20080819,영업,0,서울특별시 영등포구 여의도동 17-10번지 (1층) ,서울특별시 영등포구 국회대로62길 25 (여의도동(1층)),파스쿠찌KBS본관점,제과제빵
2018,518,19970722,영업,0,서울특별시 영등포구 문래동6가 38-1번지 베어스타운상가 104동 ,서울특별시 영등포구 선유서로 40 104동 (문래동6가베어스타운상가),크라운베이커리,제과제빵
2018,519,20091210,영업,0,서울특별시 영등포구 문래동3가 54번지 문래자이상가 1층 105호 ,서울특별시 영등포구 당산로 26 문래자이상가 1층 105호 (문래동3가),코코호도(문래점),제과제빵
2018,520,20110517,영업,0,서울특별시 영등포구 여의도동 43번지 미원빌딩 지상1층113호 ,서울특별시 영등포구 국제금융로 70 (여의도동미원빌딩 지상1층113호),미원커피,제과제빵
2018,521,20120125,영업,0,서울특별시 영등포구 양평동3가 105번지 삼익플라주 201동 102호,서울특별시 영등포구 선유로40길 7 201동 102호 (양평동3가 삼익플라주),PatisserieDeReves(꿈의제과점),제과제빵
2018,522,20091023,영업,0,서울특별시 영등포구 양평동5가 39번지 104호 ,서울특별시 영등포구 양평로 149 (양평동5가104호),세븐일레븐(양평우림점),제과제빵
2018,523,19931116,영업,0,서울특별시 영등포구 여의도동 34-7번지 ,서울특별시 영등포구 국제금융로8길 2 (여의도동),뺑드비,제과제빵
2018,524,19931022,영업,0,서울특별시 영등포구 여의도동 44-14번지 경도빌딩 ,서울특별시 영등포구 여의대방로 383 경도빌딩 1층 112호 (여의도동),배스킨라빈스여의KBS별관점,제과제빵
2018,525,20040715,영업,0,서울특별시 영등포구 여의도동 60번지 ,서울특별시 영등포구 63로 50 (여의도동),콜드락아이스크림,제과제빵
2018,526,20040805,영업,0,서울특별시 영등포구 여의도동 62번지 1층 ,서울특별시 영등포구 63로 10 1층 (여의도동),카페안젤로 여의도성모1F점,제과제빵
2018,527,20001202,영업,0,서울특별시 영등포구 여의도동 43-3번지 홍우빌딩 지상1층121122호(전체) ,서울특별시 영등포구 국제금융로 78 (여의도동 홍우빌딩 지상1층121122호(전체)),도미노피자여의도점,제과제빵
2018,528,20040608,영업,0,서울특별시 영등포구 여의도동 37번지 아일렉스상가 B13 ,서울특별시 영등포구 의사당대로 108 (여의도동 아일렉스상가 B13),모노치즈,제과제빵
2018,529,19981017,영업,0,서울특별시 영등포구 영등포동4가 434-5번지 신세계백화점 지하1 ,서울특별시 영등포구 영중로 9 (영등포동4가신세계백화점 지하1),신세계영등포 궁실점,제과제빵
2018,530,20050414,폐업,20191015,서울특별시 영등포구 영등포동 618-496번지 롯데백화점 지하1층 ,서울특별시 영등포구 경인로 846 (영등포동 롯데백화점 지하1층),제이앤에스식품,제과제빵
2018,531,20100510,폐업,20190820,서울특별시 영등포구 신길동 100-21번지 지상1층 ,서울특별시 영등포구 도신로 258 (신길동지상1층),뚜레쥬르(신길삼거리),제과제빵
2018,532,20140120,폐업,20180129,서울특별시 영등포구 여의도동 47번지 이마트내 ,서울특별시 영등포구 여의동로3길 10 (여의도동 이마트내),밀크앤허니,제과제빵
2018,535,20120510,폐업,20191217,서울특별시 영등포구 영등포동4가 434-5번지 ,서울특별시 영등포구 영중로 9 (영등포동4가),창대유통(에팡),제과제빵
2018,539,19960523,폐업,20190826,서울특별시 영등포구 영등포동6가 6-1번지 ,서울특별시 영등포구 영등포로 203-1 (영등포동6가),큰통 왕만두,제과제빵
2018,541,20010925,폐업,20190214,서울특별시 영등포구 영등포동8가 62-1번지 2층 ,서울특별시 영등포구 영중로 125 (영등포동8가2층),샤베르,제과제빵
2018,542,20180323,폐업,20200526,서울특별시 영등포구 영등포동2가 335번지 영등포전통시장 야시장 건어물골목 ,서울특별시 영등포구 영중로14길 27 영등포전통시장 야시장 건어물골목 (영등포동2가),붕어빵계란빵,제과제빵
2018,543,20100712,영업,0,서울특별시 동작구 사당동 1044-9번지 (1층) ,서울특별시 동작구 동작대로1길 45 (사당동(1층)),와플킹,제과제빵
2018,544,20130326,영업,0,서울특별시 동작구 사당동 136-1번지 태평백화점 지하1층 ,서울특별시 동작구 동작대로 115 (사당동 태평백화점 지하1층),나곰빵,제과제빵
2018,545,20110812,영업,0,서울특별시 동작구 대방동 17-40번지 1층 ,서울특별시 동작구 등용로 85 (대방동1층),파리바게뜨 동작 대방점,제과제빵
2018,546,20100322,영업,0,서울특별시 동작구 사당동 1112번지 4호선 사당역내 지하1층 ,서울특별시 동작구 동작대로 지하 3 (사당동4호선 사당역내 지하1층),던킨도너츠 사당역사점,제과제빵
2018,547,20081105,영업,0,서울특별시 동작구 사당동 130-20번지 ,서울특별시 동작구 동작대로27길 28 (사당동),로티보이 이수점,제과제빵
2018,548,20110404,영업,0,서울특별시 동작구 노량진동 119-68번지 (1층) ,서울특별시 동작구 만양로 93 (노량진동(1층)),파리바게트(노량진중앙점),제과제빵
2018,549,20090828,영업,0,서울특별시 동작구 사당동 127-49번지 ,서울특별시 동작구 동작대로29길 57 (사당동),경주빵 토방식품(주),제과제빵
2018,550,20090609,영업,0,서울특별시 동작구 흑석동 115-1번지 지하철9호선역사내 ,서울특별시 동작구 현충로 75 (흑석동지하철9호선역사내),던킨도너츠(흑석역사점),제과제빵
2018,551,20031006,영업,0,서울특별시 동작구 사당동 132-23번지 1층2층 ,서울특별시 동작구 동작대로27길 14 (사당동1층2층),(주) 공차코리아 이수점,제과제빵
2018,553,20101001,영업,0,서울특별시 관악구 신림동 238-9번지 ,서울특별시 관악구 신림로 85 지상1층 (신림동),파머스빈,제과제빵
2018,554,20120716,영업,0,,서울특별시 관악구 남부순환로 1614 (신림동 2호선 신림역사내),(주)보성커머스 몰빵 신림역점,제과제빵
2018,555,20070918,영업,0,서울특별시 관악구 봉천동 496-5번지 ,서울특별시 관악구 은천로 105 1층 (봉천동),던킨도너츠 봉천현대점,제과제빵
2018,556,20090701,영업,0,서울특별시 관악구 봉천동 851-18번지 지상1층 ,서울특별시 관악구 관악로 196-1 (봉천동지상1층),코코호도서울대역점,제과제빵
2018,559,20130924,폐업,20190823,서울특별시 관악구 남현동 69-51번지 ,서울특별시 관악구 과천대로 909 (남현동),던킨도너츠 홈플러스남현점,제과제빵
2018,560,20130228,폐업,20180413,서울특별시 관악구 봉천동 862-1번지 ,서울특별시 관악구 남부순환로 1820 10층 (봉천동 에그옐로우),롯데쇼핑(주) 롯데시네마 서울대입구 스위트샵,제과제빵
2018,562,20101119,폐업,20200402,서울특별시 관악구 신림동 1694번지 ,서울특별시 관악구 신림로29길 8 (신림동 신림현대상가),엘리시아과자점,제과제빵
2018,563,20100115,폐업,20200331,서울특별시 관악구 신림동 246-34번지 ,서울특별시 관악구 대학5길 7 1층 (신림동),미니빈(Mini Bin),제과제빵
2018,564,19991023,영업,0,서울특별시 서초구 서초동 1516-1번지 (지상1층) ,서울특별시 서초구 명달로 98 (서초동(지상1층)),바이더웨이,제과제빵
2018,565,20090828,영업,0,서울특별시 서초구 잠원동 52-2번지,서울특별시 서초구 잠원로14길 48 (잠원동),던킨도너츠잠원한신점,제과제빵
2018,566,20120418,영업,0,서울특별시 서초구 반포동 19-3번지 신세계강남점 지하1층 식품점 ,서울특별시 서초구 신반포로 176 (반포동 신세계강남점 지하1층 식품점),카린토 만주,제과제빵
2018,567,20150330,영업,0,서울특별시 서초구 반포동 30-25번지 가든리체 243호,서울특별시 서초구 서초중앙로 238 243호 (반포동 가든리체),서정하임,제과제빵
2018,568,20131122,영업,0,서울특별시 서초구 반포동 19-3번지 신세계백화점 강남점 지하1층 ,서울특별시 서초구 신반포로 176 지하1층 (반포동 신세계백화점 강남점),아리수식품,제과제빵
2018,569,20131128,영업,0,서울특별시 서초구 반포동 19-3번지 신세계백화점 강남점 지하1층 ,서울특별시 서초구 신반포로 176 지하1층 (반포동 신세계백화점 강남점 ),하나마루,제과제빵
2018,570,20121204,영업,0,서울특별시 서초구 반포동 19-3번지 신세계백화점 강남점 지하1층 ,서울특별시 서초구 신반포로 176 지하1층 (반포동 신세계백화점 강남점),분메이도,제과제빵
2018,571,20141223,영업,0,서울특별시 서초구 신원동 498-32번지 1층 ,서울특별시 서초구 청계산로 99 1층 (신원동),황둔찐빵,제과제빵
2018,572,20140612,영업,0,서울특별시 서초구 서초동 1554-1번지 101-2호,서울특별시 서초구 서초대로46길 3 101-2호 (서초동),소프트리 서초점,제과제빵
2018,573,20100112,영업,0,서울특별시 서초구 반포동 745-6 105호 일부,서울특별시 서초구 주흥길 3 (반포동 105호 일부),던킨도너츠,제과제빵
2018,575,20110823,폐업,20180503,서울특별시 서초구 반포동 612-95번지 외 1필지 (1층) ,,소문난 찐빵,제과제빵
2018,576,20120313,폐업,20180824,서울특별시 서초구 반포동 19-3번지 신세계백화점 지하1층 ,서울특별시 서초구 신반포로 176 지하1층 (반포동 신세계백화점),주식회사 창대유통(에팡),제과제빵
2018,577,20110706,폐업,20180503,서울특별시 서초구 반포동 734-35번지 102호,서울특별시 서초구 사평대로55길 45 102호 (반포동),신바람 찐빵,제과제빵
2018,579,20090914,폐업,20200401,서울특별시 강남구 대치동 507-2번지 대치퍼스트 126호 ,서울특별시 강남구 삼성로 155 (대치동대치퍼스트 126호),죠스떡볶이 대치역점,제과제빵
2018,580,20030125,폐업,20200410,서울특별시 강남구 수서동 713-0번지 현대벤처빌지하2층50호 ,서울특별시 강남구 밤고개로1길 10 (수서동현대벤처빌지하2층50호),카페드비,제과제빵
2018,581,20060828,폐업,20200504,서울특별시 강남구 대치동 1021-6번지 지상1층 ,서울특별시 강남구 도곡로 458 (대치동지상1층),구스띠모대치점,제과제빵
2018,582,20070810,폐업,20180810,서울특별시 강남구 압구정동 429-0번지 현대백화점 지하1층 ,서울특별시 강남구 압구정로 165 (압구정동현대백화점 지하1층),화미가,제과제빵
2018,583,19980427,폐업,20180214,서울특별시 강남구 대치동 892-0번지 포스코쎈터 지하1층 ,서울특별시 강남구 테헤란로 440 (대치동포스코쎈터 지하1층),비알코리아(주)포스코점,제과제빵
2018,584,20030715,폐업,20190822,서울특별시 강남구 신사동 610-0번지 서원빌딩지상1층102호 ,서울특별시 강남구 압구정로30길 12 (신사동서원빌딩지상1층102호),조스샌드위치,제과제빵
2018,586,20130719,폐업,20190502,서울특별시 강남구 역삼동 707-34번지 ,서울특별시 강남구 테헤란로 322 지하2층 111호 (역삼동 한신인터밸리24),굿케익,제과제빵
2018,587,20081222,폐업,20180817,서울특별시 강남구 역삼동 702-13번지 지상1층 105106107호 ,서울특별시 강남구 테헤란로 313 (역삼동지상1층 105106107호),피티카페,제과제빵
2018,588,20130503,폐업,20180612,서울특별시 강남구 청담동 19-19번지 ,서울특별시 강남구 선릉로148길 52 지상2층 (청담동),소프트리(SOFTREE),제과제빵
2018,589,20130614,폐업,20180831,서울특별시 강남구 개포동 1231-10번지 ,서울특별시 강남구 개포로22길 22 지상302호 (개포동),블루버드(BLUE BIRD),제과제빵
2018,590,20050131,폐업,20180102,서울특별시 강남구 삼성동 159-7번지 현대백화점무역센터점지하1층식품관 ,서울특별시 강남구 테헤란로 517 (삼성동현대백화점무역센터점지하1층식품관),(주)에프앤엘기흥,제과제빵
2018,592,20010516,폐업,20180402,서울특별시 강남구 논현동 52-3번지 지상1층 ,서울특별시 강남구 학동로 109 (논현동지상1층),버거킹 논현역점,제과제빵
2018,596,20131209,폐업,20190805,서울특별시 강남구 삼성동 159-7번지 현대백화점 무역센터점 지하1층식품부 ,서울특별시 강남구 테헤란로 517 지하1층 (삼성동 현대백화점 무역센터점 식품부),피엔비(PNB),제과제빵
2018,597,19940730,폐업,20180920,서울특별시 강남구 압구정동 456-0번지 외8필지(금강쇼핑센타1층) ,서울특별시 강남구 압구정로 201 1층 (압구정동 외 8필지(금강쇼핑센타)),명장김종익제과점,제과제빵
2018,599,20101026,폐업,20180327,서울특별시 강남구 논현동 98-12번지 청호상가 1층 라동 103호 ,서울특별시 강남구 언주로148길 14 (논현동청호상가 1층 라동 103호),파이포유,제과제빵
2018,600,20090706,폐업,20180906,서울특별시 강남구 대치동 945-1번지 지상1층 ,서울특별시 강남구 테헤란로 522 지상1층 (대치동),석봉토스트 삼성역점,제과제빵
2018,602,20090305,폐업,20190808,서울특별시 강남구 도곡동 467-17번지 타워팰리스2차 F동 지하1층 ,서울특별시 강남구 언주로30길 57 (도곡동타워팰리스2차 F동 지하1층),(주)해가원,제과제빵
2018,603,20090528,폐업,20190423,서울특별시 강남구 삼성동 144-1번지 지상1층 ,서울특별시 강남구 삼성로95길 11 (삼성동지상1층),던킨도너츠,제과제빵
2018,606,19881028,폐업,20180321,서울특별시 강남구 신사동 595-0번지 ,서울특별시 강남구 논현로168길 30 (신사동),봉제과,제과제빵
2018,607,19830526,폐업,20200113,서울특별시 강남구 논현동 6-0번지 ,서울특별시 강남구 도산대로 144 (논현동),영동호텔제과,제과제빵
2018,608,20000731,폐업,20190610,서울특별시 강남구 대치동 316-0번지 은마상가A블럭123호 ,서울특별시 강남구 삼성로 212 (대치동은마상가A블럭123호),돌로미티 은마점,제과제빵
2018,610,20010615,폐업,20180214,서울특별시 강남구 대치동 944-31번지 섬유센터빌딩 지상1층 ,서울특별시 강남구 테헤란로 518 (대치동섬유센터빌딩 지상1층),비알코리아(주)던킨도너츠삼성역점,제과제빵
2018,611,20130906,폐업,20180313,서울특별시 강남구 대치동 937번지 롯데백화점 B1 ,서울특별시 강남구 도곡로 401 (대치동),테이스트스토리(Taste Story),제과제빵
2018,612,20150508,폐업,20180805,서울특별시 강남구 압구정동 494번지 ,서울특별시 강남구 압구정로 343 지하1층 (압구정동 갤러리아백화점),피에,제과제빵
2018,613,20110623,폐업,20190703,서울특별시 강남구 신사동 626-0번지 지상1층102호 ,서울특별시 강남구 도산대로35길 46 (신사동지상1층102호),초콜릿아일랜드 주식회사,제과제빵
2018,614,20040512,폐업,20190923,서울특별시 강남구 대치동 994-1번지 지상1층 ,서울특별시 강남구 영동대로 231 (대치동지상1층),(주)올가홀푸드대치점,제과제빵
2018,615,20141017,폐업,20191122,서울특별시 강남구 논현동 279-67번지 ,서울특별시 강남구 학동로 지하 180 지하2층 731-2712호 (논현동),이따르트 단팥빵,제과제빵
