소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 금천구 남부순환로130길 36,서울특별시 금천구 독산3동 903-25,다목적,2,2020-07-31
서울특별시 금천구 시흥대로39길 52,서울특별시 금천구 시흥1동 492-52,다목적,2,2020-07-31
서울특별시 금천구 시흥대로73길 70,서울특별시 금천구 시흥1동 1020,다목적,6,2020-07-31
서울특별시 금천구 범안로16길 24-26,서울특별시 금천구 독산1동 1006-66,다목적,2,2020-07-31
서울특별시 금천구 벚꽃로46길 20,서울특별시 금천구 가산동 38-13,다목적,4,2020-07-31
서울특별시 금천구 금하로674,서울특별시 금천구 시흥1동 894,다목적,4,2020-07-31
서울특별시 금천구 두산로3길 49,서울특별시 금천구 가산동 238-3,다목적,4,2020-07-31
서울특별시 금천구 금하로1라길 33,서울특별시 금천구 독산1동 1109-1,다목적,6,2020-07-31
서울특별시 금천구 시흥대로94길 20,서울특별시 금천구 독산2동 1060-31,다목적,5,2020-07-31
서울특별시 금천구 독산로103길 14,서울특별시 금천구 독산3동 963-6,다목적,6,2020-07-31
서울특별시 금천구 남부순환로120길 17-21,서울특별시 금천구 독산3동 958-35,다목적,4,2020-07-31
서울특별시 금천구 독산로72길 10,서울특별시 금천구 독산4동 1022-19,다목적,5,2020-07-31
서울특별시 금천구 독산로70다길 16,서울특별시 금천구 독산4동 926,다목적,4,2020-07-31
서울특별시 금천구 금하로 639-1,서울특별시 금천구 시흥1동 879-109,다목적,3,2020-07-31
서울특별시 금천구 독산로21길 5,서울특별시 금천구 시흥1동 838-1,다목적,5,2020-07-31
서울특별시 금천구 독산로36길 95,서울특별시 금천구 시흥4동 797-11,다목적,4,2020-07-31
서울특별시 금천구 시흥대로116길 2,서울특별시 금천구 독산4동 1015-17,다목적,5,2020-07-31
서울특별시 금천구 시흥대로74길 35,서울특별시 금천구 시흥1동 868-67,다목적,5,2020-07-31
서울특별시 금천구 독산로43가길 17,서울특별시 금천구 시흥1동 865,다목적,5,2020-07-31
서울특별시 금천구 독산로33길 40,서울특별시 금천구 시흥1동 874-23,다목적,5,2020-07-31
서울특별시 금천구 독산로5길 24,서울특별시 금천구 시흥1동 907-36,다목적,4,2020-07-31
서울특별시 금천구 탑골로73,서울특별시 금천구 시흥2동 230-67,다목적,2,2020-07-31
서울특별시 금천구 시흥대로 12길 72,서울특별시 금천구 시흥3동 655-5,다목적,3,2020-07-31
서울특별시 금천구 시흥대로 14길,서울특별시 금천구 시흥3동 960-5,다목적,4,2020-07-31
서울특별시 금천구 시흥대로149길 60,서울특별시 금천구 가산동 149-19,다목적,4,2020-07-31
서울특별시 금천구 남부순환로 108길 20,서울특별시 금천구 가산동 142-9,다목적,3,2020-07-31
서울특별시 금천구 범안로17길 17-5,서울특별시 금천구 독산1동 331-33,다목적,3,2020-07-31
서울특별시 금천구 금하로 1길 5,서울특별시 금천구 독산1동 1125,다목적,3,2020-07-31
서울특별시 금천구 시흥대로 343,서울특별시 금천구 독산1동 1009-73,다목적,3,2020-07-31
서울특별시 금천구 시흥대로 82길 11,서울특별시 금천구 독산2동 1076-16,다목적,4,2020-07-31
서울특별시 금천구 독산로64가길 4-12,서울특별시 금천구 독산2동 1040-46,다목적,3,2020-07-31
서울특별시 금천구 시흥대로138길 36,서울특별시 금천구 독산3동 160-5,다목적,4,2020-07-31
서울특별시 금천구 독산로95길 30,서울특별시 금천구 독산3동 979-48,다목적,2,2020-07-31
서울특별시 금천구 독산로75길 40,서울특별시 금천구 독산4동 196-22,다목적,4,2020-07-31
서울특별시 금천구 독산로 72길 50,서울특별시 금천구 독산4동 910-6,다목적,4,2020-07-31
서울특별시 금천구 금하로 631-6,서울특별시 금천구 시흥1동 879-16,다목적,3,2020-07-31
서울특별시 금천구 독산로45길 9,서울특별시 금천구 시흥1동 860-53,다목적,4,2020-07-31
서울특별시 금천구 탑골로65,서울특별시 금천구 시흥2동 230-84,다목적,2,2020-07-31
서울특별시 금천구 탑골로11길 17,서울특별시 금천구 시흥2동 230-31,다목적,2,2020-07-31
서울특별시 금천구 시흥대로 133-1,서울특별시 금천구 시흥3동 985-22,다목적,2,2020-07-31
