소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 노원구 동일로190길 26,서울특별시 노원구 공릉동 502-3,생활방범,1,2015-01
서울특별시 노원구 동일로 186길 33,서울특별시 노원구 공릉동 502-7,생활방범,1,2015-01
서울특별시 노원구 동일로 186길 39-18,서울특별시 노원구 공릉동 502-23,생활방범,1,2015-01
서울특별시 노원구 동일로 186길 36-10,서울특별시 노원구 공릉동 513-62,생활방범,1,2015-01
서울특별시 노원구 동일로 186길 36-24,서울특별시 노원구 공릉동 513-50,생활방범,1,2015-01
서울특별시 노원구 동일로 184길 15,서울특별시 노원구 공릉동 513-9,생활방범,1,2015-01
서울특별시 노원구 동일로 184길 15,서울특별시 노원구 공릉동 513-9,생활방범,1,2015-01
서울특별시 노원구 동일로 1044,서울특별시 노원구 공릉동 517-31,생활방범,1,2015-01
서울특별시 노원구 동일로 182길 5-22,서울특별시 노원구 공릉동 517-27,생활방범,1,2015-01
서울특별시 노원구 동일로 182길 7-1,서울특별시 노원구 공릉동 517-36,생활방범,1,2015-01
서울특별시 노원구 동일로 182길 7-10,서울특별시 노원구 공릉동 517-45,생활방범,1,2015-01
서울특별시 노원구 동일로 182길 25-15,서울특별시 노원구 공릉동 517-52,생활방범,1,2015-01
서울특별시 노원구 동일로 182길 37-45,서울특별시 노원구 공릉동 517-76,생활방범,1,2015-01
서울특별시 노원구 동일로 182길 27,서울특별시 노원구 공릉동 517-76,생활방범,1,2015-01
서울특별시 노원구 동일로 1028,서울특별시 노원구 공릉동 577-1,생활방범,1,2015-01
서울특별시 노원구 동일로 180길 21,서울특별시 노원구 공릉동 566-15,생활방범,1,2015-01
서울특별시 노원구 동일로 180길 41,서울특별시 노원구 공릉동 561-5,생활방범,1,2015-01
서울특별시 노원구 동일로 191길 15,서울특별시 노원구 공릉동 400-1,생활방범,1,2015-01
서울특별시 노원구 동일로 1041,서울특별시 노원구 공릉동 568-27,생활방범,1,2015-01
서울특별시 노원구 동일로 173가길 104,서울특별시 노원구 공릉동 569-1,생활방범,1,2015-01
서울특별시 노원구 노원로 34길 16,서울특별시 노원구 상계동 407-3,생활방범,1,2015-01
서울특별시 노원구 노원로 34길 34,서울특별시 노원구 상계동 688,생활방범,1,2015-01
서울특별시 노원구 한글비석로47길 78-17,서울특별시 노원구 상계동 429-11,생활방범,1,2015-01
서울특별시 노원구 상계로 17길 46,서울특별시 노원구 상계동 393-6,생활방범,1,2015-01
서울특별시 노원구 상계로9가길 17,서울특별시 노원구 상계동 393-8,생활방범,1,2015-01
서울특별시 노원구 상계로19길 38,서울특별시 노원구 상계동 389-423,생활방범,1,2015-01
서울특별시 노원구 상계로23길 51,서울특별시 노원구 상계동 404-23,생활방범,1,2015-01
서울특별시 노원구 상계로9나길 25,서울특별시 노원구 상계동 436-11,생활방범,1,2015-01
서울특별시 노원구 상계로9가길 53,서울특별시 노원구 상계동 389-374,생활방범,1,2015-01
