소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 동대문구 천호대로29길 64,서울특별시 동대문구 용두동 39-78,생활방범,3,2018-07
서울특별시 동대문구 천호대로29길 45,서울특별시 동대문구 용두동 39-105,생활방범,3,2018-07
서울특별시 동대문구 왕산로22길 52,서울특별시 동대문구 용두동 102-127,생활방범,3,2018-07
서울특별시 동대문구 하정로54,서울특별시 동대문구 신설동 89-83,생활방범,4,2018-07
서울특별시 동대문구 고산자로31길 25,서울특별시 동대문구 용두동 792-2,생활방범,4,2018-12
서울특별시 동대문구 무학로26길 27,서울특별시 동대문구 용두동 122-35,생활방범,3,2018-12
서울특별시 동대문구 하정로6,서울특별시 동대문구 신설동 94-37,생활방범,2,2018-12
서울특별시 동대문구 무학로37길 12,서울특별시 동대문구 용두동 231-5,생활방범,3,2019-12
서울특별시 동대문구 천호대로33길 83,서울특별시 동대문구 용두동 39-534,생활방범,3,2019-12
서울특별시 동대문구 천호대로23길 27,서울특별시 동대문구 용두동 102-92,생활방범,3,2019-12
,서울특별시 동대문구 용두동 39-994,생활방범,3,2019-12
,서울특별시 동대문구 용두동 129-117,생활방범,4,2019-12
서울특별시 동대문구 휘경로3길 88-1,서울특별시 동대문구 이문1동 138-1,생활방범,3,2006-01
서울특별시 동대문구 이문로34길 25-4,서울특별시 동대문구 이문동 292-36,어린이보호,3,2006-01
서울특별시 동대문구 천장산로7길 48,서울특별시 동대문구 이문1동 264-292,생활방범,3,2006-01
서울특별시 동대문구 외대역동로34길 10,서울특별시 동대문구 이문1동 109-98,생활방범,3,2008-01
서울특별시 동대문구 휘경로7길 11,서울특별시 동대문구 이문1동 304-14,생활방범,3,2008-01
서울특별시 동대문구 휘경로3길 57,서울특별시 동대문구 이문1동 298-11,생활방범,3,2009-01
서울특별시 동대문구 이문로28길 15,서울특별시 동대문구 이문1동 288-43,생활방범,3,2009-01
서울특별시 동대문구 외대역동로12가길 13,서울특별시 동대문구 이문1동 86-17,생활방범,3,2009-01
서울특별시 동대문구 이문로17길 11,서울특별시 동대문구 이문1동 334-86,생활방범,3,2007-01
서울특별시 동대문구 이문로9길 105,서울특별시 동대문구 이문동 349-11,생활방범,4,2016-10
서울특별시 동대문구 천장산로9길 22,서울특별시 동대문구 이문1동 264-241,생활방범,3,2010-01
서울특별시 동대문구 이문로32길 23,서울특별시 동대문구 이문1동 292-122,생활방범,3,2010-01
서울특별시 동대문구 이문로30길 24,서울특별시 동대문구 이문1동 363-17,생활방범,3,2010-01
서울특별시 동대문구 휘경로11가길 11-2,서울특별시 동대문구 이문1동 83-157,생활방범,3,2010-01
서울특별시 동대문구 한천로55길 14,서울특별시 동대문구 이문1동 88-34,생활방범,3,2010-01
서울특별시 동대문구 이문로35길 6,서울특별시 동대문구 이문1동 257-141,생활방범,3,2011-11
서울특별시 동대문구 휘경로10길 26,서울특별시 동대문구 이문1동 307-7,생활방범,3,2011-11
서울특별시 동대문구 휘경로2가길 12-13,서울특별시 동대문구 이문1동 314-12,생활방범,3,2011-11
서울특별시 동대문구 휘경로23길 54,서울특별시 동대문구 이문1동 87-11,생활방범,3,2011-11
서울특별시 동대문구 외대역동로 118,서울특별시 동대문구 이문1동 115-46,어린이보호,3,2012-01
서울특별시 동대문구 이문로12길 12,서울특별시 동대문구 이문1동 321-19,어린이보호,3,2012-01
서울특별시 동대문구 이문로17길 40,서울특별시 동대문구 이문1동 346-169,생활방범,3,2012-07
서울특별시 동대문구 이문로9길 28,서울특별시 동대문구 이문1동 346-97,어린이보호,3,2013-12
,서울특별시 동대문구 이문동 71-5,생활방범,3,2015-02
서울특별시 동대문구 휘경로3길 13-3,서울특별시 동대문구 이문동 294-2,생활방범,3,2015-02
서울특별시 동대문구 천장산로 38-1,서울특별시 동대문구 이문1동 264-117,어린이보호,3,2016-01
서울특별시 동대문구 휘경로2길 41,서울특별시 동대문구 이문동 317-10,생활방범,3,2017-12
서울특별시 동대문구 외대역동로22길,서울특별시 동대문구 이문동 114-9,생활방범,4,2018-12
서울특별시 동대문구 이문로28길 44,서울특별시 동대문구 이문동 315-63,생활방범,3,2018-12
서울특별시 동대문구 이문로9길 24-10,서울특별시 동대문구 이문동 346-92,생활방범,4,2018-12
서울특별시 동대문구 외대역동로14길 52,서울특별시 동대문구 이문동 72-28,생활방범,3,2019-12
서울특별시 동대문구 휘경로2가길 15,서울특별시 동대문구 이문동 305-91,생활방범,3,2019-12
서울특별시 동대문구 이문로12길 3-10,서울특별시 동대문구 이문동 311,생활방범,3,2019-12
서울특별시 동대문구 이문로24길 7,서울특별시 동대문구 이문동 287-56,생활방범,3,2019-12
서울특별시 동대문구 이문로46길 53,서울특별시 동대문구 이문동 165-11,어린이보호,4,2010-01
서울특별시 동대문구 천장산로4가길 20-1,서울특별시 동대문구 이문2동 264-26,생활방범,3,2008-01
서울특별시 동대문구 이문로38길 49,서울특별시 동대문구 이문동 163-43,생활방범,3,2008-01
서울특별시 동대문구 신이문로24길 25,서울특별시 동대문구 이문2동 220-298,생활방범,3,2008-01
서울특별시 동대문구 이문로43가길 1,서울특별시 동대문구 이문2동 257-197,생활방범,4,2008-01
서울특별시 동대문구 신이문로16길 7,서울특별시 동대문구 이문2동 165-3,생활방범,3,2009-01
서울특별시 동대문구 이문로35라길 24,서울특별시 동대문구 이문2동 257-50,생활방범,3,2009-01
서울특별시 동대문구 천장산로 47,서울특별시 동대문구 이문2동 264-445,생활방범,3,2009-01
서울특별시 동대문구 신이문로 13,서울특별시 동대문구 이문2동 240-2,어린이보호,3,2010-01
서울특별시 동대문구 신이문로2길 26,서울특별시 동대문구 이문2동 255-242,생활방범,3,2010-01
서울특별시 동대문구 이문로42길 70-18,서울특별시 동대문구 이문2동 170-137,생활방범,3,2010-01
서울특별시 동대문구 이문로42길 59,서울특별시 동대문구 이문2동 170-25,생활방범,3,2010-01
서울특별시 동대문구 신이문로18길 52,서울특별시 동대문구 이문2동 170-46,생활방범,3,2010-01
서울특별시 동대문구 신이문로23길 13,서울특별시 동대문구 이문2동 237-159,생활방범,3,2010-01
서울특별시 동대문구 신이문로24길 23-9,서울특별시 동대문구 이문2동 220-63,생활방범,3,2011-11
서울특별시 동대문구 이문로46길 44-17,서울특별시 동대문구 이문2동 256-58,생활방범,3,2011-11
서울특별시 동대문구 한천로 434,서울특별시 동대문구 이문2동 64-2,어린이보호,3,2012-01
서울특별시 동대문구 한천로58길 75-7,서울특별시 동대문구 이문2동 63-9,어린이보호,3,2012-01
서울특별시 동대문구 한천로63길 5,서울특별시 동대문구 이문2동 219-9,어린이보호,3,2013-12
서울특별시 동대문구 이문로42길 5,서울특별시 동대문구 이문동 255-174,생활방범,3,2015-02
서울특별시 동대문구 신이문로6길 10,서울특별시 동대문구 이문동 256-264,생활방범,3,2015-02
서울특별시 동대문구 이문로46길 28,서울특별시 동대문구 이문2동 256-114,어린이보호,3,2016-01
서울특별시 동대문구 신이문로12길 67-9,서울특별시 동대문구 이문동 169-24,생활방범,3,2010-01
서울특별시 동대문구 이문로42길 26,서울특별시 동대문구 이문동 256-127,생활방범,3,2012-07
서울특별시 동대문구 신이문로12길 44,서울특별시 동대문구 이문동 165-58,생활방범,3,2016-10
서울특별시 동대문구 신이문로24가길 7-1,서울특별시 동대문구 이문동 237-48,생활방범,3,2017-12
서울특별시 동대문구 신이문로18길 63,서울특별시 동대문구 이문동 163-1,생활방범,3,2018-12
서울특별시 동대문구 외대역동로35길 15,서울특별시 동대문구 이문동 174-35,생활방범,4,2018-12
서울특별시 동대문구 이문로51길 25,서울특별시 동대문구 이문동 255-412,생활방범,3,2018-12
서울특별시 동대문구 한천로58길 181,서울특별시 동대문구 이문동 427,생활방범,3,2019-12
서울특별시 동대문구 신이문로28길 14-1,서울특별시 동대문구 이문동 220-309,생활방범,2,2019-12
서울특별시 동대문구 신이문로22길 53-1,서울특별시 동대문구 이문동 170-87,생활방범,2,2019-12
,서울특별시 동대문구 장안1동 385-1,생활방범,3,2006-01
,서울특별시 동대문구 장안1동 393-5,생활방범,3,2006-01
서울특별시 동대문구 장한로2길 85,서울특별시 동대문구 장안1동 457-7,생활방범,3,2006-01
서울특별시 동대문구 장한로 6,서울특별시 동대문구 장안1동 464-1,생활방범,3,2006-01
서울특별시 동대문구 천호대로85길 56,서울특별시 동대문구 장안1동 447-7,생활방범,3,2007-01
서울특별시 동대문구 천호대로91길 62,서울특별시 동대문구 장안1동 433-1,생활방범,3,2007-01
서울특별시 동대문구 장한로 119,서울특별시 동대문구 장안1동 371-5,생활방범,3,2008-01
서울특별시 동대문구 장한로23길 11-11,서울특별시 동대문구 장안1동 372-6,생활방범,3,2008-01
서울특별시 동대문구 장한로17길 8,서울특별시 동대문구 장안1동 374-4,생활방범,3,2008-01
,서울특별시 동대문구 장안1동 378-6,생활방범,3,2008-01
서울특별시 동대문구 천호대로77길 62,서울특별시 동대문구 장안1동 404-13,어린이보호,3,2008-01
서울특별시 동대문구 장한로 51,서울특별시 동대문구 장안1동 429-3,생활방범,3,2008-01
서울특별시 동대문구 천호대로83길 46,서울특별시 동대문구 장안1동 431-1,생활방범,3,2008-01
서울특별시 동대문구 장한로 60,서울특별시 동대문구 장안1동 361-1,생활방범,3,2008-01
서울특별시 동대문구 장한로16길 16,서울특별시 동대문구 장안1동 362-3,생활방범,3,2008-01
서울특별시 동대문구 장한로 76,서울특별시 동대문구 장안1동 363-1,생활방범,3,2008-01
,서울특별시 동대문구 장안1동 413-3,생활방범,3,2008-01
서울특별시 동대문구 장한로 34,서울특별시 동대문구 장안1동 434,생활방범,3,2008-01
서울특별시 동대문구 천호대로85길 28,서울특별시 동대문구 장안1동 460-2,생활방범,3,2008-01
서울특별시 동대문구 장한로2길 41,서울특별시 동대문구 장안1동 459-3,생활방범,3,2008-01
서울특별시 동대문구 장한로 85,서울특별시 동대문구 장안1동 374-1,생활방범,3,2008-01
,서울특별시 동대문구 장안1동 432-1,생활방범,3,2008-01
,서울특별시 동대문구 장안1동 190-65,생활방범,3,2009-01
서울특별시 동대문구 한천로6가길 3,서울특별시 동대문구 장안1동 239-31,어린이보호,3,2009-01
서울특별시 동대문구 천호대로87길 48,서울특별시 동대문구 장안1동 445-8,생활방범,3,2009-01
서울특별시 동대문구 답십리로66길 30,서울특별시 동대문구 장안1동 169-1,생활방범,3,2009-01
서울특별시 동대문구 한천로6길 36,서울특별시 동대문구 장안1동 409-8,어린이보호,4,2010-01
서울특별시 동대문구 장한로14길 61,서울특별시 동대문구 장안동 353-1,어린이보호,3,2010-01
서울특별시 동대문구 장한평26다길 115-5,서울특별시 동대문구 장안동 349-7,어린이보호,3,2010-01
