시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
수원시,롯데쇼핑(주)롯데슈퍼우만점,20100225,영업,,N,,,패스트푸드,"경기도 수원시 팔달구 중부대로143번길 39, 1층 (우만동)",경기도 수원시 팔달구 우만동 559-7번지 1층,16240,37.2798992,127.0320862
수원시,배스킨라빈스(수원매탄2호점),20030725,영업,,N,,,패스트푸드,"경기도 수원시 영통구 효원로 383 (매탄동,103호, 104호)","경기도 수원시 영통구 매탄동 1267-2번지 103호, 104호",16545,37.2591812,127.0435538
수원시,수경수제만두,20100416,영업,,N,,,패스트푸드,"경기도 수원시 권선구 동수원로242번길 23, 102호 (권선동)",경기도 수원시 권선구 권선동 1295-5번지 102호,16553,37.2509031450,127.0358397449
수원시,오구피자,20090728,영업,,N,,,패스트푸드,"경기도 수원시 장안구 금당로 39 (조원동,104호)",경기도 수원시 장안구 조원동 857번지 104호,16278,37.3034008,127.0157290
수원시,반올림피자샵 서수원점,20161220,영업,,N,,,패스트푸드,"경기도 수원시 권선구 상탑로 2, 1층 (탑동)",경기도 수원시 권선구 탑동 814-1번지 1층 ,16606,37.2702396717,126.9715054620
수원시,맘스터치 수원금곡점,20160602,영업,,N,,,패스트푸드,"경기도 수원시 권선구 금곡로102번길 38, 108호 (금곡동, 호매실프라자)",경기도 수원시 권선구 금곡동 1083-1번지 호매실프라자 108호,16385,37.2723451,126.9411531
수원시,수원화성DT,20071113,영업,,Y,,,패스트푸드,경기도 수원시 팔달구 경수대로 676 (우만동),경기도 수원시 팔달구 우만동 490-4번지 ,16235,37.2855405984,127.0280626883
수원시,요거프레소 수원삼성점,20150313,영업,,N,,,패스트푸드,"경기도 수원시 영통구 신원로 299, 102호 (매탄동)",경기도 수원시 영통구 매탄동 371-1번지 ,16676,37.2620485,127.0603636
수원시,버거킹 광교아브뉴프랑점,20150401,영업,,N,,,패스트푸드,"경기도 수원시 영통구 센트럴타운로 85, A111-1,2 A112-1,2호 (이의동, 광교아브뉴프랑)",경기도 수원시 영통구 이의동 1332번지,16507,37.2905434,127.0504161
수원시,롯데리아 화서점,19970418,영업,,N,,,패스트푸드,경기도 수원시 팔달구 팔달로 105 (화서동),경기도 수원시 팔달구 화서동 93-1번지 외5필지 ,16441,37.2780737636,127.0029270750
수원시,버거킹 수원영통점,20160721,영업,,N,,,패스트푸드,"경기도 수원시 영통구 봉영로 1623, 114,115,116호 (영통동)",경기도 수원시 영통구 영통동 958-1번지,16703,37.2558506,127.0746408
수원시,59쌀피자,20110221,영업,,N,,,패스트푸드,"경기도 수원시 권선구 탑동로58번길 6-8 (탑동,1층)",경기도 수원시 권선구 탑동 766-3번지 1층,16604,37.2736282,126.9741423
수원시,위드피오,20171109,영업,,N,,,패스트푸드,"경기도 수원시 영통구 도청로 10, 3층 (이의동, 롯데아울렛 광교점)",경기도 수원시 영통구 이의동 1338번지 광교센트럴푸르지오시티,16508,37.2861261,127.0558599
수원시,롯데리아성대점,20080523,영업,,Y,,,패스트푸드,"경기도 수원시 장안구 서부로 2119, 1,2층 (율전동)",경기도 수원시 장안구 율전동 433-117번지,16362,37.2977567,126.9706707
수원시,파파존스피자수원영통점,20061019,영업,,N,,,패스트푸드,"경기도 수원시 영통구 중부대로 604 (영통동,수원영통리슈빌스카이오피스텔 122,123호)","경기도 수원시 영통구 영통동 945-2번지 수원영통리슈빌스카이오피스텔 122,123호 ",16712,37.2672354611,127.0813032210
수원시,롯데리아탑동점,20140715,영업,,N,,,패스트푸드,"경기도 수원시 권선구 탑동로 68, 1층 (탑동)",경기도 수원시 권선구 탑동 757-1번지 ,16604,37.2748715,126.9737810
수원시,쥬씨 수원경희대점,20131122,영업,,N,,,패스트푸드,"경기도 수원시 영통구 덕영대로 1689, 102호 (영통동)",경기도 수원시 영통구 영통동 1024-1번지,16702,37.2479117,127.0759745
수원시,피자스쿨(탑동점),20070430,영업,,N,,,패스트푸드,"경기도 수원시 권선구 탑동로57번길 2, 1층 (탑동)",경기도 수원시 권선구 탑동 749-7번지,16603,37.2740425,126.9735897
수원시,베스킨라빈스,20080327,영업,,N,,,패스트푸드,"경기도 수원시 영통구 덕영대로1555번길 16, 130호 (영통동, 벽적골롯데아파트생활편익시설)",경기도 수원시 영통구 영통동 971-1번지 벽적골롯데아파트생활편익시설 130호,16700,37.2471535,127.0623022
수원시,쓰리팝피씨방,20161110,영업,,N,,,패스트푸드,"경기도 수원시 영통구 아주로 46, 202호 (원천동, 아록빌딩)",경기도 수원시 영통구 원천동 18-1번지,16502,37.2787603,127.0441394
수원시,써브웨이수원망포역점,20130503,영업,,N,,,패스트푸드,"경기도 수원시 영통구 영통로 195 (망포동, 322-3외12필지 골든스퀘어 116호)",경기도 수원시 영통구 망포동 322-3번지 외12필지 골든스퀘어 116호,16689,37.2450481,127.0559213
수원시,롯데리아수원정자점,20160805,영업,,N,,,패스트푸드,"경기도 수원시 장안구 정자천로173번길 17 (정자동, 투대일타운107호)",경기도 수원시 장안구 정자동 876-2번지 ,16334,37.2961480108,126.9940285730
수원시,석봉토스트 세류점,20050228,영업,,N,,,패스트푸드,경기도 수원시 권선구 경수대로325번길 7 (세류동),경기도 수원시 권선구 세류동 1080-16번지,16580,37.2558259,127.0209174
수원시,던킨도너츠 수원하나로점,20071213,영업,,N,,,패스트푸드,"경기도 수원시 권선구 서부로 1937 (구운동, 농협하나로클럽내)",경기도 수원시 권선구 구운동 218-1번지 농협하나로클럽내,16404,37.2824834,126.9673169
수원시,GS25영통럭키점,20160519,영업,,N,,,패스트푸드,경기도 수원시 영통구 청명남로 12 (영통동),경기도 수원시 영통구 영통동 1008-1번지,16705,37.2509943,127.0742529
수원시,아이앤치킨,20070917,영업,,N,,,패스트푸드,경기도 수원시 권선구 곡선로50번길 45-10 (곡반정동),경기도 수원시 권선구 곡반정동 577-4번지,16671,37.2364612,127.0291394
수원시,미니스톱 광교경기대점,20170330,영업,,N,,,패스트푸드,"경기도 수원시 영통구 대학로 6, 105호 (이의동)",경기도 수원시 영통구 이의동 1279번지 105호,16226,37.2970700641,127.0416118292
수원시,베스킨라빈스영통홈플러스,20000927,영업,,N,,,패스트푸드,"경기도 수원시 영통구 봉영로 1576 (영통동, 삼성홈플러스)",경기도 수원시 영통구 영통동 994-2번지 삼성홈플러스,16704,37.2517162,127.0724952
수원시,롯데리아,19930928,영업,,N,,,패스트푸드,경기도 수원시 영통구 중부대로 248 (매탄동),경기도 수원시 영통구 매탄동 153-35번지 ,16531,37.2746521,127.0427278
수원시,브릭팝(BRICKPOP),20141124,영업,,N,,,패스트푸드,"경기도 수원시 권선구 세화로 134, 1층 (서둔동, 롯데몰수원점)",경기도 수원시 권선구 서둔동 296-77번지 롯데몰수원점1층,16621,37.2640986,126.9970648
수원시,파파존스 수원정자점,20060522,영업,,N,,,패스트푸드,"경기도 수원시 장안구 대평로90번길 46 (정자동,선일프라자 111,112호)","경기도 수원시 장안구 정자동 874-1번지 선일프라자 111,112호",16334,37.2969049,126.9953142
수원시,피자스쿨아주대점,20070313,영업,,N,,,패스트푸드,"경기도 수원시 영통구 아주로 34 (원천동,1층)",경기도 수원시 영통구 원천동 22-1번지 1층,16502,37.2777692,127.0440036
수원시,59피자,20110405,영업,,N,,,패스트푸드,"경기도 수원시 권선구 매송고색로 731 (고색동,1층)",경기도 수원시 권선구 고색동 39-5번지 1층 ,16624,37.2519334,126.9843176
수원시,샹떼PC방 수원아주대점,20161207,영업,,N,,,패스트푸드,"경기도 수원시 영통구 중부대로 259, 304호 (원천동, 예스프라자)",경기도 수원시 영통구 원천동 79-10번지 예스프라자 304동,16503,37.2749308,127.0444756
수원시,피자스쿨,20031027,영업,,N,,,패스트푸드,경기도 수원시 권선구 세지로 93 (세류동),경기도 수원시 권선구 세류동 845번지,16577,37.2602143,127.0182243
수원시,피자에땅,20080805,영업,,N,,,패스트푸드,경기도 수원시 권선구 권광로 98 (권선동),경기도 수원시 권선구 권선동 1039-14번지,16561,37.2565180,127.0300256
수원시,뽕뜨락피자&국떡,20150107,영업,,N,,,패스트푸드,"경기도 수원시 권선구 세권로 218 (권선동, 1층)",경기도 수원시 권선구 권선동 1064-3번지 1층,16582,37.2544912,127.0278607
수원시,이삭토스트(곡반정동점),20050930,영업,,N,,,패스트푸드,경기도 수원시 권선구 동수원로146번길 144-12 (곡반정동),경기도 수원시 권선구 곡반정동 512-11번지,16667,37.2446326,127.0334476
수원시,세븐일레븐수원터미널제1점,20140217,영업,,N,,,패스트푸드,"경기도 수원시 권선구 경수대로 270, 1313호 (권선동, 세븐일레븐 수원터미널점내부)",경기도 수원시 권선구 권선동 1189-1313번지 세븐일레븐 수원터미널점내부,16585,37.2503477,127.0208372
수원시,주식회사 살루브레,20151211,영업,,N,,,패스트푸드,"경기도 수원시 영통구 권선로882번길 26-3, 1층 (신동)",경기도 수원시 영통구 신동 921-2번지 1층 ,16683,37.2490179674,127.0424438389
수원시,59쌀피자,20141020,영업,,N,,,패스트푸드,"경기도 수원시 권선구 서수원로523번길 30-21, 1층 (금곡동)",경기도 수원시 권선구 금곡동 1135-3번지 1층,16393,37.2712351,126.9572540
수원시,피노키오문구사,20140804,영업,,N,,,패스트푸드,"경기도 수원시 권선구 권선로639번길 33, 1층 (권선동)",경기도 수원시 권선구 권선동 955-16번지 1층,16569,37.2621510,127.0217532
수원시,피자스쿨,20101025,영업,,N,,,패스트푸드,경기도 수원시 팔달구 덕영대로943번길 20 (매산로1가),경기도 수원시 팔달구 매산로1가 95-5번지 외2필지,16461,37.2652070,127.0026452
수원시,옹켈피자,20100406,영업,,N,,,패스트푸드,경기도 수원시 영통구 영일로 25 (영통동),경기도 수원시 영통구 영통동 1005-13번지,16705,37.2497675,127.0764948
수원시,피에스타PC방 수원광교점,20170413,영업,,N,,,패스트푸드,"경기도 수원시 영통구 광교로 146, 6층 (이의동, 안효빌딩)",경기도 수원시 영통구 이의동 1329번지 안효빌딩,16507,37.2928778,127.0484778
수원시,한국맥도날드(유) 수원GS점,20120823,영업,,Y,,,패스트푸드,"경기도 수원시 권선구 권선로 684, 1,2층 (권선동)","경기도 수원시 권선구 권선동 1029번지 1,2층 ",16566,37.2590146416,127.0265545933
수원시,이삭토스트,20180727,영업,,N,,,패스트푸드,"경기도 수원시 팔달구 인계로166번길 48-21, 인계샤르망오피스텔 상가동 111호 (인계동)",경기도 수원시 팔달구 인계동 1119번지 인계샤르망오피스텔,16488,37.2645183,127.0333655
수원시,피자가기가막혀,20130628,영업,,N,,,패스트푸드,"경기도 수원시 영통구 산남로 59 (매탄동, 200-22번지 1층일부)",경기도 수원시 영통구 매탄동 200-22번지 1층일부,16540,37.2683517,127.0489139
수원시,버거킹아주대병원점,20020209,영업,,Y,,,패스트푸드,"경기도 수원시 영통구 월드컵로 206 (원천동,외19필지)",경기도 수원시 영통구 원천동 산 5-1번지 외19필지,16499,37.2840136,127.0434206
수원시,롯데리아수원역사점,20030214,영업,,Y,,,패스트푸드,"경기도 수원시 팔달구 덕영대로 924, 2층 (매산로1가)",경기도 수원시 팔달구 매산로1가 18번지 번지 외1필지(지상2층),16622,37.2660720,126.9998380
수원시,써브웨이 수원장안구청점,20180821,영업,,N,,,패스트푸드,"경기도 수원시 장안구 경수대로 927, 1층 (송죽동)",경기도 수원시 장안구 송죽동 499-6번지 마스터피자 ,16305,37.3016264434,127.0083410217
수원시,봉구스밥버거,20120203,영업,,N,,,패스트푸드,경기도 수원시 권선구 매실로53번길 17 (호매실동),경기도 수원시 권선구 호매실동 395-15번지 ,16400,37.2685136724,126.9562297856
수원시,한국맥도날드(유)동수원지에스점,20121224,영업,,N,,,패스트푸드,"경기도 수원시 영통구 창룡대로 370, 영업동 1층 (이의동, 동문A주유소)",경기도 수원시 영통구 이의동 422-5번지 동문A주유소 영업동 1층일부 ,16229,37.2949359395,127.0482868955
수원시,롯데리아 수원연무점,20160926,영업,,N,,,패스트푸드,"경기도 수원시 장안구 창룡대로 197, 1층 (연무동)",경기도 수원시 장안구 연무동 245-33번지 ,16219,37.2925947,127.0317190
수원시,롯데리아수원곡반정점,20131025,영업,,N,,,패스트푸드,"경기도 수원시 권선구 곡반정로65번길 33, 1층 (곡반정동)",경기도 수원시 권선구 곡반정동 593-2번지,16672,37.2348849,127.0268400
수원시,던킨도너츠 삼성전자 R5점,20130530,영업,,Y,,,패스트푸드,"경기도 수원시 영통구 삼성로 129, 삼성전자 C4동 B1층 (매탄동)",경기도 수원시 영통구 매탄동 416번지 삼성전자 ,16677,37.2576639,127.0527739
수원시,미스터파파임실치즈피자,20080904,영업,,N,,,패스트푸드,경기도 수원시 영통구 산남로 41 (매탄동),경기도 수원시 영통구 매탄동 205-38번지,16540,37.2666307,127.0489693
수원시,한국맥도날드(유)수원성균관대점,20131220,영업,,Y,,,패스트푸드,경기도 수원시 장안구 서부로 2127 (율전동),경기도 수원시 장안구 율전동 291-6번지 ,16360,37.2985017211,126.9712243820
수원시,수피자,20170714,영업,,N,,,패스트푸드,"경기도 수원시 영통구 매영로39번길 22, 1층 (매탄동)",경기도 수원시 영통구 매탄동 199-7번지,16524,37.2701542,127.0477763
수원시,GS25 수원아주점,20160714,영업,,N,,,패스트푸드,"경기도 수원시 영통구 동수원로537번길 35-2, 1층 (원천동)",경기도 수원시 영통구 원천동 71-12번지,16503,37.2744614,127.0468882
수원시,파파존스피자권선점,20070117,영업,,N,,,패스트푸드,경기도 수원시 영통구 권선로 786 (매탄동),경기도 수원시 영통구 매탄동 1180번지 ,16549,37.2561558748,127.0368339903
수원시,이마트24 황골주공점,20180105,영업,,N,,,패스트푸드,"경기도 수원시 영통구 영통로 498, 1층 103호 (영통동, 황골마을주공1단지아파트)",경기도 수원시 영통구 영통동 955-1번지 황골마을주공1단지아파트 103호,16708,37.2628215,127.0795851
수원시,피자투어,20090210,영업,,N,,,패스트푸드,경기도 수원시 권선구 일월천로10번길 37 (구운동),경기도 수원시 권선구 구운동 911-6번지,16413,37.2832873,126.9748716
수원시,데어리퀸 홈플러스 영통점,20180618,영업,,N,,,패스트푸드,"경기도 수원시 영통구 봉영로 1576, 영통홈플러스 1층 C4호 (영통동)",경기도 수원시 영통구 영통동 994-2번지 영통홈플러스 1층 C4호,16704,37.2517162211,127.0724952994
수원시,써브웨이 수원영통점,20170426,영업,,N,,,패스트푸드,"경기도 수원시 영통구 봉영로 1623, 1층 122호 (영통동, 드림피아 빌딩 1층)",경기도 수원시 영통구 영통동 958-1번지 드림피아 빌딩 1층 122호,16703,37.2558506,127.0746408
수원시,도미노피자 광교점,20141016,영업,,N,,,패스트푸드,"경기도 수원시 영통구 센트럴타운로 92, 1층 (이의동)",경기도 수원시 영통구 이의동 1325-6번지 1층,16505,37.2917054,127.0510822
수원시,김밥잔치,19990716,영업,,N,,,패스트푸드,경기도 수원시 영통구 영통로 460 (영통동),경기도 수원시 영통구 영통동 956-2번지,16707,37.2594355,127.0766620
수원시,도미노피자남수원점,20140930,영업,,N,,,패스트푸드,"경기도 수원시 권선구 경수대로 349, 1층 101호 (권선동)",경기도 수원시 권선구 권선동 989-4번지 1층 101호,16565,37.2579071,127.0223383
수원시,롯데리아신호매실점,20140929,영업,,Y,,,패스트푸드,"경기도 수원시 권선구 호매실로104번길 24-61 (호매실동, 금호프라자 101,102,103,201호)","경기도 수원시 권선구 호매실동 1132-6번지 금호프라자 101,102,103,201호",16630,37.2587668,126.9625935
수원시,59피자 세류점,20100527,영업,,N,,,패스트푸드,"경기도 수원시 권선구 세권로43번길 26-6, 상가동 137호 (세류동,권선어울림)",경기도 수원시 권선구 세류동 1255번지 권선어울림 상가동 137호,16575,37.2597376,127.0097809
수원시,써브웨이 광교중앙점,20171011,영업,,N,,,패스트푸드,"경기도 수원시 영통구 센트럴타운로 107, 204동 1층 1-017호 (이의동, 광교푸르지오월드마크)",경기도 수원시 영통구 이의동 1331번지 광교푸르지오월드마크 1-17호,16507,37.2918147,127.0483080
수원시,이삭토스트 금곡호매실점,20041019,영업,,N,,,패스트푸드,"경기도 수원시 권선구 매실로 57 (호매실동,1층 4호)",경기도 수원시 권선구 호매실동 392-9번지 1층 4호,16395,37.2680724,126.9569854
수원시,피자스쿨,20071220,영업,,N,,,패스트푸드,경기도 수원시 장안구 수성로262번길 3 (영화동),경기도 수원시 장안구 영화동 397-1번지,16274,37.2897870,127.0014723
수원시,마이럽피치,20040902,영업,,N,,,패스트푸드,경기도 수원시 팔달구 동말로67번길 27 (화서동),경기도 수원시 팔달구 화서동 105-18번지 ,16439,37.2800109624,127.0013935663
수원시,파파존스 서수원점,20160405,영업,,Y,,,패스트푸드,"경기도 수원시 권선구 금호로 190, 2층 (탑동)",경기도 수원시 권선구 탑동 744-4번지 2층,16603,37.2741499,126.9707596
수원시,피자스쿨곡반정점,20091020,영업,,N,,,패스트푸드,"경기도 수원시 권선구 곡선로50번길 45-4 (곡반정동,1층)",경기도 수원시 권선구 곡반정동 577-1번지 1층,16671,37.2366055,127.0287563
수원시,한국맥도날드(유) 수원망포DT점,20141021,영업,,Y,,,패스트푸드,"경기도 수원시 영통구 덕영대로 1495 (망포동, 1층, 2층, 3층)",경기도 수원시 영통구 망포동 21-13번지 ,16680,37.2461128341,127.0544754740
수원시,비알코리아(주)배스킨라빈스수원역점,20080529,영업,,N,,,패스트푸드,"경기도 수원시 팔달구 향교로1번길 1, 1층 (매산로1가)",경기도 수원시 팔달구 매산로1가 11-18번지 1층 ,16455,37.2675947,127.0008413
수원시,지에스이십오서수원자이,20170510,영업,,N,,,패스트푸드,"경기도 수원시 권선구 입북로 50, 301동 101호 (입북동, 서수원자이아파트 상가동)",경기도 수원시 권선구 입북동 810번지 서수원자이아파트 상가 301동 101호,16369,37.2964019,126.9603629
수원시,롯데리아수원망포역점,20131129,영업,,N,,,패스트푸드,"경기도 수원시 영통구 덕영대로 1515 (영통동, 979-7번지 1층일부)",경기도 수원시 영통구 영통동 979-7번지 1층일부 ,16698,37.2461020660,127.0565871074
수원시,피자에땅,20061011,영업,,N,,,패스트푸드,경기도 수원시 장안구 장안로 35 (영화동),경기도 수원시 장안구 영화동 422-18번지,16274,37.2879850,127.0050358
수원시,피자마루,20090423,영업,,N,,,패스트푸드,"경기도 수원시 권선구 동수원로242번길 15, 103호 (권선동)",경기도 수원시 권선구 권선동 1295-3번지 103호,16553,37.2510203,127.0354227
수원시,롯데리아 오목천D/T점,20150326,영업,,Y,,,패스트푸드,"경기도 수원시 권선구 매송고색로 552 (오목천동, 1층,2층)","경기도 수원시 권선구 오목천동 316-1번지 1층,2층 ",16635,37.2461533,126.9655081
수원시,버거킹수원매탄점,20140520,영업,,N,,,패스트푸드,"경기도 수원시 영통구 효원로 400, 104호,105호 (매탄동)",경기도 수원시 영통구 매탄동 1276번지 ,16547,37.2579912,127.0453906
수원시,피자스쿨 광교웰빙타운점,20160414,영업,,N,,,패스트푸드,"경기도 수원시 영통구 대학로 103, 102호 (이의동, 골드클래스7)",경기도 수원시 영통구 이의동 1202-2번지 골드클래스7 102호,16224,37.3045376,127.0471087
수원시,노리터PC방,20170102,영업,,N,,,패스트푸드,"경기도 수원시 영통구 아주로 38, 3층 (원천동)",경기도 수원시 영통구 원천동 18-6번지,16502,37.2782107,127.0440264
수원시,반미오도씨 수원점,20180823,영업,,N,,,패스트푸드,"경기도 수원시 영통구 매탄로79번길 5-1, 101호 (매탄동)",경기도 수원시 영통구 매탄동 1272-1번지 101호,16546,37.2580194,127.0419187
수원시,미니스톱 원천타운점,20180124,영업,,N,,,패스트푸드,"경기도 수원시 영통구 신원로294번길 40-6, 1층 (원천동)",경기도 수원시 영통구 원천동 353-18번지,16675,37.2604888,127.0621661
수원시,브링웰피자당수점,20051222,영업,,N,,,패스트푸드,"경기도 수원시 권선구 당진로31번길 16 (당수동,한라비발디(아)2단지상가103호)",경기도 수원시 권선구 당수동 742번지 한라비발디(아)2단지상가103호,16377,37.2928423,126.9389824
수원시,샌드앤푸드,20060914,영업,,N,,,패스트푸드,"경기도 수원시 영통구 덕영대로1556번길 16 (영통동,영통 디지털엠파이어 235호)",경기도 수원시 영통구 영통동 980-3번지 영통 디지털엠파이어 235호,16690,37.2450463,127.0598886
수원시,롯데리아 수원권선점,20010901,영업,,Y,,,패스트푸드,경기도 수원시 권선구 동수원로242번길 20 (권선동),경기도 수원시 권선구 권선동 1297-5번지,16553,37.2503265,127.0355351
수원시,맘스터치수원정자점,20180102,영업,,Y,,,패스트푸드,"경기도 수원시 장안구 대평로 80, 정연메이저 202-1,203호 (정자동)","경기도 수원시 장안구 정자동 877-4번지 정연메이저 202-1,203호",16334,37.2954812,126.9935662
수원시,시카고핫도그,20180823,영업,,N,,,패스트푸드,"경기도 수원시 권선구 탑동로 56, 1층 (탑동)",경기도 수원시 권선구 탑동 766-2번지 1층 일부,16604,37.2737633,126.9740859
수원시,도미노피자신영통점,20031119,영업,,N,,,패스트푸드,"경기도 수원시 영통구 영통로112번길 30 (망포동,18번지)",경기도 수원시 영통구 망포동 540-5번지 18번지 ,16692,37.2391550,127.0566948
수원시,이삭,20041122,영업,,N,,,패스트푸드,"경기도 수원시 영통구 매여울로40번길 31, 1층 (매탄동)",경기도 수원시 영통구 매탄동 196-2번지,16524,37.2724071,127.0467517
수원시,헌터PC 수원영통점,20170921,영업,,N,,,패스트푸드,"경기도 수원시 영통구 봉영로 1763, 2층 201호 (영통동, 한성프라자)",경기도 수원시 영통구 영통동 945-6번지 한성프라자 201호,16712,37.2664063,127.0815842
수원시,롯데리아율현점,20030808,영업,,N,,,패스트푸드,경기도 수원시 팔달구 일월로22번길 4 (화서동),경기도 수원시 팔달구 화서동 725-1번지,16424,37.2851536,126.9803401
수원시,피자알볼로호매실점,20150224,영업,,N,,,패스트푸드,"경기도 수원시 권선구 칠보로 138, 1층 101호 (호매실동)",경기도 수원시 권선구 호매실동 1362-1번지 1층 101호,16401,37.2655122,126.9538190
수원시,버거킹 송죽SK점,20131226,영업,,Y,,,패스트푸드,"경기도 수원시 장안구 경수대로 992, 1,2층 (송죽동)",경기도 수원시 장안구 송죽동 200-5번지 ,16298,37.3054018550,127.0035361864
수원시,도미노피자 수원삼성점,20160315,영업,,N,,,패스트푸드,"경기도 수원시 영통구 삼성로 129, I14동 (매탄동)",경기도 수원시 영통구 매탄동 416번지 I14동,16677,37.2576639,127.0527739
수원시,롯데리아호매실D/I,20140704,영업,,N,,,패스트푸드,"경기도 수원시 권선구 칠보로 134 (호매실동, 1층일부)",경기도 수원시 권선구 호매실동 696번지,16401,37.2655662,126.9535146
수원시,도미노피자 북수원점,20090604,영업,,N,,,패스트푸드,"경기도 수원시 장안구 송원로 8, 101호 (송죽동)",경기도 수원시 장안구 송죽동 395-14번지 일부 101호,16307,37.2962924856,127.0051150615
수원시,피자스쿨 수원연무점,20070320,영업,,N,,,패스트푸드,경기도 수원시 장안구 창훈로 3-2 (연무동),경기도 수원시 장안구 연무동 246-17번지,16219,37.2927391,127.0307830
수원시,파파이스동수원점,20140515,영업,,Y,,,패스트푸드,"경기도 수원시 팔달구 인계로 154, 지하1층 (인계동)",경기도 수원시 팔달구 인계동 1114-1번지 지하1층,16488,37.2662120,127.0342568
수원시,이스포츠 피씨방,20161110,영업,,N,,,패스트푸드,"경기도 수원시 영통구 아주로 46, 지하1층 (원천동, 아록빌딩)",경기도 수원시 영통구 원천동 18-1번지,16502,37.2787603,127.0441394
수원시,영자피씨방,20161214,영업,,N,,,패스트푸드,"경기도 수원시 영통구 효원로 397, 8층 801,804호 (매탄동, 중앙프라자)","경기도 수원시 영통구 매탄동 1267-7번지 중앙프라자 801,804호 ",16545,37.2589644,127.0450868
수원시,한국맥도날드(유)수원세류DT점,20141110,영업,,Y,,,패스트푸드,"경기도 수원시 권선구 경수대로 195, 1,2,3층 (세류동)","경기도 수원시 권선구 세류동 1155-8번지 1,2,3층 ",16660,37.2446865397,127.0171519812
수원시,도미노피자권선점,20110616,영업,,N,,,패스트푸드,"경기도 수원시 권선구 권선로 746 (권선동,1층)",경기도 수원시 권선구 권선동 1159-1번지 1층,16562,37.2573193,127.0324720
수원시,피자스쿨 동신점,20061123,영업,,N,,,패스트푸드,"경기도 수원시 장안구 만석로159번길 39 (정자동,경남프라임코아103호)",경기도 수원시 장안구 정자동 297-4번지 경남프라임코아103호,16340,37.3030680,126.9967573
수원시,한국맥도날드(유) 수원정자DT점,20150819,영업,,Y,,,패스트푸드,경기도 수원시 장안구 수성로 267 (정자동),경기도 수원시 장안구 정자동 76-18번지 ,16314,37.2903316313,127.0015734558
수원시,반올림피자샵 광교상현점,20171023,영업,,N,,,패스트푸드,"경기도 수원시 영통구 법조로149번길 81 (하동, 1층일부)",경기도 수원시 영통구 하동 958-1번지 1층일부,16512,37.2941565,127.0691961
수원시,뉴욕버거,20180412,영업,,N,,,패스트푸드,"경기도 수원시 권선구 경수대로 270, 할인점동 1층 (권선동)",경기도 수원시 권선구 권선동 1189번지 할인점동,16585,37.2503477,127.0208372
수원시,한국맥도날드(유) 수원아주대점,20140314,영업,,Y,,,패스트푸드,"경기도 수원시 영통구 아주로 46 (원천동, 1층일부,2층일부)","경기도 수원시 영통구 원천동 18-1번지 1층일부,2층일부 ",16502,37.2788029492,127.0440855662
수원시,GS25편의점 광교래미안점,20170110,영업,,N,,,패스트푸드,"경기도 수원시 영통구 센트럴파크로 60, 1층 107,108호 (이의동, 상가동(편의점내))","경기도 수원시 영통구 이의동 1304번지 상가동 107,108호 (편의점내)",16504,37.2911783,127.0612767
수원시,롯데리아 수원메가박스점,20011108,영업,,Y,,,패스트푸드,경기도 수원시 권선구 경수대로 270 (권선동),경기도 수원시 권선구 권선동 1189번지,16585,37.2503477,127.0208372
수원시,유로코피자,20180509,영업,,N,,,패스트푸드,"경기도 수원시 팔달구 수성로244번길 25, 203동 지하2층 110호 (화서동, 화서위브하늘채)","경기도 수원시 팔달구 화서동 743번지 화서위브하늘채, 지하2층 203동 110호",16433,37.2883184105,127.0005025152
수원시,도미노피자서수원점,20010530,영업,,N,,,패스트푸드,"경기도 수원시 권선구 금호로 190-1, 1층 (탑동)",경기도 수원시 권선구 탑동 744-5번지,16603,37.2741769,126.9708724
수원시,빨라쪼롯데몰수원점,20141124,영업,,N,,,패스트푸드,"경기도 수원시 권선구 세화로 134, 3층 (서둔동, 롯데몰수원점)",경기도 수원시 권선구 서둔동 381번지 롯데몰수원점 3층,16621,37.2640986709,126.9970648829
수원시,미스심햄버거,20041216,영업,,N,,,패스트푸드,"경기도 수원시 권선구 권중로 158, 상가411동 1층 101호 (권선동, 벽산아파트)",경기도 수원시 권선구 권선동 1270번지 벽산아파트 411동 101호,16557,37.2505975,127.0329766
수원시,피자스쿨망포점,20130219,영업,,N,,,패스트푸드,"경기도 수원시 영통구 영통로153번길 6 (망포동, 370-3번지 104호)",경기도 수원시 영통구 망포동 370-3번지 104호,16689,37.2413273,127.0548368
수원시,요런떡볶이천천점,20090629,영업,,N,,,패스트푸드,"경기도 수원시 장안구 화산로 87 (천천동,천천푸르지오 1상가 111호)",경기도 수원시 장안구 천천동 334-2번지 천천푸르지오 1상가 111호,16420,37.2916504,126.9823681
수원시,던킨도너츠영통홈플러스점,20121005,영업,,N,,,패스트푸드,"경기도 수원시 영통구 봉영로 1576 (영통동, 994-2 홈플러스 1층)",경기도 수원시 영통구 영통동 994-2번지 홈플러스 1층,16704,37.2517162,127.0724952
수원시,버거킹 수원인계DT점,20181016,영업,,Y,,,패스트푸드,경기도 수원시 팔달구 경수대로 501 (인계동),경기도 수원시 팔달구 인계동 963-10번지 ,16481,37.2708809,127.0276970
